Event,Site,Date,Round,White,Black,Result,UTCDate,UTCTime,WhiteElo,BlackElo,WhiteRatingDiff,BlackRatingDiff,ECO,Opening,TimeControl,Termination,MovesProcessed,Clock
Rated Rapid game,https://lichess.org/8aAEWdLj,2024.08.01,-,voyager5022,tushar1411,0-1,2024.08.01,19:31:17,1733,1782,,,C41,Philidor Defense,600+0,Normal,"1. e4 1... e5 2. Nf3 2... d6 3. h3 3... f5 4. exf5 4... Bxf5 5. d3 5... Nf6 6. Bg5 6...
Be7 7. Bxf6 7... Bxf6 8. Nc3 8... O-O 9. Nd5 9... c5 10. g4 10... Bg6 11. Bg2 11... e4 12.
dxe4 12... Bxe4 13. Nxf6 13... Qxf6 14. c3 14... Bxf3 15. Bxf3 15... Qxf3",1. 0:10:00 1... 0:10:00 2. 0:09:58 2... 0:09:58 3. 0:09:48 3... 0:09:55 4. 0:09:39 4... 0:09:51 5. 0:09:30 5... 0:09:44 6. 0:09:27 6... 0:09:40 7. 0:09:22 7... 0:09:37 8. 0:09:14 8... 0:09:34 9. 0:09:05 9... 0:09:30 10. 0:08:48 10... 0:09:22 11. 0:08:39 11... 0:09:19 12. 0:08:28 12... 0:09:17 13. 0:08:15 13... 0:09:13 14. 0:08:11 14... 0:09:09 15. 0:07:57 15... 0:09:07
Rated Bullet game,https://lichess.org/mEg9AtCG,2024.08.01,-,mega-sergey,Not_Tommy,1-0,2024.08.01,19:31:17,1349,1428,,,A40,Queen's Pawn Game,120+1,Normal,"1. d4 1... c6 2. Nc3 2... d5 3. Be3 3... Bf5 4. Nf3 4...
e6 5. g3 5...
Bg4 6. Bg2 6... Bd6 7. O-O 7... Qc7 8.
h3 8... Bh5 9.
g4 9... Bg6 10. Nh4 10...
Nf6 11. Nxg6 11... hxg6 12. f3 12... Nbd7 13. Bf2 13... Bg3 14. Bxg3 14...
Qxg3 15. Qe1 15... Qf4 16. e3 16... Qd6 17.
e4 17... dxe4 18. Nxe4 18... Nxe4 19. Qxe4 19... Nf6 20.
Qe5 20... Rd8 21. Qxd6 21... Rxd6 22. Rad1 22... O-O 23. c3 23... Rfd8 24. a4 24... e5 25. g5 25... Nh5 26.
Rde1 26... exd4 27. cxd4 27... Rxd4 28. Re7 28... R8d7 29. Re8 29... Kh7 30. Ra8 30... a6 31. Rf8 31... Rd2 32. Re1 32... Rxb2 33. Ree8",1. 0:02:00 0. 0:02:00 1... 0:02:01 0. 0:01:59 2. 0:02:01 0. 0:01:59 2... 0:02:01 0. 0:01:59 3. 0:02:01 0. 0:01:57 3... 0:02:01 0. 0:01:55 4. 0:02:01 0. 0:01:54 4... 0:02:02 0. 0:01:52 5. 0:02:01 0. 0:01:52 5... 0:02:01 0. 0:01:52 6. 0:02:01 0. 0:01:51 6... 0:02:01 0. 0:01:47 7. 0:02:01 0. 0:01:44 7... 0:02:00 0. 0:01:44 8. 0:02:00 0. 0:01:36 8... 0:01:59 0. 0:01:35 9. 0:01:58 0. 0:01:33 9... 0:01:58 0. 0:01:32 10. 0:01:58 0. 0:01:31 10... 0:01:54 0. 0:01:24 11. 0:01:52 0. 0:01:25 11... 0:01:52 0. 0:01:23 12. 0:01:52 0. 0:01:23 12... 0:01:52 0. 0:01:23 13. 0:01:48 0. 0:01:21 13... 0:01:35 0. 0:01:20 14. 0:01:34 0. 0:01:20 14... 0:01:34 0. 0:01:18 15. 0:01:33 0. 0:01:17 15... 0:01:32 0. 0:01:15 16. 0:01:29 0. 0:01:06 16... 0:01:29 0. 0:01:04 17. 0:01:28
Rated Bullet game,https://lichess.org/J1DDSR1m,2024.08.01,-,Ebelskiver,JaredFrance,0-1,2024.08.01,19:31:17,1682,1674,,,A40,Queen's Pawn Game,60+0,Time forfeit,"1. d4 1... c6 2. Bf4 2... d5 3. e3 3... Bf5 4. Bd3 4... Bg6 5. c3 5... Nf6 6. Qc2 6... e6 7. Nd2 7... c5 8. Ngf3 8... c4 9. Bxg6 9...
fxg6 10. O-O 10... Nc6 11. Rfe1 11... Bd6 12. Bg3 12... Bxg3 13. fxg3 13... O-O 14. e4 14... dxe4 15. Nxe4 15... Nd5 16.
Nc5 16... Re8 17. Qe2 17... b6 18. Na4 18... b5 19. Nc5 19... Rb8 20.
Qd2 20... b4 21. Rxe6 21... bxc3 22. bxc3 22... Rxe6 23. Nxe6 23... Qe7 24.
Nc5 24... Ne3 25. Re1 25... Re8 26. Ne5 26... Qd6 27. Rxe3 27... Nxe5 28. Rxe5 28... Rxe5 29. Qf4 29... Re1 30. Kf2 30... Qe7 31. Qb8 31... Kf7",1. 0:01:00 1... 0:01:00 2. 0:01:00 2... 0:01:00 3. 0:00:59 3... 0:00:59 4. 0:00:59 4... 0:00:57 5. 0:00:58 5... 0:00:56 6. 0:00:57 6... 0:00:55 7. 0:00:57 7... 0:00:54 8. 0:00:55 8... 0:00:53 9. 0:00:54 9... 0:00:53 10. 0:00:53 10... 0:00:52 11. 0:00:52 11... 0:00:51 12. 0:00:51 12... 0:00:50 13. 0:00:51 13... 0:00:49 14. 0:00:50 14... 0:00:48 15. 0:00:50 15... 0:00:45 16. 0:00:49 16... 0:00:40 17. 0:00:47 17... 0:00:38 18. 0:00:32 18... 0:00:35 19. 0:00:31 19... 0:00:31 20. 0:00:30 20... 0:00:30 21. 0:00:27 21... 0:00:27 22. 0:00:25 22... 0:00:25 23. 0:00:24 23... 0:00:24 24. 0:00:21 24... 0:00:21 25. 0:00:20 25... 0:00:19 26. 0:00:17 26... 0:00:17 27. 0:00:16 27... 0:00:15 28. 0:00:14 28... 0:00:13 29. 0:00:10 29... 0:00:12 30. 0:00:09 30... 0:00:10 31. 0:00:05 31... 0:00:09
Rated Bullet game,https://lichess.org/ul09ZnHq,2024.08.01,-,devastatorrrr,askin28,1-0,2024.08.01,19:31:17,1637,1627,,,A40,Englund Gambit,60+0,Time forfeit,"1. d4 1... e5 2. dxe5 2... Bc5 3. Nf3 3... d6 4. Bg5 4... Ne7 5.
exd6 5... Bxd6 6. Nc3 6... O-O 7. e4 7... f6 8. Bc4 8... Kh8 9. Bh6 9... gxh6 10. Qd2 10... f5 11. Qxh6 11... fxe4 12. Qf6 12... Rxf6 13. O-O-O 13... Nbc6 14. Ng5 14... a6 15. Ncxe4 15... Bf5 16. Nxf6 16... Qf8 17. Nf7",1. 0:01:00 1... 0:01:00 2. 0:00:59 2... 0:01:00 3. 0:00:58 3... 0:00:58 4. 0:00:57 4... 0:00:58 5. 0:00:55 5... 0:00:58 6. 0:00:53 6... 0:00:57 7. 0:00:51 7... 0:00:56 8. 0:00:49 8... 0:00:54 9. 0:00:45 9... 0:00:45 10. 0:00:44 10... 0:00:35 11. 0:00:40 11... 0:00:33 12. 0:00:36 12... 0:00:16 13. 0:00:34 13... 0:00:14 14. 0:00:32 14... 0:00:07 15. 0:00:31 15... 0:00:05 16. 0:00:30 16... 0:00:01 17. 0:00:28
Rated Bullet game,https://lichess.org/XTQTuDbh,2024.08.01,-,revgenyi,fgf62,1-0,2024.08.01,19:31:17,1306,1361,,,D00,Queen's Pawn Game,60+0,Time forfeit,"1. d4 1... d5 2. e3 2... Nc6 3. Nf3 3... e5 4. Bb5 4... e4 5.
Bxc6 5... bxc6 6. Ne5 6... Bb7 7. Qg4 7... Nf6 8. Qf5 8... Bd6 9. g4 9... g6 10. Qf4 10...
Qd7 11. g5 11... Qf5 12. Qxf5 12... gxf5 13. Nc3 13... Bxe5 14. dxe5 14... Ng4 15. Bd2 15... O-O-O 16. O-O-O 16... Nxf2 17. Rdf1 17... Nxh1 18. Rxf5 18... Nf2 19. Ne2 19... Ng4 20. Rxf7 20... Rhf8 21. Rxh7 21... Rf1 22. Be1 22... Rxe1 23. Kd2 23... Rf1 24. g6 24...
Rdf8 25. g7 25... R1f2 26. gxf8=Q",1. 0:01:00 1... 0:01:00 2. 0:01:00 2... 0:00:59 3. 0:01:00 3... 0:00:58 4. 0:01:00 4... 0:00:56 5. 0:01:00 5... 0:00:54 6. 0:00:59 6... 0:00:50 7. 0:00:57 7... 0:00:45 8. 0:00:55 8... 0:00:40 9. 0:00:53 9... 0:00:35 10. 0:00:46 10... 0:00:29 11. 0:00:45 11... 0:00:25 12. 0:00:41 12... 0:00:24 13. 0:00:39 13... 0:00:22 14. 0:00:38 14... 0:00:20 15. 0:00:37 15... 0:00:19 16. 0:00:35 16... 0:00:18 17. 0:00:34 17... 0:00:17 18. 0:00:33 18... 0:00:07 19. 0:00:33 19... 0:00:06 20. 0:00:32 20... 0:00:04 21. 0:00:31 21... 0:00:04 22. 0:00:27 22... 0:00:03 23. 0:00:27 23... 0:00:01 24. 0:00:25 24... 0:00:01 25. 0:00:24 25... 0:00:00 26. 0:00:23
Rated Bullet game,https://lichess.org/Z03OUvGi,2024.08.01,-,AregSaha,Herkulesarbeiten,1-0,2024.08.01,19:31:17,2053,2080,,,A01,Nimzo-Larsen Attack: Classical Variation,60+0,Normal,"1. b3 1... d5 2. Bb2 2... e6 3. g3 3... Nf6 4. Bg2 4... Be7 5. Nf3 5... O-O 6. O-O 6... c5 7. e3 7... Nc6 8. d4 8... Bd7 9. Nbd2 9...
cxd4 10. Nxd4 10... Nxd4 11. Bxd4 11... Rc8 12.
c4 12... dxc4 13. Nxc4 13... b5 14. Ne5 14... Be8 15. Bxa7 15... Qa5 16.
Bd4 16... Nd5 17. Qe1 17... Qa8 18. a3 18... Qb7 19. b4 19... Ra8 20.
Qe2 20... Bd6 21. Qg4 21... Bxe5 22. Bxe5 22... f6 23. Bd4 23... Rf7 24.
Qxe6 24... Bc6 25. Rac1 25... Re8 26. Qxc6 26... Qxc6 27. Rxc6 27... Ne7 28. Rc7 28... g6 29.
Bc5 29... Nd5 30. Bxd5",1. 0:01:00 1... 0:01:00 2. 0:00:59 2... 0:01:00 3. 0:00:58 3... 0:01:00 4. 0:00:58 4... 0:01:00 5. 0:00:58 5... 0:00:59 6. 0:00:57 6... 0:00:59 7. 0:00:57 7... 0:00:58 8. 0:00:57 8... 0:00:58 9. 0:00:55 9... 0:00:57 10. 0:00:54 10... 0:00:57 11. 0:00:54 11... 0:00:56 12. 0:00:53 12... 0:00:55 13. 0:00:53 13... 0:00:53 14. 0:00:51 14... 0:00:51 15. 0:00:48 15... 0:00:48 16. 0:00:45 16... 0:00:46 17. 0:00:41 17... 0:00:43 18. 0:00:36 18... 0:00:41 19. 0:00:35 19... 0:00:40 20. 0:00:34 20... 0:00:36 21. 0:00:31 21... 0:00:35 22. 0:00:31 22... 0:00:34 23. 0:00:27 23... 0:00:32 24. 0:00:26 24... 0:00:30 25. 0:00:23 25... 0:00:26 26. 0:00:22 26... 0:00:23 27. 0:00:22 27... 0:00:22 28. 0:00:20 28... 0:00:19 29. 0:00:17 29... 0:00:18 30. 0:00:16
Rated Bullet game,https://lichess.org/IP6BeAha,2024.08.01,-,M-EH-87,AWaxid,1-0,2024.08.01,19:31:17,1794,1749,,,A00,Hungarian Opening: Slav Formation,60+0,Time forfeit,"1. g3 1... c6 2. Bg2 2... d5 3. b3 3... Nf6 4. Bb2 4... e5 5. c3 5... e4 6. d3 6... exd3 7. Qxd3 7... Be7 8.
Qd1 8... Be6 9. Nd2 9... Qc8 10. Ngf3 10... Bg4 11. Ne5 11... Be6 12.
Ndf3 12... O-O 13. O-O 13... Bd6 14. c4 14... Bxe5 15. Nxe5 15... Nfd7 16. cxd5 16... Nxe5 17. Bxe5 17... cxd5 18. Qd4 18... f6 19. Bxb8 19... Rxb8 20. Bxd5 20... Rd8 21.
Bxe6 21... Qxe6 22. Qc4 22... Qxc4 23. bxc4 23... Rbc8 24. Rfd1 24... Rxd1 25. Rxd1 25... Rxc4 26. Rd7 26... Rb4 27. Kg2 27... Kf8 28. e3 28...
a5 29. Rc7 29... a4 30. Rc8 30... Kf7 31. Rh8 31... Kg6 32. Rc8 32... Rb2 33. Rc7 33... b5 34. Rb7 34... b4 35.
Ra7 35... a3 36. Ra4 36... Rxa2 37. Rxb4 37... Ra1 38. Ra4 38... a2 39.
Ra3 39... Kf5 40. Ra5 40... Ke6 41. Ra7 41... Kd5 42. Ra5 42... Kc4 43.
Ra8 43... Kc5 44. Rc8 44... Kd5 45. Ra8 45... Kc6 46. Kf3 46... Kb7 47.
Ra3 47... Kb6 48. h4 48... Kb5 49. Ra8 49... Rf1 50. Rxa2 50... Rxf2 51. Kxf2 51... Kc5 52. Kf3 52... Kd6 53. Ra7 53... Ke5 54. Rxg7 54... Ke6 55. Rxh7 55... f5 56.
g4 56... f4 57. Kxf4 57... Kd5 58. g5",1. 0:01:00 1... 0:01:00 2. 0:01:00 2... 0:00:59 3. 0:01:00 3... 0:00:58 4. 0:01:00 4... 0:00:57 5. 0:01:00 5... 0:00:57 6. 0:01:00 6... 0:00:55 7. 0:00:59 7... 0:00:55 8. 0:00:58 8... 0:00:54 9. 0:00:58 9... 0:00:53 10. 0:00:58 10... 0:00:53 11. 0:00:55 11... 0:00:51 12. 0:00:55 12... 0:00:50 13. 0:00:54 13... 0:00:50 14. 0:00:52 14... 0:00:48 15. 0:00:51 15... 0:00:46 16. 0:00:50 16... 0:00:45 17. 0:00:49 17... 0:00:43 18. 0:00:48 18... 0:00:41 19. 0:00:46 19... 0:00:38 20. 0:00:46 20... 0:00:38 21. 0:00:41 21... 0:00:36 22. 0:00:40 22... 0:00:34 23. 0:00:40 23... 0:00:32 24. 0:00:39 24... 0:00:30 25. 0:00:39 25... 0:00:29 26. 0:00:39 26... 0:00:27 27. 0:00:38 27... 0:00:25 28. 0:00:37 28... 0:00:24 29. 0:00:35 29... 0:00:23 30. 0:00:34 30... 0:00:22 31. 0:00:34 31... 0:00:21 32. 0:00:32 32... 0:00:20 33. 0:00:30 33... 0:00:19 34. 0:00:29 34... 0:00:19 35. 0:00:27 35... 0:00:17 36. 0:00:26 36... 0:00:16 37. 0:00:25 37... 0:00:15 38. 0:00:25 38... 0:00:14 39. 0:00:23 39... 0:00:13 40. 0:00:22 40... 0:00:13 41. 0:00:22 41... 0:00:12 42. 0:00:21 42... 0:00:10 43. 0:00:20 43... 0:00:09 44. 0:00:19 44... 0:00:08 45. 0:00:19 45... 0:00:07 46. 0:00:19 46... 0:00:07 47. 0:00:17 47... 0:00:04 48. 0:00:17 48... 0:00:04 49. 0:00:16 49... 0:00:03 50. 0:00:15 50... 0:00:03 51. 0:00:14 51... 0:00:03 52. 0:00:14 52... 0:00:02 53. 0:00:14 53... 0:00:02 54. 0:00:13 54... 0:00:02 55. 0:00:13 55... 0:00:01 56. 0:00:13 56... 0:00:01 57. 0:00:12 57... 0:00:00 58. 0:00:12
Rated Bullet game,https://lichess.org/63Uejo0P,2024.08.01,-,elefant,Rusad,1-0,2024.08.01,19:31:17,1842,1875,,,A18,English Opening: Mikenas-Carls Variation,60+0,Normal,"1. c4 1... Nf6 2. Nc3 2... e6 3. e4 3... d5 4. e5 4... Ne4 5. Nxe4 5... dxe4 6. Qg4 6... Qd4 7. Nf3 7... Qc5 8. Qxe4 8...
Nc6 9. d4 9...
Qb4 10. Bd2 10... Qxb2 11. Rb1 11... Qxa2 12.
Be2 12... a5 13. O-O 13... Bb4 14. Bxb4 14... Nxb4 15. d5 15... exd5 16. cxd5 16... O-O 17. Ng5 17...
Qxd5 18. Qxh7",1. 0:01:00 0. 0:01:00 1... 0:00:59 0. 0:01:00 2. 0:00:57 0. 0:01:00 2... 0:00:56 0. 0:00:58 3. 0:00:51 0. 0:00:58 3... 0:00:51 0. 0:00:53 4. 0:00:41 0. 0:00:47 4... 0:00:41 0. 0:00:45 5. 0:00:39 0. 0:00:44 5... 0:00:38 0. 0:00:43 6. 0:00:37 0. 0:00:41 6... 0:00:34 0. 0:00:39 7. 0:00:33 0. 0:00:38 7... 0:00:29 2. 0:00:38 8. 0:00:28 2. 0:00:37 8... 0:00:28 2. 0:00:36 9. 0:00:22 2. 0:00:35 9... 0:00:21
Rated Bullet game,https://lichess.org/y03PsBVu,2024.08.01,-,MY61,Ro-horse,1-0,2024.08.01,19:31:17,1933,1942,,,B00,Owen Defense,60+0,Normal,"1. e4 1... b6 2. Nc3 2... Bb7 3. Nf3 3... e6 4. Bc4 4... Bb4 5. a3 5... Bxc3 6. dxc3 6...
Qe7 7. Bg5 7... f6 8.
Be3 8... g5 9. Qd2 9... g4 10. Nd4 10... e5 11. Nf5 11... Qd8 12.
Ng7 12... Kf8 13. Nf5 13... Nc6 14. O-O-O 14... Nce7 15. Nxe7 15... Nxe7 16. Qxd7 16... Qxd7 17. Rxd7 17... Nc6 18. Bh6 18... Ke8 19. Rhd1 19... Rc8 20. Bf7",1. 0:01:00 1... 0:01:00 2. 0:01:00 2... 0:00:59 3. 0:01:00 3... 0:00:59 4. 0:01:00 4... 0:00:58 5. 0:00:59 5... 0:00:57 6. 0:00:59 6... 0:00:56 7. 0:00:58 7... 0:00:55 8. 0:00:58 8... 0:00:54 9. 0:00:57 9... 0:00:53 10. 0:00:55 10... 0:00:50 11. 0:00:54 11... 0:00:41 12. 0:00:52 12... 0:00:39 13. 0:00:51 13... 0:00:36 14. 0:00:47 14... 0:00:35 15. 0:00:45 15... 0:00:33 16. 0:00:43 16... 0:00:32 17. 0:00:43 17... 0:00:31 18. 0:00:42 18... 0:00:29 19. 0:00:40 19... 0:00:26 20. 0:00:39
Rated Bullet game,https://lichess.org/XnGPD4Xw,2024.08.01,-,terkeetee,Fohmedaris,1-0,2024.08.01,19:31:17,1568,1615,,,C53,Italian Game: Classical Variation,60+0,Time forfeit,"1. e4 1... e5 2. Nf3 2... Nc6 3. Bc4 3... Bc5 4. c3 4... d6 5. d4 5... Bb6 6. d5 6...
Nce7 7. Bd3 7... Nf6 8. c4 8... O-O 9. Nc3 9... c5 10. O-O 10... Ng6 11. Bg5 11... Nf4 12.
Bxf4 12... exf4 13. Qd2 13... Bg4 14. Qxf4 14... Bxf3 15. Qxf3 15... Ba5 16. Ne2 16... Bd2 17.
Ng3 17... Qd7 18. Rfd1 18... Bh6 19. Nf5 19... Ng4 20. h3 20... Ne5 21.
Qe2 21... Bg5 22. Bc2 22... g6 23. Ne3 23... Bxe3 24. fxe3 24... Qe7 25.
Rf1 25... Qg5 26. Rac1 26... f5 27. exf5 27... gxf5 28. e4 28... f4 29.
Qf2 29... f3 30. g3 30... Rae8 31. h4 31... Qg4 32. Bd1 32... Qh3 33.
Qh2 33... Qxh2 34. Kxh2 34... Ng4 35. Kh3 35... Ne3 36. Re1 36... Nxd1 37. Rexd1 37... f2 38.
Rf1 38... Rxe4 39. Rc2",1. 0:01:00 1... 0:01:00 2. 0:00:59 2... 0:01:00 3. 0:00:59 3... 0:00:59 4. 0:00:58 4... 0:00:58 5. 0:00:57 5... 0:00:57 6. 0:00:56 6... 0:00:56 7. 0:00:55 7... 0:00:56 8. 0:00:54 8... 0:00:52 9. 0:00:53 9... 0:00:51 10. 0:00:53 10... 0:00:50 11. 0:00:51 11... 0:00:48 12. 0:00:48 12... 0:00:47 13. 0:00:48 13... 0:00:41 14. 0:00:44 14... 0:00:41 15. 0:00:43 15... 0:00:40 16. 0:00:41 16... 0:00:39 17. 0:00:39 17... 0:00:36 18. 0:00:38 18... 0:00:33 19. 0:00:35 19... 0:00:30 20. 0:00:32 20... 0:00:29 21. 0:00:26 21... 0:00:27 22. 0:00:24 22... 0:00:24 23. 0:00:21 23... 0:00:23 24. 0:00:20 24... 0:00:20 25. 0:00:19 25... 0:00:19 26. 0:00:15 26... 0:00:17 27. 0:00:13 27... 0:00:16 28. 0:00:11 28... 0:00:14 29. 0:00:07 29... 0:00:12 30. 0:00:06 30... 0:00:08 31. 0:00:05 31... 0:00:06 32. 0:00:04 32... 0:00:05 33. 0:00:03 33... 0:00:03 34. 0:00:03 34... 0:00:03 35. 0:00:02 35... 0:00:02 36. 0:00:00 36... 0:00:02 37. 0:00:00 37... 0:00:01 38. 0:00:00 38... 0:00:00 39. 0:00:00
