Event,Site,Date,Round,White,Black,Result,UTCDate,UTCTime,WhiteElo,BlackElo,WhiteRatingDiff,BlackRatingDiff,ECO,Opening,TimeControl,Termination,MovesProcessed,Clock
Rated Rapid game,https://lichess.org/MUPnlVd0,2024.08.01,-,Garang240,Jcb-stone,0-1,2024.08.01,14:35:09,1926,1951,,,C10,Sicilian Defense: Marshall Gambit,600+0,Time forfeit,"1. e4 1... e6 2. d4 2... d5 3. Nc3 3... c5 4. Nf3 4... Nc6 5. Bb5 5... Bd7 6. Be3 6... Qb6 7. dxc5 7... Bxc5 8.
exd5 8... Bxe3 9. dxc6 9... Bxf2 10. Kf1 10... Bxc6 11. Bxc6 11... bxc6 12. Ne5 12... Bd4 13. Nc4 13... Qd8 14. Ne4 14... Bb6 15. Ned6 15... Kf8 16. Qf3 16... Nf6 17.
Rd1 17... Qc7 18. Ne5 18... Bc5 19. Ndxf7 19... Qa5 20. Qxc6 20... Re8 21.
Nxh8 21... Qb4 22. Rd7 22... Qf4 23. Nf3 23... Qc1 24. Ne1 24... Nxd7 25.
Qxd7 25... Qf4 26. Nf3 26... Qc1 27. Ne1 27... Qf4 28. Ke2 28... Qf2 29. Kd1 29... Be7 30.
Qxe6 30... Rd8 31. Nd3 31... Rd6 32. Qc8 32... Rd8 33. Qc4 33... Bg5 34. Qb4 34... Kg8 35.
Qa5 35... Qxg2 36. Re1 36... Qf3 37. Re2 37... Bh4 38. Qe5 38... Qf1 39.
Kd2 39... Qf8 40. Qe6 40... Kxh8",1. 0:10:00 1... 0:10:00 2. 0:09:57 2... 0:09:59 3. 0:09:55 3... 0:09:57 4. 0:09:46 4... 0:09:53 5. 0:09:36 5... 0:09:48 6. 0:09:23 6... 0:09:46 7. 0:09:00 7... 0:09:44 8. 0:08:37 8... 0:09:38 9. 0:08:14 9... 0:09:37 10. 0:08:12 10... 0:09:26 11. 0:07:50 11... 0:09:24 12. 0:07:14 12... 0:09:19 13. 0:06:32 13... 0:09:12 14. 0:06:03 14... 0:08:39 15. 0:05:51 15... 0:08:35 16. 0:05:35 16... 0:08:26 17. 0:05:14 17... 0:08:20 18. 0:05:03 18... 0:07:48 19. 0:04:53 19... 0:07:27 20. 0:04:25 20... 0:07:15 21. 0:04:05 21... 0:07:06 22. 0:03:43 22... 0:07:04 23. 0:03:38 23... 0:07:00 24. 0:03:31 24... 0:06:20 25. 0:03:12 25... 0:06:17 26. 0:03:07 26... 0:05:30 27. 0:03:01 27... 0:05:28 28. 0:02:48 28... 0:05:18 29. 0:02:38 29... 0:05:07 30. 0:02:12 30... 0:05:01 31. 0:02:07 31... 0:04:38 32. 0:01:57 32... 0:04:37 33. 0:01:50 33... 0:04:09 34. 0:01:21 34... 0:04:03 35. 0:01:00 35... 0:03:25 36. 0:00:50 36... 0:02:45 37. 0:00:40 37... 0:01:40 38. 0:00:08 38... 0:01:31 39. 0:00:06 39... 0:01:01 40. 0:00:04 40... 0:00:59
Rated Rapid game,https://lichess.org/4wn4IUr2,2024.08.01,-,ramin66mobini,kolev1215,0-1,2024.08.01,14:35:09,1615,1619,,,A04,Zukertort Opening: Ross Gambit,600+0,Normal,"1. Nf3 1... e5 2. Nxe5 2... d6 3. Nf3 3... Nf6 4. d4 4... Be7 5. a3 5... O-O 6. c4 6...
Nc6 7. Bf4 7... Bg4 8.
Nbd2 8... Qd7 9. b4 9... Nd8 10. Qb3 10... Ne6 11. Bg3 11... Rae8 12.
e4 12... Bxf3 13. Qxf3 13... Ng5 14. Qd3 14... Bd8 15. Bh4 15... Ngxe4 16. Nxe4 16... Rxe4 17. Be2 17... Rxh4 18. Qg3 18... Ne4 19. Qf3 19... Qe7 20. O-O-O 20... Qg5 21. Kb1 21... Nd2 22. Rxd2 22... Qxd2 23. Rd1 23... Qg5 24. h3 24... Rf4 25. Qd3 25... Rxf2 26.
Bg4 26... Re8 27. Qg3 27... Qe3 28. Qh2 28... Qxa3",1. 0:10:00 1... 0:10:00 2. 0:09:58 2... 0:09:58 3. 0:09:55 3... 0:09:38 4. 0:09:52 4... 0:09:36 5. 0:09:49 5... 0:09:34 6. 0:09:47 6... 0:09:31 7. 0:09:43 7... 0:09:08 8. 0:09:41 8... 0:09:01 9. 0:09:39 9... 0:08:58 10. 0:09:34 10... 0:08:56 11. 0:09:29 11... 0:08:41 12. 0:09:28 12... 0:08:34 13. 0:09:20 13... 0:08:30 14. 0:09:14 14... 0:08:21 15. 0:09:04 15... 0:08:14 16. 0:08:49 16... 0:08:11 17. 0:08:41 17... 0:08:09 18. 0:08:26 18... 0:07:58 19. 0:08:20 19... 0:07:26 20. 0:08:17 20... 0:07:15 21. 0:08:08 21... 0:07:13 22. 0:08:04 22... 0:07:11 23. 0:07:59 23... 0:07:03 24. 0:07:52 24... 0:07:00 25. 0:07:43 25... 0:06:54 26. 0:07:39 26... 0:06:49 27. 0:07:37 27... 0:06:39 28. 0:07:23 28... 0:06:32
Rated Rapid game,https://lichess.org/XcstG33F,2024.08.01,-,Ale4nder,EllenaR,0-1,2024.08.01,14:35:09,996,1058,,,A41,Queen's Pawn Game,600+0,Normal,"1. d4 1... d6 2. Nc3 2... Nd7 3. Bf4 3... Ngf6 4. e4 4... e5 5. Bg5 5... exd4 6. Qxd4 6...
Be7 7. O-O-O 7... O-O 8. Bc4 8... d5 9. Nxd5 9... Nxd5 10. Bxd5 10... Bxg5 11. Kb1 11... Bf6 12.
Qc4 12... Nb6 13. Qb3 13... Nxd5 14. Rxd5 14... Qe7 15. Nf3 15... Qxe4 16.
Re1 16... Qf4 17. Rd7 17... Bxd7",1. 0:10:00 1... 0:10:00 2. 0:09:59 2... 0:09:58 3. 0:09:53 3... 0:09:57 4. 0:09:44 4... 0:09:55 5. 0:09:26 5... 0:09:52 6. 0:09:23 6... 0:09:48 7. 0:09:20 7... 0:09:46 8. 0:09:12 8... 0:09:38 9. 0:09:01 9... 0:09:36 10. 0:08:54 10... 0:09:35 11. 0:08:40 11... 0:09:32 12. 0:08:38 12... 0:09:29 13. 0:08:28 13... 0:09:27 14. 0:08:24 14... 0:09:16 15. 0:08:19 15... 0:09:14 16. 0:08:09 16... 0:08:52 17. 0:07:20 17... 0:08:50
Rated Classical game,https://lichess.org/yOHZpl8N,2024.08.01,-,ilham-2016,low0357,0-1,2024.08.01,14:35:09,1215,1583,,,B00,Nimzowitsch Defense,10800+180,Normal,"1. e4 1... Nc6 2. Bc4 2... Nf6 3. Nf3 3... e6 4. O-O 4... Na5 5. Bd3 5... Nc6 6. e5 6...
Nd5 7. Bc4 7... Nb6 8.
Bb5 8... Nb4 9. c3 9... N4d5 10. c4 10... Ne7 11. c5 11... Nbd5 12.
Qb3 12... c6 13. Bc4 13... Nc7 14. d4 14... h6 15. Nh4 15... Ng8",1. 3:00:00 1... 3:00:00 2. 3:02:50 2... 3:02:53 3. 3:05:40 3... 3:05:35 4. 3:06:38 4... 3:08:29 5. 3:09:32 5... 3:11:22 6. 3:12:22 6... 3:14:20 7. 3:14:28 7... 3:17:09 8. 3:17:03 8... 3:19:12 9. 3:19:57 9... 3:21:59 10. 3:22:40 10... 3:24:55 11. 3:25:25 11... 3:27:53 12. 3:27:46 12... 3:30:05 13. 3:30:37 13... 3:33:05 14. 3:32:50 14... 3:35:46 15. 3:35:29 15... 3:38:27
Rated Bullet game,https://lichess.org/r1WlbxGg,2024.08.01,-,chefnjacka,nubiro68,0-1,2024.08.01,14:35:09,1979,1993,,,B40,Sicilian Defense: Four Knights Variation,60+0,Normal,"1. e4 1... c5 2. Nc3 2... e6 3. Nf3 3... Nc6 4. d4 4... cxd4 5.
Nxd4 5... Nf6 6. Be3 6... Bb4 7. Qd3 7... d5 8. exd5 8... Nxd5 9.
Bd2 9... Nxc3 10. Bxc3 10... Qxd4 11. Qxd4 11... Nxd4 12. Bxb4 12... Nxc2 13. Kd2 13... Nxb4 14. a3 14... Nc6 15. Bb5 15... Bd7 16. Rhe1 16... Ke7 17. Bd3 17... Rhd8 18.
Kc2 18... Rac8 19. b4 19... Ne5 20. Kd2 20... Nxd3 21. Kxd3 21... Bc6 22. Ke3 22... g6 23. f3 23... Rd5 24. Kf2 24... Rcd8 25. Re2 25... Rd2 26. Ke3 26... R8d3 27. Kf2 27... Bb5 28. Rxd2 28... Rxd2 29. Kg3 29... a6 30. a4 30... Bc6 31. Rc1 31... Kd7 32.
Ra1 32... Rd4 33. b5 33... axb5 34. axb5 34... Bxb5 35. Rc1 35... Bc6 36.
h4 36... h5 37. Rc3 37... f6 38. Kh3 38... g5 39. g4 39... hxg4 40.
fxg4 40... gxh4 41. Kxh4 41... f5 42. Rg3 42...
Rxg4 43. Kh5 43... Rxg3 44. Kh4 44... Ke7 45.
Kxg3 45... Kf6 46. Kf4 46... e5 47. Ke3 47... e4 48. Kf4 48... Ke6 49.
Ke3 49... Ke5 50. Kd2 50... f4 51. Ke2 51... e3 52. Kd3 52... Bb5 53.
Kc2 53... Ke4 54. Kd1 54... f3 55. Ke1 55... f2 56. Kd1 56... f1=Q 57. Kc2 57... Qd3 58. Kc1 58... Qd2 59. Kb1 59... Bc4 60. Ka1 60... Qa2",1. 0:01:00 1... 0:01:00 2. 0:01:00 2... 0:00:59 3. 0:01:00 3... 0:00:58 4. 0:01:00 4... 0:00:57 5. 0:01:00 5... 0:00:57 6. 0:00:59 6... 0:00:56 7. 0:00:58 7... 0:00:55 8. 0:00:57 8... 0:00:54 9. 0:00:56 9... 0:00:52 10. 0:00:56 10... 0:00:46 11. 0:00:55 11... 0:00:45 12. 0:00:54 12... 0:00:44 13. 0:00:54 13... 0:00:43 14. 0:00:53 14... 0:00:42 15. 0:00:53 15... 0:00:41 16. 0:00:50 16... 0:00:39 17. 0:00:49 17... 0:00:38 18. 0:00:48 18... 0:00:36 19. 0:00:47 19... 0:00:32 20. 0:00:44 20... 0:00:31 21. 0:00:43 21... 0:00:31 22. 0:00:41 22... 0:00:29 23. 0:00:40 23... 0:00:27 24. 0:00:39 24... 0:00:26 25. 0:00:37 25... 0:00:25 26. 0:00:36 26... 0:00:23 27. 0:00:34 27... 0:00:22 28. 0:00:33 28... 0:00:21 29. 0:00:33 29... 0:00:20 30. 0:00:33 30... 0:00:18 31. 0:00:32 31... 0:00:17 32. 0:00:30 32... 0:00:15 33. 0:00:29 33... 0:00:14 34. 0:00:29 34... 0:00:14 35. 0:00:29 35... 0:00:13 36. 0:00:28 36... 0:00:12 37. 0:00:26 37... 0:00:11 38. 0:00:25 38... 0:00:10 39. 0:00:25 39... 0:00:09 40. 0:00:25 40... 0:00:08 41. 0:00:25 41... 0:00:07 42. 0:00:22 42... 0:00:07 43. 0:00:21 43... 0:00:06 44. 0:00:21 44... 0:00:06 45. 0:00:20 45... 0:00:04 46. 0:00:20 46... 0:00:04 47. 0:00:19 47... 0:00:03 48. 0:00:18 48... 0:00:03 49. 0:00:17 49... 0:00:03 50. 0:00:16 50... 0:00:03 51. 0:00:15 51... 0:00:03 52. 0:00:14 52... 0:00:03 53. 0:00:13 53... 0:00:03 54. 0:00:13 54... 0:00:02 55. 0:00:13 55... 0:00:02 56. 0:00:12 56... 0:00:02 57. 0:00:11 57... 0:00:02 58. 0:00:10 58... 0:00:01 59. 0:00:10 59... 0:00:01 60. 0:00:09 60... 0:00:00
Rated Blitz game,https://lichess.org/RNCwE9IY,2024.08.01,-,mohamadfrt,Hastingspremier,1-0,2024.08.01,14:35:09,2069,2106,,,B10,Caro-Kann Defense,180+0,Normal,"1. e4 1... c6 2. Nf3 2... d5 3. exd5 3... cxd5 4. d4 4... Bg4 5. Be2 5... Nf6 6. Ne5 6...
Bxe2 7. Qxe2 7... Nc6 8. Qb5 8... Qb6 9. Qxb6 9... axb6 10. c3 10...
e6 11. O-O 11... Bd6 12. Bf4 12... Nh5 13. g3 13... Nxf4 14. gxf4 14... f6 15. Nd3 15... Ne7 16. Re1 16... Kd7 17.
Na3 17... Ng6 18. Nb5 18... Bb8 19. a3 19... Nxf4 20. Nxf4 20... Bxf4 21. Re2 21... Rhe8 22. Rae1 22... Re7 23. Kg2 23... Rae8 24. Kf3 24... Bxh2 25. Rh1 25... Bb8 26.
Rxh7 26... e5 27. dxe5 27... Bxe5 28. Kg2 28... Kc6 29. a4 29... Ra8 30.
Nd4 30... Kd7 31. b3 31... Rae8 32. Nb5 32... Bb8 33. Rxe7 33... Rxe7 34. Kf3 34... Be5 35. Kg4 35... Kc6 36. Kf5 36... Kc5 37. Kg6 37... d4 38. cxd4 38... Bxd4 39. Nxd4 39... Kxd4 40. Rxg7 40... Rxg7 41. Kxg7 41... f5 42. Kf6 42... Ke4 43. Kg5 43... f4 44.
Kg4 44... f3 45. b4 45... Kd4 46. Kxf3 46... Kc4 47. Ke4 47... Kxb4 48.
f3 48... Kxa4 49. f4 49... b5 50. Kd3 50... b4 51. Kc2 51... Ka3 52.
Kb1 52... b3 53. f5 53... Kb4 54. f6",1. 0:03:00 1... 0:03:00 2. 0:02:59 2... 0:03:00 3. 0:02:58 3... 0:03:00 4. 0:02:57 4... 0:02:59 5. 0:02:56 5... 0:02:59 6. 0:02:55 6... 0:02:58 7. 0:02:55 7... 0:02:56 8. 0:02:53 8... 0:02:54 9. 0:02:51 9... 0:02:54 10. 0:02:47 10... 0:02:53 11. 0:02:46 11... 0:02:53 12. 0:02:44 12... 0:02:51 13. 0:02:33 13... 0:02:40 14. 0:02:32 14... 0:02:39 15. 0:02:28 15... 0:02:25 16. 0:02:27 16... 0:02:24 17. 0:02:25 17... 0:02:21 18. 0:02:21 18... 0:02:20 19. 0:02:12 19... 0:02:18 20. 0:02:11 20... 0:02:18 21. 0:02:07 21... 0:02:17 22. 0:02:05 22... 0:02:15 23. 0:02:04 23... 0:02:14 24. 0:02:03 24... 0:02:11 25. 0:02:02 25... 0:02:07 26. 0:02:02 26... 0:02:04 27. 0:02:00 27... 0:02:04 28. 0:01:53 28... 0:02:02 29. 0:01:48 29... 0:02:01 30. 0:01:43 30... 0:01:56 31. 0:01:39 31... 0:01:52 32. 0:01:34 32... 0:01:49 33. 0:01:29 33... 0:01:49 34. 0:01:27 34... 0:01:40 35. 0:01:22 35... 0:01:37 36. 0:01:19 36... 0:01:24 37. 0:01:16 37... 0:01:23 38. 0:01:12 38... 0:01:23 39. 0:01:11 39... 0:01:21 40. 0:01:08 40... 0:01:19 41. 0:01:08 41... 0:01:19 42. 0:01:06 42... 0:01:18 43. 0:01:03 43... 0:01:15 44. 0:01:01 44... 0:00:59 45. 0:00:55 45... 0:00:58 46. 0:00:53 46... 0:00:57 47. 0:00:49 47... 0:00:56 48. 0:00:49 48... 0:00:55 49. 0:00:48 49... 0:00:55 50. 0:00:37 50... 0:00:55 51. 0:00:35 51... 0:00:54 52. 0:00:32 52... 0:00:44 53. 0:00:32 53... 0:00:43 54. 0:00:32
Rated Blitz game,https://lichess.org/JaaLFVML,2024.08.01,-,Holongganda,xal021,1/2-1/2,2024.08.01,14:35:09,1252,1202,,,B00,Nimzowitsch Defense: Breyer Variation,180+0,Time forfeit,"1. e4 1... Nf6 2. Nc3 2... e5 3. d4 3... Nc6 4. dxe5 4... Nxe5 5. Bf4 5... Nc6 6. Nf3 6...
Bb4 7. Bd2 7... O-O 8.
Bb5 8... a6 9. Bxc6 9... dxc6 10. O-O 10... Bxc3 11. Bxc3 11... Qxd1 12. Raxd1 12... Nxe4 13. Rfe1 13... Nxc3 14. bxc3 14... Bg4 15. Rd3 15... Bf5 16. Rd2 16... Bg4 17.
Re3 17... Bxf3 18. Rxf3 18... Rae8 19. h3 19... Re1 20. Kh2 20... Rfe8 21. Rd7 21... R8e7 22.
Rd8 22... Re8 23. Rd7 23... R8e7 24. Rd8 24... Re8 25. Rd4 25... h6 26.
Rdf4 26... R8e7 27. c4 27... Rc1 28. Rc3 28... b5 29. cxb5 29... axb5 30. Rxc6 30... f6 31. Rb4 31... Ra1 32. Rxb5 32... Rxa2 33. c4 33... Rxf2 34. Rb8 34... Kh7 35.
Rc8 35... Ree2 36. R6xc7 36... Rxg2 37. Kh1 37... Rh2 38. Kg1 38... Rxh3 39. Rd8 39... Re1 40.
Kg2 40... Rc3 41. Rcd7 41... Re2 42. Kf1 42... Rec2 43. Rd1 43... Rxc4 44.
R8d3 44... Rf4 45. Ke1 45... Rh4 46. R3d2 46... Rh1 47. Ke2 47... Rxd1 48. Kxd1 48... Rxd2 49. Kxd2 49... h5 50. Ke2 50... Kg6 51. Kf3 51... Kg5 52. Kg2 52... h4 53. Kh3 53... f5 54.
Kh2 54... f4 55. Kh3 55... f3 56. Kh2 56... Kg4 57. Kg1 57... Kg3 58.
Kf1 58... h3 59. Ke1 59... h2 60. Kd2",1. 0:03:00 1... 0:03:00 2. 0:02:57 2... 0:02:57 3. 0:02:55 3... 0:02:48 4. 0:02:53 4... 0:02:47 5. 0:02:52 5... 0:02:38 6. 0:02:48 6... 0:02:34 7. 0:02:44 7... 0:02:31 8. 0:02:43 8... 0:02:27 9. 0:02:41 9... 0:02:25 10. 0:02:40 10... 0:02:23 11. 0:02:38 11... 0:02:23 12. 0:02:35 12... 0:02:19 13. 0:02:30 13... 0:02:17 14. 0:02:29 14... 0:02:16 15. 0:02:26 15... 0:02:10 16. 0:02:24 16... 0:02:08 17. 0:02:22 17... 0:02:07 18. 0:02:21 18... 0:02:06 19. 0:02:17 19... 0:02:03 20. 0:02:16 20... 0:01:56 21. 0:02:14 21... 0:01:54 22. 0:02:11 22... 0:01:51 23. 0:02:10 23... 0:01:48 24. 0:02:07 24... 0:01:46 25. 0:01:59 25... 0:01:38 26. 0:01:56 26... 0:01:32 27. 0:01:54 27... 0:01:25 28. 0:01:53 28... 0:01:20 29. 0:01:51 29... 0:01:20 30. 0:01:49 30... 0:01:13 31. 0:01:48 31... 0:01:09 32. 0:01:47 32... 0:01:08 33. 0:01:45 33... 0:01:03 34. 0:01:42 34... 0:01:01 35. 0:01:39 35... 0:00:55 36. 0:01:36 36... 0:00:53 37. 0:01:35 37... 0:00:50 38. 0:01:34 38... 0:00:48 39. 0:01:28 39... 0:00:46 40. 0:01:27 40... 0:00:37 41. 0:01:23 41... 0:00:32 42. 0:01:21 42... 0:00:29 43. 0:01:16 43... 0:00:23 44. 0:01:14 44... 0:00:21 45. 0:01:09 45... 0:00:18 46. 0:01:07 46... 0:00:17 47. 0:01:06 47... 0:00:14 48. 0:01:04 48... 0:00:12 49. 0:01:03 49... 0:00:11 50. 0:01:03 50... 0:00:11 51. 0:01:02 51... 0:00:11 52. 0:01:01 52... 0:00:10 53. 0:01:00 53... 0:00:09 54. 0:00:59 54... 0:00:08 55. 0:00:57 55... 0:00:06 56. 0:00:56 56... 0:00:06 57. 0:00:55 57... 0:00:05 58. 0:00:53 58... 0:00:04 59. 0:00:52 59... 0:00:03 60. 0:00:50
Rated Blitz game,https://lichess.org/uZFCKcVX,2024.08.01,-,CFI_35014927,Fakerplayschess,0-1,2024.08.01,14:35:09,1913,1889,,,A43,Benoni Defense: Old Benoni,180+0,Normal,"1. d4 1... c5 2. c3 2... e6 3. Nf3 3... d5 4. Bf4 4... Bd6 5. Bxd6 5... Qxd6 6. e3 6...
Nf6 7. Be2 7... cxd4 8. exd4 8... O-O 9. Nbd2 9... b5 10. Bd3 10...
b4 11. O-O 11... bxc3 12. bxc3 12... Qc6 13. Rc1 13... Ba6 14. Nb3 14... Bxd3 15. Qxd3 15... Qa4 16. Rc2 16... Na6 17.
Rfc1 17... Ne4 18. Nfd2 18... Nd6 19. f3 19...
Rac8 20. h4 20... h6 21. g4 21... Rfe8 22. f4 22... Nb5 23. g5 23...
Na3 24. Rb2 24... Nc4 25. Rbc2 25... h5 26. g6 26... f6 27. Qe2 27...
Nxd2 28. Nxd2 28... e5 29. Qxh5 29... e4 30. Qh7 30... Kf8 31. Qh8 31... Ke7 32. Qxg7 32... Ke6 33. f5 33... Kd6 34.
Qxf6 34... Kc7 35. c4 35... Kb8 36. c5 36... e3 37. Nb3 37... e2 38.
Re1 38... Nb4 39. Rcxe2 39... Rxe2 40. Rxe2 40... Qa3 41. Qd6 41... Ka8 42. Qxd5 42... Nc6 43. Re6 43... Qa6 44. Na5 44... Qxa5 45. Rxc6 45... Qe1 46. Kg2 46... Qe2 47. Kg3 47... Qe1 48.
Kf4 48... Qf2 49. Kg5 49... Qe3 50. Kf6 50... Rf8 51. Kg7 51... Qe7 52.
Kh6 52... Rh8",1. 0:03:00 1... 0:03:00 2. 0:02:45 2... 0:02:56 3. 0:02:35 3... 0:02:51 4. 0:02:29 4... 0:02:49 5. 0:02:27 5... 0:02:49 6. 0:02:26 6... 0:02:47 7. 0:02:24 7... 0:02:45 8. 0:02:23 8... 0:02:39 9. 0:02:22 9... 0:02:33 10. 0:02:20 10... 0:02:29 11. 0:02:18 11... 0:02:27 12. 0:02:16 12... 0:02:24 13. 0:02:13 13... 0:02:22 14. 0:02:10 14... 0:02:16 15. 0:02:08 15... 0:02:15 16. 0:02:06 16... 0:02:07 17. 0:02:04 17... 0:02:06 18. 0:02:02 18... 0:02:03 19. 0:01:55 19... 0:02:01 20. 0:01:53 20... 0:01:58 21. 0:01:48 21... 0:01:56 22. 0:01:46 22... 0:01:46 23. 0:01:41 23... 0:01:45 24. 0:01:38 24... 0:01:38 25. 0:01:36 25... 0:01:29 26. 0:01:34 26... 0:01:27 27. 0:01:28 27... 0:01:25 28. 0:01:25 28... 0:01:19 29. 0:01:24 29... 0:01:02 30. 0:01:22 30... 0:01:01 31. 0:01:21 31... 0:01:01 32. 0:01:20 32... 0:01:00 33. 0:01:17 33... 0:00:46 34. 0:01:16 34... 0:00:45 35. 0:01:13 35... 0:00:38 36. 0:01:12 36... 0:00:35 37. 0:01:09 37... 0:00:33 38. 0:01:06 38... 0:00:32 39. 0:01:04 39... 0:00:29 40. 0:01:03 40... 0:00:18 41. 0:01:01 41... 0:00:17 42. 0:01:00 42... 0:00:16 43. 0:00:56 43... 0:00:12 44. 0:00:54 44... 0:00:10 45. 0:00:53 45... 0:00:09 46. 0:00:51 46... 0:00:08 47. 0:00:50 47... 0:00:07 48. 0:00:49 48... 0:00:06 49. 0:00:47 49... 0:00:05 50. 0:00:46 50... 0:00:04 51. 0:00:45 51... 0:00:03 52. 0:00:43 52... 0:00:03
Rated Blitz game,https://lichess.org/TVpN79Aw,2024.08.01,-,Abdallah_hamdoon,OneAbove411,1-0,2024.08.01,14:35:09,1702,1685,,,C20,King's Pawn Game: Leonardis Variation,180+0,Time forfeit,"1. e4 1... e5 2. d3 2... Nc6 3. Nf3 3... d6 4. Bg5 4... f6 5. Be3 5... Be7 6. Nh4 6...
g5 7. Qh5 7... Kd7 8.
Ng6 8... Qe8 9. Qg4 9... Kd8 10. Qh5 10... g4 11. f4 11... exf4 12.
Nxf4 12... Qf8 13. Nc3 13... Ne5 14. Ncd5 14... c6 15. Nxe7 15... Kxe7 16. d4 16... Nc4 17. Bd2 17... Nxd2 18. Kxd2 18... Kd8 19. Ng6 19... Qf7 20. Nf4 20... Qg7 21.
h3 21... Ne7 22. Re1 22... Ng6 23. Nxg6 23... hxg6 24. Qa5 24... b6 25.
Qc3 25... c5 26. dxc5 26... dxc5 27. Kc1 27... gxh3 28. gxh3 28... Kc7 29.
e5 29... f5 30. Qg3 30... Be6 31. a3 31... a5 32. Rd1 32... Rad8 33.
Bb5 33... Rd5 34. Rxd5 34... Bxd5 35. e6 35... Kb7 36. Bd7 36... Rd8 37.
Re1 37... Qe7 38. Qxg6 38... Rxd7 39. Qxf5 39... Rd6 40. Qh5 40... Rxe6 41.
Rf1 41... Bg2 42. Rf7 42... Re1 43. Kd2 43... Qxf7 44. Qxf7 44... Ka6 45. Kxe1 45... Bxh3 46. Qf2 46... Bc8 47. Qe2 47... Kb7 48. c3 48... Kb8 49. b4",1. 0:03:00 1... 0:03:00 2. 0:03:00 2... 0:02:59 3. 0:03:00 3... 0:02:59 4. 0:03:00 4... 0:02:57 5. 0:02:58 5... 0:02:55 6. 0:02:58 6... 0:02:54 7. 0:02:55 7... 0:02:53 8. 0:02:51 8... 0:02:45 9. 0:02:46 9... 0:02:43 10. 0:02:31 10... 0:02:29 11. 0:02:18 11... 0:02:21 12. 0:02:17 12... 0:02:06 13. 0:02:13 13... 0:02:01 14. 0:02:07 14... 0:01:56 15. 0:02:05 15... 0:01:55 16. 0:02:03 16... 0:01:53 17. 0:01:54 17... 0:01:50 18. 0:01:53 18... 0:01:34 19. 0:01:51 19... 0:01:31 20. 0:01:49 20... 0:01:28 21. 0:01:44 21... 0:01:19 22. 0:01:37 22... 0:01:07 23. 0:01:34 23... 0:01:06 24. 0:01:31 24... 0:01:04 25. 0:01:29 25... 0:01:01 26. 0:01:27 26... 0:01:00 27. 0:01:25 27... 0:00:53 28. 0:01:23 28... 0:00:51 29. 0:01:22 29... 0:00:46 30. 0:01:17 30... 0:00:40 31. 0:01:12 31... 0:00:37 32. 0:01:09 32... 0:00:35 33. 0:01:06 33... 0:00:21 34. 0:01:01 34... 0:00:21 35. 0:01:00 35... 0:00:21 36. 0:00:56 36... 0:00:19 37. 0:00:55 37... 0:00:17 38. 0:00:53 38... 0:00:14 39. 0:00:47 39... 0:00:11 40. 0:00:41 40... 0:00:09 41. 0:00:40 41... 0:00:07 42. 0:00:37 42... 0:00:06 43. 0:00:36 43... 0:00:05 44. 0:00:35 44... 0:00:04 45. 0:00:35 45... 0:00:02 46. 0:00:31 46... 0:00:01 47. 0:00:30 47... 0:00:00 48. 0:00:28 48... 0:00:00 49. 0:00:27
Rated Blitz game,https://lichess.org/dxgPrPOj,2024.08.01,-,HASANrostami,Parjos67,0-1,2024.08.01,14:35:09,1845,1827,,,A40,Horwitz Defense,180+0,Normal,"1. d4 1... e6 2. Be3 2... d5 3. c3 3... Nf6 4. Nf3 4... Nc6 5. g3 5... b6 6. Bg2 6... Be7 7. O-O 7... Nb8 8.
Nbd2 8... c5 9. dxc5 9... bxc5 10. b3 10... Qc7 11. Rc1 11... Bb7 12.
b4 12... c4 13. Nd4 13... a6 14. N2f3 14... O-O 15. a4 15... e5 16.
Nf5 16... e4 17. Nxe7 17... Qxe7 18. Nd4 18... Ng4 19. Qd2 19... Nd7 20.
h3 20... Nxe3 21. Qxe3 21... Rad8 22. Rfd1 22... Ne5 23. b5 23... axb5 24.
axb5 24... f5 25. Nxf5 25... Rxf5 26. Ra1 26... Rdf8 27. f4 27... exf3 28.
exf3 28... Nxf3 29. Qxf3 29... Rxf3 30. Bxf3 30... Qe3",1. 0:03:00 1... 0:03:00 2. 0:02:59 2... 0:02:59 3. 0:02:58 3... 0:02:59 4. 0:02:57 4... 0:02:56 5. 0:02:56 5... 0:02:55 6. 0:02:55 6... 0:02:52 7. 0:02:54 7... 0:02:47 8. 0:02:53 8... 0:02:46 9. 0:02:52 9... 0:02:45 10. 0:02:51 10... 0:02:43 11. 0:02:49 11... 0:02:42 12. 0:02:46 12... 0:02:37 13. 0:02:45 13... 0:02:31 14. 0:02:42 14... 0:02:29 15. 0:02:33 15... 0:02:20 16. 0:02:29 16... 0:02:16 17. 0:02:27 17... 0:02:15 18. 0:02:26 18... 0:02:10 19. 0:02:24 19... 0:01:51 20. 0:02:23 20... 0:01:49 21. 0:02:22 21... 0:01:46 22. 0:02:19 22... 0:01:43 23. 0:02:12 23... 0:01:39 24. 0:02:11 24... 0:01:35 25. 0:02:09 25... 0:01:24 26. 0:02:05 26... 0:01:13 27. 0:01:59 27... 0:01:11 28. 0:01:57 28... 0:01:07 29. 0:01:56 29... 0:01:05 30. 0:01:54 30... 0:01:02
