Event,Site,Date,Round,White,Black,Result,UTCDate,UTCTime,WhiteElo,BlackElo,WhiteRatingDiff,BlackRatingDiff,ECO,Opening,TimeControl,Termination,MovesProcessed,Clock
Rated Blitz game,https://lichess.org/DOq8f8VP,2024.08.01,-,viktorpergunov,MJCB,1-0,2024.08.01,18:02:32,2051,2103,,,D00,Queen's Pawn Game,300+0,Normal,"1. d4 1... d5 2. e3 2... c5 3. c3 3... Nc6 4. f4 4... Bf5 5. Bb5 5... e6 6. Ne2 6... Bxb1 7. Rxb1 7... Nf6 8.
Ng3 8... a6 9. Bd3 9... Bd6 10. O-O 10... O-O 11. Qf3 11... b5 12.
Bd2 12... b4 13. Rbd1 13... Qa5 14. Bb1 14... Rab8 15. cxb4 15... cxb4 16. b3 16... Qb6 17. Nh5 17... Nxh5 18. Qxh5 18... g6 19. Qf3 19... Rfe8 20. h4 20... Bf8 21.
h5 21... Bg7 22. hxg6 22... hxg6 23. Qh3 23... Bf6 24. g4 24... Nxd4 25.
exd4 25... Bxd4 26. Kg2 26... Kg7 27. Qd3 27... Rh8 28. Rh1 28... a5 29. f5 29... gxf5 30.
gxf5 30... Rbg8 31. Rxh8 31... Kxh8 32. Kf3 32... e5 33. Rh1 33... Kg7 34. Ke2 34... e4 35.
Qg3 35... Kf8 36. Bh6 36... Ke7 37. Qxg8 37... Qb5 38. Kd1 38... e3 39. Qf8 39... Kd7 40.
Qxf7 40... Kd6 41. Qe6 41... Kc7 42. Bf4 42... Kb7 43. Rh7 43... Ka8 44. Qc8 44... Qb8 45.
Qxb8",1. 0:05:00 1... 0:05:00 2. 0:05:00 2... 0:04:59 3. 0:04:56 3... 0:04:57 4. 0:04:54 4... 0:04:55 5. 0:04:51 5... 0:04:53 6. 0:04:48 6... 0:04:50 7. 0:04:46 7... 0:04:49 8. 0:04:42 8... 0:04:48 9. 0:04:39 9... 0:04:46 10. 0:04:36 10... 0:04:45 11. 0:04:29 11... 0:04:43 12. 0:04:26 12... 0:04:37 13. 0:04:21 13... 0:04:33 14. 0:04:17 14... 0:04:17 15. 0:04:12 15... 0:04:14 16. 0:04:06 16... 0:04:06 17. 0:03:59 17... 0:04:01 18. 0:03:57 18... 0:04:00 19. 0:03:53 19... 0:03:58 20. 0:03:50 20... 0:03:57 21. 0:03:47 21... 0:03:56 22. 0:03:44 22... 0:03:55 23. 0:03:23 23... 0:03:44 24. 0:03:19 24... 0:03:27 25. 0:03:13 25... 0:03:26 26. 0:03:06 26... 0:03:26 27. 0:02:44 27... 0:03:21 28. 0:02:40 28... 0:03:14 29. 0:02:32 29... 0:03:12 30. 0:02:30 30... 0:03:11 31. 0:02:17 31... 0:03:09 32. 0:02:06 32... 0:03:08 33. 0:02:02 33... 0:03:07 34. 0:01:32 34... 0:03:00 35. 0:01:29 35... 0:02:58 36. 0:01:27 36... 0:02:51 37. 0:01:24 37... 0:02:50 38. 0:01:18 38... 0:02:30 39. 0:01:06 39... 0:02:28 40. 0:01:02 40... 0:02:25 41. 0:00:55 41... 0:02:24 42. 0:00:45 42... 0:02:23 43. 0:00:42 43... 0:02:20 44. 0:00:37 44... 0:02:15 45. 0:00:35
Rated Blitz game,https://lichess.org/aRf5K0ki,2024.08.01,-,Aksat730,slobasrbija123,0-1,2024.08.01,18:02:32,1214,1277,,,C60,Ruy Lopez: Cozio Defense,300+0,Normal,"1. e4 1... e5 2. Nf3 2... Nc6 3. Bb5 3... Nge7 4. d3 4... a6 5. Ba4 5... b5 6. Bb3 6...
Ng8 7. Bxf7 7... Kxf7 8. Ng5 8... Ke8 9. Nc3 9... Be7 10. Nf3 10...
d6 11. Nd5 11... Be6 12. Nxe7 12... Qxe7 13. Ng5 13... Nf6 14. Nxe6 14... Qxe6 15. Bg5 15... h6 16. Bxf6 16... Qxf6 17. Qh5 17... g6 18. Qg4 18... Rh7 19. a3 19...
Rf7 20. O-O 20... Kf8 21. g3 21... Nd4 22. Rac1 22... Nf3 23. Kg2 23... h5 24. Qh3 24... Ng5 25. Qh4 25... Qf3 26.
Kg1 26... Qg4 27. f3 27... Nxf3 28. Kg2 28... Nxh4",1. 0:05:00 1... 0:05:00 2. 0:05:00 2... 0:04:58 3. 0:04:59 3... 0:04:55 4. 0:04:57 4... 0:04:52 5. 0:04:56 5... 0:04:50 6. 0:04:54 6... 0:04:40 7. 0:04:52 7... 0:04:24 8. 0:04:51 8... 0:04:18 9. 0:04:40 9... 0:04:08 10. 0:04:39 10... 0:04:04 11. 0:04:38 11... 0:04:00 12. 0:04:36 12... 0:03:54 13. 0:04:36 13... 0:03:35 14. 0:04:35 14... 0:03:33 15. 0:04:34 15... 0:03:14 16. 0:04:30 16... 0:03:11 17. 0:04:30 17... 0:03:07 18. 0:04:20 18... 0:02:44 19. 0:04:09 19... 0:02:42 20. 0:04:05 20... 0:02:28 21. 0:03:53 21... 0:02:11 22. 0:03:48 22... 0:02:07 23. 0:03:47 23... 0:02:00 24. 0:03:41 24... 0:01:55 25. 0:03:40 25... 0:01:53 26. 0:03:38 26... 0:01:42 27. 0:03:17 27... 0:01:34 28. 0:03:16 28... 0:01:30
Rated Blitz game,https://lichess.org/AO9GzgNk,2024.08.01,-,aras_irianto,kubalonek,1/2-1/2,2024.08.01,18:02:32,1540,1532,,,D00,Blackmar-Diemer Gambit: Fritz Attack,300+0,Normal,"1. d4 1... d5 2. e4 2... dxe4 3. Bc4 3... e6 4. Be3 4... Bd6 5. Nc3 5... Nf6 6. Nge2 6...
h6 7. O-O 7... O-O 8.
Ng3 8... Bxg3 9. fxg3 9... a6 10. Qd2 10... b5 11. Bb3 11... Bb7 12.
Rf2 12... Nbd7 13. Raf1 13... Nb6 14. Rxf6 14... gxf6 15. Bxh6 15... Kh7 16. Rf4 16... Rg8 17.
Rh4 17... Rg6 18. Qf4 18... Qe7 19. Bg5 19... Kg7 20. Bh6 20... Kh7 21.
Bg5 21... Kg7 22. Bh6 22... Kh7",1. 0:05:00 1... 0:05:00 2. 0:04:59 2... 0:04:58 3. 0:04:54 3... 0:04:45 4. 0:04:49 4... 0:04:42 5. 0:04:47 5... 0:04:38 6. 0:04:42 6... 0:04:34 7. 0:04:41 7... 0:04:31 8. 0:04:26 8... 0:04:22 9. 0:04:25 9... 0:04:18 10. 0:04:08 10... 0:04:14 11. 0:04:05 11... 0:04:12 12. 0:04:01 12... 0:04:08 13. 0:04:00 13... 0:04:06 14. 0:03:49 14... 0:04:01 15. 0:03:47 15... 0:03:54 16. 0:03:39 16... 0:03:47 17. 0:03:37 17... 0:03:32 18. 0:02:50 18... 0:03:02 19. 0:02:47 19... 0:02:58 20. 0:02:37 20... 0:02:53 21. 0:02:33 21... 0:02:51 22. 0:02:15 22... 0:02:46
Rated Blitz game,https://lichess.org/Apitf4qI,2024.08.01,-,Japepa,sandro64,0-1,2024.08.01,18:02:32,1719,1832,,,C41,Philidor Defense,300+0,Normal,"1. e4 1... e5 2. Nf3 2... d6 3. Nc3 3... c5 4. Bc4 4... Be7 5. Nd5 5... Nf6 6. Nxe7 6... Qxe7 7. d3 7... O-O 8. Bg5 8... Nc6 9. O-O 9...
Bg4 10. h3 10... Be6 11. Bb5 11... Nd4 12. Nxd4 12... cxd4 13. f4 13... h6 14. Bh4 14... a6 15. Ba4 15... exf4 16.
Bxf6 16... Qxf6 17. Qf3 17... g5 18. Qh5 18...
Qg6 19. Qe2 19... Rac8 20. e5 20... b5 21. Bb3 21... Bxb3 22. axb3 22... d5 23. e6 23... Rfe8 24. Rxa6 24... Rxe6 25. Rxe6 25... Qxe6 26. Qf2 26... Qe3 27. Re1 27... Qxf2 28. Kxf2 28... Rxc2 29. Re2 29... Rxe2 30. Kxe2 30... f5 31. Kf3 31... Kf7 32. g4 32...
Kf6 33. gxf5 33... Kxf5 34. b4 34... h5 35. b3 35... g4 36. hxg4 36... hxg4 37. Kg2 37... Kg5 38. Kf2 38... Kh4 39.
Kg2 39... f3 40. Kf2 40... Kh3 41. Kg1 41... Kg3 42. Kf1 42... Kf4 43.
Kg1 43... g3 44. Kf1 44... Ke3 45. Kg1 45... Kxd3 46. Kh1 46... Ke3 47.
Kg1 47... d3 48. Kf1 48... d2",1. 0:05:00 1... 0:05:00 2. 0:04:59 2... 0:04:59 3. 0:04:58 3... 0:04:58 4. 0:04:56 4... 0:04:57 5. 0:04:53 5... 0:04:56 6. 0:04:49 6... 0:04:55 7. 0:04:48 7... 0:04:53 8. 0:04:45 8... 0:04:52 9. 0:04:43 9... 0:04:51 10. 0:04:41 10... 0:04:48 11. 0:04:38 11... 0:04:43 12. 0:04:36 12... 0:04:41 13. 0:04:21 13... 0:04:38 14. 0:04:19 14... 0:04:36 15. 0:04:17 15... 0:04:28 16. 0:04:12 16... 0:04:25 17. 0:04:06 17... 0:04:22 18. 0:04:00 18... 0:04:13 19. 0:03:56 19... 0:04:08 20. 0:03:45 20... 0:04:00 21. 0:03:41 21... 0:03:58 22. 0:03:40 22... 0:03:54 23. 0:03:13 23... 0:03:48 24. 0:03:11 24... 0:03:43 25. 0:03:08 25... 0:03:41 26. 0:03:04 26... 0:03:38 27. 0:03:01 27... 0:03:31 28. 0:02:59 28... 0:03:28 29. 0:02:57 29... 0:03:27 30. 0:02:55 30... 0:03:26 31. 0:02:53 31... 0:03:24 32. 0:02:51 32... 0:03:20 33. 0:02:48 33... 0:03:18 34. 0:02:46 34... 0:03:16 35. 0:02:40 35... 0:03:15 36. 0:02:36 36... 0:03:13 37. 0:02:35 37... 0:03:10 38. 0:02:22 38... 0:03:08 39. 0:02:20 39... 0:03:06 40. 0:02:10 40... 0:03:04 41. 0:02:09 41... 0:02:59 42. 0:02:07 42... 0:02:57 43. 0:02:05 43... 0:02:56 44. 0:02:03 44... 0:02:55 45. 0:02:01 45... 0:02:54 46. 0:02:00 46... 0:02:52 47. 0:01:58 47... 0:02:51 48. 0:01:55 48... 0:02:50
Rated Blitz game,https://lichess.org/0CQfOT4t,2024.08.01,-,Dmitry1973PrimArs,werner_ziegler,0-1,2024.08.01,18:02:32,1402,1436,,,C62,Ruy Lopez: Steinitz Defense,300+0,Normal,"1. e4 1... e5 2. Nf3 2... Nc6 3. Bb5 3... d6 4. Bxc6 4... bxc6 5.
h3 5... Nf6 6. O-O 6... Be7 7. Re1 7... O-O 8. c3 8... Re8 9. d4 9... exd4 10. cxd4 10... Ba6 11. Bg5 11... h6 12. Bh4 12... Nd7 13.
Nc3 13... Bxh4 14. Nxh4 14... Qxh4",1. 0:05:00 1... 0:05:00 2. 0:04:59 2... 0:04:59 3. 0:04:57 3... 0:04:57 4. 0:04:56 4... 0:04:57 5. 0:04:55 5... 0:04:56 6. 0:04:54 6... 0:04:56 7. 0:04:53 7... 0:04:55 8. 0:04:52 8... 0:04:54 9. 0:04:51 9... 0:04:52 10. 0:04:50 10... 0:04:50 11. 0:04:47 11... 0:04:48 12. 0:04:44 12... 0:04:44 13. 0:04:42 13... 0:04:42 14. 0:04:40 14... 0:04:41
Rated Blitz game,https://lichess.org/kJmcNznN,2024.08.01,-,jpgtello,jumipama,0-1,2024.08.01,18:02:32,1930,1959,,,B13,Caro-Kann Defense: Exchange Variation,300+0,Time forfeit,"1. e4 1... c6 2. d4 2... d5 3. exd5 3... cxd5 4. Bd3 4... Nf6 5. h3 5... Nc6 6. c3 6...
Qb6 7. Qc2 7... h6 8.
Bf4 8... e6 9. Nd2 9... Qd8 10. Ne2 10... Bd6 11. Nf3 11... Bxf4 12.
Nxf4 12... g5 13. Ne2 13... Qc7 14. Qd2 14... Bd7 15. Qe3 15... O-O-O 16. Bb5 16... a6 17. Bxc6 17... Bxc6 18. Ne5 18... Rh7 19. Ng3 19... Nd7 20. Nxd7 20... Rxd7 21. O-O-O 21... Qf4 22. Nh5 22... Qxe3 23. fxe3 23... Re7 24. Nf6 24... Rg7 25. Rhf1 25... Be8 26.
Rf2 26... Kd8 27. Rdf1 27... b5 28. b4 28... Bd7 29. Kb2 29... Bc6 30.
Ng4 30... Rh7 31. Ne5 31... Be8 32. Rf6 32... Kc7 33. Ng4 33... h5 34.
Ne5 34... Rg7 35. g4 35... h4 36. Rh6 36... Bd7 37. Rff6 37... Be8 38.
Rh5 38... Kd6 39. Nf3 39... a5 40. a3 40... axb4 41. cxb4 41... Ra7 42.
Nxg5 42... Ke7 43. Rfh6 43... Rg6 44. Rh7 44... Kf6 45. Nf3 45... Ke7 46. Nxh4 46... Rf6 47.
Kb3 47... Rf1 48. Ng6 48... Kd8 49. Ne5 49... Re1 50. Rh8 50... Rxe3 51. Kc2 51... Raxa3 52. Nxf7 52... Ke7 53. Ne5 53... Ra2 54. Kb1 54... Rh2 55. R5h7 55... Kd6 56. Rc7 56... Re1 57. Rc1 57... Rxc1",1. 0:05:00 1... 0:05:00 2. 0:04:59 2... 0:05:00 3. 0:04:59 3... 0:04:58 4. 0:04:57 4... 0:04:57 5. 0:04:56 5... 0:04:54 6. 0:04:55 6... 0:04:52 7. 0:04:51 7... 0:04:50 8. 0:04:48 8... 0:04:49 9. 0:04:47 9... 0:04:47 10. 0:04:44 10... 0:04:45 11. 0:04:42 11... 0:04:43 12. 0:04:41 12... 0:04:40 13. 0:04:36 13... 0:04:33 14. 0:04:31 14... 0:04:31 15. 0:04:06 15... 0:04:27 16. 0:03:57 16... 0:04:16 17. 0:03:55 17... 0:04:15 18. 0:03:55 18... 0:04:10 19. 0:03:47 19... 0:03:56 20. 0:03:32 20... 0:03:53 21. 0:03:27 21... 0:03:45 22. 0:03:16 22... 0:03:41 23. 0:03:16 23... 0:03:30 24. 0:03:12 24... 0:03:28 25. 0:03:00 25... 0:03:23 26. 0:02:54 26... 0:03:22 27. 0:02:53 27... 0:03:19 28. 0:02:50 28... 0:03:03 29. 0:02:42 29... 0:02:59 30. 0:02:38 30... 0:02:53 31. 0:02:35 31... 0:02:52 32. 0:02:33 32... 0:02:47 33. 0:02:21 33... 0:02:46 34. 0:02:19 34... 0:02:45 35. 0:02:17 35... 0:02:43 36. 0:02:01 36... 0:02:30 37. 0:01:56 37... 0:02:26 38. 0:01:53 38... 0:02:19 39. 0:01:46 39... 0:02:11 40. 0:01:44 40... 0:02:08 41. 0:01:43 41... 0:02:05 42. 0:01:40 42... 0:02:03 43. 0:01:29 43... 0:01:57 44. 0:01:22 44... 0:01:52 45. 0:01:20 45... 0:01:34 46. 0:01:19 46... 0:01:32 47. 0:00:59 47... 0:01:28 48. 0:00:58 48... 0:01:23 49. 0:00:54 49... 0:01:18 50. 0:00:40 50... 0:01:15 51. 0:00:39 51... 0:01:13 52. 0:00:36 52... 0:01:10 53. 0:00:35 53... 0:01:08 54. 0:00:32 54... 0:01:02 55. 0:00:30 55... 0:01:01 56. 0:00:03 56... 0:00:52 57. 0:00:02 57... 0:00:51
Rated Blitz game,https://lichess.org/uzO4ezoP,2024.08.01,-,AhmetToprak1972,ayman7144,0-1,2024.08.01,18:02:32,1197,1192,,,C24,Bishop's Opening: Berlin Defense,300+0,Time forfeit,"1. e4 1... e5 2. Bc4 2... Nf6 3. Qf3 3... Bc5 4. Qb3 4... O-O 5. Nf3 5...
Nxe4 6. O-O 6... Nc6 7. d4 7... Nxd4 8.
Nxd4 8... exd4 9. c3 9... d3 10. Be3 10...
Bxe3 11. fxe3 11... d2 12. Bxf7 12... Kh8 13.
Na3 13... Qe7 14. Bd5 14...
Rxf1 15. Rxf1 15... d6",1. 0:05:00 0. 0:05:00 1... 0:04:59 0. 0:04:57 2. 0:04:57 0. 0:04:53 2... 0:04:57 0. 0:04:44 3. 0:04:54 0. 0:04:37 3... 0:04:42 0. 0:04:12 4. 0:04:36 1. 0:04:06 4... 0:04:32 1. 0:03:49 5. 0:04:29 2. 0:03:36 5... 0:04:27 1. 0:03:25 6. 0:04:25 2. 0:03:14 6... 0:04:18 1. 0:02:58 7. 0:04:09 2. 0:02:43 7... 0:03:56 2. 0:02:25 8. 0:03:55 3. 0:01:56
Rated Blitz game,https://lichess.org/9pfW2YJ0,2024.08.01,-,Amol2025,msezgin,1-0,2024.08.01,18:02:32,1610,1641,,,C46,Three Knights Opening,300+0,Normal,"1. e4 1... e5 2. Nf3 2... Nc6 3. Nc3 3... d6 4. d4 4... exd4 5.
Nxd4 5... Ne5 6. Bf4 6... Qe7 7. Be2 7... Be6 8. Nxe6 8... fxe6 9.
O-O 9... Nc6 10. e5 10... d5 11. Bb5 11... Qd7 12. Na4 12... a6 13.
Bd3 13... Be7 14. Nc3 14... Bc5 15. a3 15... Nge7 16. b4 16... Bb6 17.
b5 17... Nb8 18. bxa6 18... Nxa6 19. Bb5 19... c6 20. Bxa6 20... Rxa6 21. Ne2 21... O-O 22. Nd4 22... Rxf4 23. Nf3 23... Ng6 24. Qd2 24... Rf8 25. Rab1 25... Ba7 26.
Ng5 26... Rxa3 27. Qb4 27... Ra6 28. Qxb7 28... Qxb7 29. Rxb7 29... Bd4 30.
Nxe6 30... Bxe5 31. Rfb1 31... Re8 32. Ng5 32... Bd4 33. Nf3 33... Be5 34. Nxe5 34... Nxe5 35. Rc7 35... h6 36. h3 36... Nc4 37. Kh2 37... Nd2 38. Rbb7 38... Rf8 39. Rxg7 39... Kh8 40. Rh7 40... Kg8 41. Rbg7",1. 0:05:00 1... 0:05:00 2. 0:04:59 2... 0:05:00 3. 0:04:57 3... 0:04:59 4. 0:04:54 4... 0:04:56 5. 0:04:53 5... 0:04:53 6. 0:04:51 6... 0:04:49 7. 0:04:45 7... 0:04:46 8. 0:04:42 8... 0:04:45 9. 0:04:41 9... 0:04:37 10. 0:04:35 10... 0:04:32 11. 0:04:27 11... 0:04:27 12. 0:04:04 12... 0:04:22 13. 0:03:59 13... 0:04:17 14. 0:03:53 14... 0:04:11 15. 0:03:49 15... 0:03:58 16. 0:03:47 16... 0:03:56 17. 0:03:44 17... 0:03:53 18. 0:03:39 18... 0:03:52 19. 0:03:34 19... 0:03:47 20. 0:03:32 20... 0:03:46 21. 0:03:25 21... 0:03:41 22. 0:03:22 22... 0:03:35 23. 0:03:15 23... 0:03:27 24. 0:03:05 24... 0:03:24 25. 0:02:59 25... 0:03:11 26. 0:02:54 26... 0:03:06 27. 0:02:50 27... 0:02:53 28. 0:02:44 28... 0:02:49 29. 0:02:43 29... 0:02:47 30. 0:02:41 30... 0:02:35 31. 0:02:25 31... 0:02:24 32. 0:02:14 32... 0:02:15 33. 0:02:01 33... 0:02:04 34. 0:01:55 34... 0:02:02 35. 0:01:48 35... 0:01:54 36. 0:01:44 36... 0:01:42 37. 0:01:39 37... 0:01:39 38. 0:01:31 38... 0:01:22 39. 0:01:30 39... 0:01:19 40. 0:01:29 40... 0:01:18 41. 0:01:29
Rated Blitz game,https://lichess.org/SlVOkN2o,2024.08.01,-,Ellesharr,ArjunRamSada,1-0,2024.08.01,18:02:32,1126,1131,,,B06,Modern Defense,300+0,Normal,"1. e4 1... g6 2. d4 2... Bg7 3. e5 3... e6 4. Nf3 4... Ne7 5. Bc4 5... O-O 6. O-O 6... a6 7. a4 7... c6 8. c3 8... b5 9. Bd3 9...
Bb7 10. axb5 10... cxb5 11. b4 11... f6 12. h4 12... fxe5 13. Nxe5 13... Nd5 14. Bg5 14... Qc7 15.
Qc2 15... d6 16. Ng4 16...
Qc6 17. Nd2 17... Ne3 18. Nxe3 18... Bxd4 19. cxd4 19...
Qd7 20. Ne4 20... Nc6 21. Qc3 21... Rac8 22.
d5 22... Ne5 23. Qb2 23... Nxd3 24. Qd4 24...
exd5 25. Nxd5 25... Rc4 26.
Qxd3 26... Bxd5 27. Qxd5 27... Kg7 28. Rxa6 28...
Rc6 29. Rxc6 29... Rf5 30. Qxd6 30... Qb7 31.
Rc7 31... Qxc7 32.
Qxc7 32... Rf7 33.
Bf6 33... Kh6 34.
Qxf7 34... g5 35.
Qg7 35... Kh5 36.
Qxg5",1. 0:05:00 0. 0:05:00 1... 0:04:57 0. 0:05:00 2. 0:04:55 0. 0:05:00 2... 0:04:52 0. 0:05:00 3. 0:04:45 0. 0:04:59 3... 0:04:44 0. 0:04:59 4. 0:04:42 0. 0:04:58 4... 0:04:38 0. 0:04:57 5. 0:04:35 0. 0:04:54 5... 0:04:33 0. 0:04:54 6. 0:04:31 0. 0:04:53 6... 0:04:19 0. 0:04:52 7. 0:04:17 0. 0:04:52 7... 0:04:06 1. 0:04:51 8. 0:03:58 0. 0:04:49 8... 0:03:24 2. 0:04:44 9. 0:03:22 1. 0:04:40 9... 0:03:14 1. 0:04:38 10. 0:03:10 0. 0:04:29 10... 0:02:53 0. 0:04:26 11. 0:02:30 0. 0:04:23 11... 0:02:20 0. 0:04:19 12. 0:02:05 0. 0:04:15 12... 0:01:48 0. 0:04:07 13. 0:01:36 0. 0:03:58 13... 0:01:27 0. 0:03:55 14. 0:01:24 0. 0:03:53 14... 0:01:03 0. 0:03:44 15. 0:00:58 1. 0:03:40 15... 0:00:48 0. 0:03:34 16. 0:00:46 0. 0:03:33 16... 0:00:45 0. 0:03:33 17. 0:00:40 4. 0:03:31 17... 0:00:34 4. 0:03:29 18. 0:00:31 4. 0:03:28 18... 0:00:28
Rated Blitz game,https://lichess.org/nnBXJR0m,2024.08.01,-,Leader1976,S_Kaiyrtayev-1982,0-1,2024.08.01,18:02:32,1999,1993,,,C23,Bishop's Opening,300+0,Time forfeit,"1. e4 1... e5 2. Bc4 2... Nc6 3. Nc3 3... Bc5 4. Nf3 4... d6 5. d3 5... Bg4 6. h3 6...
Bh5 7. g4 7... Bg6 8.
Ng5 8... h6 9. Nf3 9... Qf6 10. Nd5 10... Qd8 11. g5 11... h5 12. h4 12... Nge7 13. Nd2 13... Nd4 14. c3 14... Ne6 15. Qf3 15... c6 16.
Nxe7 16... Qxe7 17. Bxe6 17... fxe6 18. Nb3 18... Rf8 19. Qg2 19... Bxf2 20. Kd1 20... Bb6 21.
Rf1 21... O-O-O 22. a4 22... Rxf1 23. Qxf1 23... Rf8 24. Qe1 24... a5 25.
c4 25... Qf7 26. Bd2 26... Qf3 27. Kc2 27... Qf2 28. Qxf2 28... Rxf2 29. Rh1 29... Be3 30. Kc3 30... Bxd2 31. Nxd2 31... b6 32. Nf1 32... Rf3 33. Nd2 33... Rg3 34.
Nf1 34... Rg2 35. Ne3 35... Re2 36. Nc2 36... Rf2 37. b4 37... axb4 38.
Nxb4 38... Kc7 39. Nc2 39... c5 40. Na3 40... Rf3 41. Kd2 41... Bxe4 42.
Nb5 42... Kd7 43. dxe4 43... Rf4 44. Ke3 44... g6 45. Nc3 45... Kc6 46. Ne2 46... Rg4 47.
Kf3 47... d5 48. cxd5 48... exd5 49. exd5 49... Kxd5 50. Rd1 50... Kc6 51.
Rh1 51... Rxa4 52. Ke3 52... b5 53. Rf1 53... Rxh4 54. Rf6 54... Kd5 55.
Rxg6 55... Rg4 56. Rg8 56... b4 57. g6 57... h4 58. g7 58... Kc4 59.
Kf3 59... Rg6 60. Ke4 60... Rg5 61. Nc1 61... b3 62. Nd3 62... Rg4 63.
Ke3 63... Rg3 64. Ke4 64... Rxd3 65. Rd8 65... Rxd8",1. 0:05:00 1... 0:05:00 2. 0:04:59 2... 0:04:58 3. 0:04:56 3... 0:04:56 4. 0:04:55 4... 0:04:55 5. 0:04:52 5... 0:04:54 6. 0:04:48 6... 0:04:52 7. 0:04:47 7... 0:04:51 8. 0:04:44 8... 0:04:45 9. 0:04:30 9... 0:04:43 10. 0:04:18 10... 0:04:42 11. 0:04:09 11... 0:04:39 12. 0:04:07 12... 0:04:37 13. 0:03:59 13... 0:04:32 14. 0:03:54 14... 0:04:25 15. 0:03:48 15... 0:04:14 16. 0:03:43 16... 0:04:13 17. 0:03:42 17... 0:04:07 18. 0:03:39 18... 0:04:05 19. 0:03:30 19... 0:04:00 20. 0:03:27 20... 0:03:58 21. 0:03:23 21... 0:03:56 22. 0:03:17 22... 0:03:54 23. 0:03:16 23... 0:03:54 24. 0:03:07 24... 0:03:47 25. 0:03:03 25... 0:03:32 26. 0:02:58 26... 0:03:29 27. 0:02:56 27... 0:03:11 28. 0:02:52 28... 0:03:10 29. 0:02:35 29... 0:03:05 30. 0:02:26 30... 0:03:02 31. 0:02:23 31... 0:02:53 32. 0:02:14 32... 0:02:48 33. 0:02:10 33... 0:02:46 34. 0:02:02 34... 0:02:41 35. 0:01:58 35... 0:02:36 36. 0:01:53 36... 0:02:23 37. 0:01:50 37... 0:02:21 38. 0:01:48 38... 0:02:17 39. 0:01:39 39... 0:02:10 40. 0:01:36 40... 0:02:07 41. 0:01:26 41... 0:02:03 42. 0:01:23 42... 0:01:57 43. 0:01:23 43... 0:01:53 44. 0:01:20 44... 0:01:52 45. 0:01:13 45... 0:01:49 46. 0:01:11 46... 0:01:48 47. 0:01:07 47... 0:01:45 48. 0:01:00 48... 0:01:44 49. 0:00:56 49... 0:01:43 50. 0:00:55 50... 0:01:31 51. 0:00:36 51... 0:01:29 52. 0:00:31 52... 0:01:26 53. 0:00:27 53... 0:01:21 54. 0:00:26 54... 0:01:16 55. 0:00:21 55... 0:01:09 56. 0:00:19 56... 0:01:04 57. 0:00:19 57... 0:01:02 58. 0:00:18 58... 0:01:01 59. 0:00:11 59... 0:00:56 60. 0:00:11 60... 0:00:52 61. 0:00:07 61... 0:00:51 62. 0:00:05 62... 0:00:45 63. 0:00:04 63... 0:00:43 64. 0:00:03 64... 0:00:41 65. 0:00:02 65... 0:00:40
