Event,Site,Date,Round,White,Black,Result,UTCDate,UTCTime,WhiteElo,BlackElo,WhiteRatingDiff,BlackRatingDiff,ECO,Opening,TimeControl,Termination,MovesProcessed,Clock
Rated Bullet game,https://lichess.org/8ZJsS7bm,2024.08.01,-,njogz,DpkV,1-0,2024.08.01,08:30:27,1677,1670,,,B00,Nimzowitsch Defense,120+1,Normal,"1. e4 1... Nc6 2. Bc4 2... e6 3. d3 3... Nf6 4. Nf3 4... Be7 5. O-O 5... O-O 6. h3 6... a6 7. a3 7... Na5 8. Ba2 8... c6 9. Nh2 9... d5 10. exd5 10... cxd5 11. Ng4 11... Nc6 12. Nc3 12... b5 13. Bg5 13... h6 14. Nxh6 14... gxh6 15. Bxh6 15... Re8 16. Qf3 16... Qd6 17. Ne2 17... Qe5 18. Nf4 18... Qf5 19. Qg3 19... Kh7 20.
Qg7",1. 0:02:00 1... 0:02:00 2. 0:02:01 2... 0:01:58 3. 0:02:01 3... 0:01:56 4. 0:02:01 4... 0:01:56 5. 0:02:01 5... 0:01:57 6. 0:02:01 6... 0:01:56 7. 0:02:01 7... 0:01:56 8. 0:02:01 8... 0:01:55 9. 0:02:02 9... 0:01:54 10. 0:02:01 10... 0:01:54 11. 0:02:02 11... 0:01:47 12. 0:02:01 12... 0:01:47 13. 0:01:57 13... 0:01:45 14. 0:01:53 14... 0:01:43 15. 0:01:53 15... 0:01:41 16. 0:01:53 16... 0:01:31 17. 0:01:41 17... 0:01:30 18. 0:01:36 18... 0:01:24 19. 0:01:32 19... 0:01:19 20. 0:01:28
Rated Bullet game,https://lichess.org/uH84ukxo,2024.08.01,-,piterskiy555,ArdaAkbulak,1-0,2024.08.01,08:30:27,1892,1892,,,C44,Scotch Game: Göring Gambit,120+1,Normal,"1. e4 1... e5 2. Nf3 2... Nc6 3. d4 3... exd4 4. c3 4... dxc3 5.
Nxc3 5... d6 6. Bc4 6... Bg4 7. Qb3 7... Bxf3 8. Bxf7 8... Ke7 9.
Qe6",1. 0:02:00 1... 0:02:00 2. 0:02:00 2... 0:02:00 3. 0:02:00 3... 0:02:00 4. 0:02:00 4... 0:01:59 5. 0:02:01 5... 0:01:59 6. 0:02:00 6... 0:01:58 7. 0:01:56 7... 0:01:38 8. 0:01:55 8... 0:01:38 9. 0:01:54
Rated Bullet game,https://lichess.org/FiyxPymp,2024.08.01,-,bb11bb,AQueenIsAQueen,0-1,2024.08.01,08:30:27,1975,2102,,,C88,Ruy Lopez: Closed,120+1,Time forfeit,"1. e4 1... e5 2. Nf3 2... Nc6 3. Bb5 3... a6 4. Ba4 4... Nf6 5. O-O 5... Be7 6. Re1 6...
b5 7. Bb3 7... d6 8.
h3 8... Na5 9. d4 9...
Nxb3 10. axb3 10... Nd7 11. c4 11... Bb7 12.
Nc3 12... c6 13. d5 13... O-O 14. dxc6 14... Bxc6 15. Nd5 15... f5 16.
Nxe7 16... Qxe7 17. Bg5 17... Qe6 18. cxb5 18... Bxb5 19. Qd5 19... Qxd5 20. exd5 20... Nc5 21.
Be7 21... Rfc8 22. Bxd6 22... e4 23. Nd4 23...
Nd3 24. Re3 24... g6 25. b4 25... Rd8 26. Bc5 26... Rxd5 27. Nxb5 27... Nxb2",1. 0:02:00 1... 0:02:00 2. 0:01:59 2... 0:02:00 3. 0:01:59 3... 0:02:00 4. 0:01:58 4... 0:02:00 5. 0:01:59 5... 0:02:00 6. 0:01:58 6... 0:02:00 7. 0:01:58 7... 0:02:01 8. 0:01:58 8... 0:02:00 9. 0:01:37 9... 0:01:54 10. 0:01:36 10... 0:01:50 11. 0:01:22 11... 0:01:44 12. 0:01:17 12... 0:01:40 13. 0:01:13 13... 0:01:23 14. 0:01:10 14... 0:01:23 15. 0:01:10 15... 0:00:56 16. 0:01:00 16... 0:00:54 17. 0:00:58 17... 0:00:38 18. 0:00:51 18... 0:00:34 19. 0:00:40 19... 0:00:33 20. 0:00:41 20... 0:00:30 21. 0:00:36 21... 0:00:21 22. 0:00:35 22... 0:00:20 23. 0:00:30 23... 0:00:13 24. 0:00:14 24... 0:00:13 25. 0:00:11 25... 0:00:12 26. 0:00:11 26... 0:00:12 27. 0:00:10 27... 0:00:09
Rated Bullet game,https://lichess.org/Yu9Y2qVC,2024.08.01,-,Herbolikas,Milites,0-1,2024.08.01,08:30:27,1306,1255,,,C25,Vienna Game: Max Lange Defense,120+1,Normal,"1. e4 1... e5 2. Nc3 2... Nc6 3. Bc4 3... d6 4. d3 4... Be6 5. Bxe6 5... fxe6 6. Qg4 6...
Qf6 7. Nge2 7... Nh6 8. Bxh6 8... Qxh6 9. Ng3 9... Be7 10. Nb5 10...
Bd8 11. O-O 11... O-O",1. 0:02:00 1... 0:02:00 2. 0:02:01 2... 0:02:00 3. 0:02:01 3... 0:02:01 4. 0:02:01 4... 0:02:01 5. 0:02:01 5... 0:02:02 6. 0:02:01 6... 0:01:57 7. 0:01:54 7... 0:01:57 8. 0:01:51 8... 0:01:57 9. 0:01:38 9... 0:01:56 10. 0:01:22 10... 0:01:42 11. 0:01:13 11... 0:01:35
Rated Bullet game,https://lichess.org/Y5uupePH,2024.08.01,-,ascn,manulopez80,1-0,2024.08.01,08:30:27,1476,1477,,,C20,King's Pawn Game: Leonardis Variation,120+1,Normal,"1. e4 1... e5 2. d3 2... d5 3. Nc3 3... dxe4 4. Nxe4 4... f5 5. Nc3 5... Bb4 6. Be3 6...
e4 7. d4 7... c5 8. a3 8... Bxc3 9. bxc3 9... cxd4 10. cxd4 10... Qa5 11. Bd2 11... Qd5 12.
c3 12... Nf6 13. Nh3 13... O-O 14. Nf4 14... Qd6 15. g3 15... Nc6 16.
Be3 16... Nd5 17. Bc4 17... Be6 18. Nxe6 18... Qxe6 19. O-O 19... Qd6 20.
Qb3 20... b6 21. Bxd5 21... Qxd5 22. Qxd5",1. 0:02:00 1... 0:02:00 2. 0:02:01 2... 0:01:59 3. 0:02:02 3... 0:02:00 4. 0:02:02 4... 0:01:59 5. 0:02:01 5... 0:01:59 6. 0:02:00 6... 0:01:59 7. 0:02:00 7... 0:01:56 8. 0:02:00 8... 0:01:55 9. 0:01:59 9... 0:01:55 10. 0:01:59 10... 0:01:54 11. 0:01:58 11... 0:01:53 12. 0:01:56 12... 0:01:50 13. 0:01:56 13... 0:01:29 14. 0:01:56 14... 0:01:29 15. 0:01:54 15... 0:01:25 16. 0:01:54 16... 0:01:24 17. 0:01:47 17... 0:01:18 18. 0:01:41 18... 0:01:18 19. 0:01:40 19... 0:01:13 20. 0:01:39 20... 0:01:07 21. 0:01:37 21... 0:01:07 22. 0:01:36
Rated Bullet game,https://lichess.org/lgaQPC9P,2024.08.01,-,Bulletzki,martaspb,0-1,2024.08.01,08:30:27,1870,1777,,,B20,Sicilian Defense: Lasker-Dunne Attack,120+1,Time forfeit,"1. e4 1... c5 2. g3 2... Nc6 3. Bg2 3... e5 4. Ne2 4... d6 5. h3 5... h5 6. c3 6... h4 7. g4 7... g5 8. d4 8... f6 9. Be3 9... b6 10. a3 10... Nge7 11.
Nd2 11... Ng6 12. d5 12... Nb8 13. Nb3 13... Nd7 14. c4 14... Nf4 15.
Bxf4 15... exf4 16. Nec1 16... Ne5 17. Qc2 17... Bg7 18. Nd3 18... Ng6 19. f3 19... O-O 20.
Bf1 20... Bd7 21. Nd2 21... a6 22. b4 22... f5 23. Rb1 23... fxe4 24.
Nxe4 24... Re8 25. Kf2 25... Bc8 26. Bg2 26... Ne5 27. Rhe1 27... Bb7 28.
bxc5 28... dxc5 29. Nexc5 29... Nxd3 30. Nxd3 30... Rxe1 31. Rxe1 31... Qd6 32. Kg1 32... Rc8 33.
Nb4 33... a5",1. 0:02:00 1... 0:02:00 2. 0:01:49 2... 0:01:59 3. 0:01:50 3... 0:01:59 4. 0:01:44 4... 0:01:59 5. 0:01:38 5... 0:01:59 6. 0:01:39 6... 0:01:59 7. 0:01:39 7... 0:01:59 8. 0:01:10 8... 0:01:55 9. 0:01:06 9... 0:01:54 10. 0:01:03 10... 0:01:48 11. 0:00:57 11... 0:01:48 12. 0:00:50 12... 0:01:47 13. 0:00:47 13... 0:01:46 14. 0:00:46 14... 0:01:44 15. 0:00:42 15... 0:01:44 16. 0:00:30 16... 0:01:43 17. 0:00:26 17... 0:01:40 18. 0:00:21 18... 0:01:34 19. 0:00:18 19... 0:01:34 20. 0:00:18 20... 0:01:32 21. 0:00:15 21... 0:01:29 22. 0:00:15 22... 0:01:15 23. 0:00:10 23... 0:01:14 24. 0:00:08 24... 0:01:13 25. 0:00:07 25... 0:01:05 26. 0:00:06 26... 0:01:05 27. 0:00:05 27... 0:00:50 28. 0:00:05 28... 0:00:46 29. 0:00:05 29... 0:00:42 30. 0:00:04 30... 0:00:41 31. 0:00:03 31... 0:00:36 32. 0:00:03 32... 0:00:33 33. 0:00:01 33... 0:00:31
Rated Bullet game,https://lichess.org/MaWDP2um,2024.08.01,-,rameshrec1994,stanleypap,0-1,2024.08.01,08:30:27,797,940,,,C00,French Defense,120+1,Normal,"1. e4 1... e6 2. Bc4 2... d6 3. Nf3 3... Nd7 4. e5 4... Nxe5 5. O-O 5... Nxc4 6. d3 6...
Ne5 7. Bg5 7... Nxf3 8. Qxf3 8... Qxg5 9. Re1 9... Qf6 10. Nc3 10...
Qxf3 11. gxf3 11... Nf6 12. Nb5 12... Kd7 13.
c4 13... c6 14. Nd4 14... Be7 15. c5 15... dxc5 16. Nb3 16... Kc7 17.
Red1 17... b6 18. d4 18... c4 19. Nd2 19... b5 20. b3 20... cxb3 21.
axb3 21... Nd5 22. f4 22... Nxf4 23. Ne4 23... f5 24. Nc3 24... Bb4 25.
Ne2 25... Nxe2 26. Kf1 26... Nc3 27. Rdc1 27... Nd5 28. Re1 28... a5 29. Rxe6 29... Bxe6 30. Re1 30... Kd6 31. Rxe6 31... Kxe6",1. 0:02:00 1... 0:02:00 2. 0:02:00 2... 0:01:59 3. 0:02:00 3... 0:01:58 4. 0:02:00 4... 0:01:55 5. 0:02:00 5... 0:01:54 6. 0:01:58 6... 0:01:52 7. 0:01:58 7... 0:01:50 8. 0:01:57 8... 0:01:50 9. 0:01:49 9... 0:01:48 10. 0:01:49 10... 0:01:48 11. 0:01:49 11... 0:01:48 12. 0:01:48 12... 0:01:44 13. 0:01:45 13... 0:01:43 14. 0:01:43 14... 0:01:42 15. 0:01:42 15... 0:01:37 16. 0:01:39 16... 0:01:37 17. 0:01:38 17... 0:01:36 18. 0:01:37 18... 0:01:30 19. 0:01:37 19... 0:01:23 20. 0:01:37 20... 0:01:22 21. 0:01:36 21... 0:01:22 22. 0:01:34 22... 0:01:20 23. 0:01:34 23... 0:01:14 24. 0:01:23 24... 0:01:12 25. 0:01:20 25... 0:01:10 26. 0:01:20 26... 0:01:05 27. 0:01:19 27... 0:01:03 28. 0:01:14 28... 0:01:00 29. 0:01:14 29... 0:00:59 30. 0:01:13 30... 0:00:58 31. 0:01:11 31... 0:00:58
Rated Bullet game,https://lichess.org/pAN3TSsg,2024.08.01,-,hb4473,MonocledRobot,1-0,2024.08.01,08:30:27,1611,1650,,,B00,Pirc Defense,120+1,Normal,"1. e4 1... d6 2. d4 2... Nf6 3. Bd3 3... g6 4. Ne2 4... Bg7 5. O-O 5... O-O 6. c3 6...
Nc6 7. f3 7... Nh5 8.
Be3 8... e5 9. dxe5 9... Nxe5 10. Bc2 10... Be6 11. Nd2 11... b5 12.
Qe1 12... Qd7 13. Qf2 13... c5 14. b3 14... a5 15. Rad1 15... a4 16.
Nb1 16... axb3 17. axb3 17... Ra2 18. Rd2 18... Rfa8 19. Rfd1 19... c4 20. Rxd6 20... Qe7 21.
R6d2 21... Rxc2 22. Rxc2 22... cxb3 23. Rcd2 23... Bc4 24. Bc5 24... Qc7 25. Na3 25... Rxa3 26.
Bxa3 26... Qa5 27. Bb4 27... Qc7 28. Rd8",1. 0:02:00 1... 0:02:00 2. 0:01:59 2... 0:02:01 3. 0:01:58 3... 0:02:01 4. 0:01:57 4... 0:02:01 5. 0:01:56 5... 0:02:02 6. 0:01:52 6... 0:02:02 7. 0:01:51 7... 0:01:59 8. 0:01:51 8... 0:01:58 9. 0:01:39 9... 0:01:56 10. 0:01:27 10... 0:01:46 11. 0:01:25 11... 0:01:40 12. 0:01:18 12... 0:01:32 13. 0:01:17 13... 0:01:25 14. 0:01:11 14... 0:01:23 15. 0:01:06 15... 0:01:17 16. 0:01:01 16... 0:01:14 17. 0:00:59 17... 0:01:06 18. 0:00:59 18... 0:00:55 19. 0:00:59 19... 0:00:46 20. 0:00:55 20... 0:00:28 21. 0:00:54 21... 0:00:17 22. 0:00:51 22... 0:00:16 23. 0:00:42 23... 0:00:14 24. 0:00:39 24... 0:00:10 25. 0:00:31 25... 0:00:07 26. 0:00:31 26... 0:00:07 27. 0:00:30 27... 0:00:05 28. 0:00:27
Rated Bullet game,https://lichess.org/I4WLNSdE,2024.08.01,-,Jelen44,xopg,0-1,2024.08.01,08:30:27,1550,1547,,,B50,Sicilian Defense: Modern Variations,120+1,Time forfeit,"1. e4 1... c5 2. Nf3 2... d6 3. Bc4 3... Nc6 4. O-O 4... g6 5. c3 5... Bg7 6. d4 6...
cxd4 7. cxd4 7... Nf6 8. Nc3 8... Nd7 9. d5 9... Nce5 10. Bb3 10... Nxf3 11. Qxf3 11... O-O 12.
Bd2 12... a6 13. a3 13... b5 14. Bc2 14... Nc5 15. Rac1 15... Bd7 16.
b4 16... Nb7 17. Bb1 17... Qe8 18. Ne2 18... Rc8 19. Rxc8 19... Qxc8 20. Rc1 20... Qb8 21. h4 21... Rc8 22. Rxc8 22... Qxc8 23. h5 23... Bg4 24. Qe3 24... Bxh5 25.
Nf4 25... Bg4 26. Qg3 26... Bd7 27. Nh3 27... Qf8 28. Ng5 28... h6 29.
Nf3 29... g5 30. Nh2 30... Be5 31. Qf3 31... Qg7 32. Ng4 32... Bxg4 33.
Qxg4 33... Qf8 34. f4 34... Bf6 35. fxg5 35... Qg7 36. e5 36... Bxg5 37.
Qc8 37... Qf8 38. Qxb7 38... Bxd2",1. 0:02:00 1... 0:02:00 2. 0:01:59 2... 0:02:00 3. 0:01:58 3... 0:02:01 4. 0:01:56 4... 0:02:00 5. 0:01:55 5... 0:02:00 6. 0:01:55 6... 0:02:00 7. 0:01:54 7... 0:01:59 8. 0:01:52 8... 0:01:58 9. 0:01:50 9... 0:01:58 10. 0:01:46 10... 0:01:57 11. 0:01:45 11... 0:01:55 12. 0:01:42 12... 0:01:55 13. 0:01:40 13... 0:01:55 14. 0:01:38 14... 0:01:56 15. 0:01:33 15... 0:01:39 16. 0:01:31 16... 0:01:33 17. 0:01:25 17... 0:01:21 18. 0:01:19 18... 0:01:19 19. 0:01:16 19... 0:01:19 20. 0:01:15 20... 0:01:19 21. 0:01:12 21... 0:01:18 22. 0:01:10 22... 0:01:19 23. 0:01:06 23... 0:01:17 24. 0:00:54 24... 0:01:07 25. 0:00:49 25... 0:00:58 26. 0:00:39 26... 0:00:54 27. 0:00:30 27... 0:00:51 28. 0:00:28 28... 0:00:48 29. 0:00:21 29... 0:00:43 30. 0:00:18 30... 0:00:38 31. 0:00:13 31... 0:00:36 32. 0:00:10 32... 0:00:34 33. 0:00:09 33... 0:00:23 34. 0:00:07 34... 0:00:18 35. 0:00:05 35... 0:00:15 36. 0:00:02 36... 0:00:15 37. 0:00:01 37... 0:00:09 38. 0:00:01 38... 0:00:09
Rated Bullet game,https://lichess.org/FO9PP6n6,2024.08.01,-,neobobfisher,domingopastenef,1-0,2024.08.01,08:30:27,1874,1886,,,A01,Nimzo-Larsen Attack: Indian Variation,120+1,Time forfeit,"1. b3 1... Nf6 2. Bb2 2... e6 3. e3 3... Be7 4. d4 4... d5 5. Nf3 5... Nbd7 6. Nbd2 6... c5 7. Bd3 7... cxd4 8.
exd4 8... O-O 9. O-O 9... b6 10. Ne5 10... Bb7 11. Nxd7 11... Qxd7 12. Re1 12... Rac8 13. Qe2 13... Bb4 14. Nf3 14... Qc7 15. Ne5 15... Bc3 16. Bxc3 16... Qxc3 17. Qe3 17... a5 18. a4 18... Qb4 19. f3 19...
Rc3 20. Qf2 20... Rfc8 21. g4 21... Qe7 22. Rad1 22... h6 23. Kg2",1. 0:02:00 1... 0:02:00 2. 0:02:01 2... 0:02:00 3. 0:02:01 3... 0:02:01 4. 0:02:01 4... 0:02:01 5. 0:02:02 5... 0:02:01 6. 0:02:03 6... 0:02:01 7. 0:02:04 7... 0:02:01 8. 0:02:05 8... 0:02:01 9. 0:02:05 9... 0:01:57 10. 0:02:02 10... 0:01:57 11. 0:02:01 11... 0:01:54 12. 0:01:59 12... 0:01:53 13. 0:01:57 13... 0:01:41 14. 0:01:55 14... 0:01:37 15. 0:01:53 15... 0:01:37 16. 0:01:46 16... 0:01:34 17. 0:01:46 17... 0:01:17 18. 0:01:40 18... 0:01:07 19. 0:01:31 19... 0:01:06 20. 0:01:12 20... 0:01:03 21. 0:01:04 21... 0:00:50 22. 0:01:03 22... 0:00:32 23. 0:00:51
