Event,Site,Date,Round,White,Black,Result,UTCDate,UTCTime,WhiteElo,BlackElo,WhiteRatingDiff,BlackRatingDiff,ECO,Opening,TimeControl,Termination,MovesProcessed,Clock
?,?,????.??.??,?,?,?,0-1,,,,,,,,,,,"1. d4 1... d5 2. c4 2... Bf5 3. Nc3 3... Nf6 4. c5 4... e6 5. Bf4 5... b6 6. b4 6... a5 7. a3 7... axb4 8.
axb4 8... Rxa1 9. Qxa1 9... Be7 10. Nf3 10... O-O 11. h3 11... Ne4 12.
e3 12... Nxc3 13. Qxc3 13... Be4 14. Be2 14... Nc6 15. O-O 15... Qb8 16.
Rb1 16... Rc8 17. Bb5 17... Qb7 18. Bxc6 18... Qxc6 19. Ne5 19... Qb7 20.
Qd2 20... f6 21. Nd3 21... e5 22. dxe5 22... fxe5 23. Bxe5 23... Bf6 24.
Bg3 24... bxc5 25. Nxc5 25... Qb6 26. Nxe4 26... dxe4 27. Qd5 27... Kh8 28. Qc4 28... c5",1. 0:01:00 1... 0:01:00 2. 0:00:59 2... 0:00:59 3. 0:00:58 3... 0:00:59 4. 0:00:57 4... 0:00:58 5. 0:00:56 5... 0:00:57 6. 0:00:55 6... 0:00:54 7. 0:00:52 7... 0:00:53 8. 0:00:51 8... 0:00:53 9. 0:00:50 9... 0:00:50 10. 0:00:47 10... 0:00:49 11. 0:00:46 11... 0:00:48 12. 0:00:44 12... 0:00:47 13. 0:00:42 13... 0:00:44 14. 0:00:40 14... 0:00:43 15. 0:00:37 15... 0:00:38 16. 0:00:34 16... 0:00:37 17. 0:00:32 17... 0:00:34 18. 0:00:29 18... 0:00:34 19. 0:00:27 19... 0:00:32 20. 0:00:18 20... 0:00:31 21. 0:00:15 21... 0:00:28 22. 0:00:12 22... 0:00:28 23. 0:00:12 23... 0:00:25 24. 0:00:09 24... 0:00:22 25. 0:00:06 25... 0:00:21 26. 0:00:04 26... 0:00:21 27. 0:00:01 27... 0:00:17 28. 0:00:01 28... 0:00:10
Rated Bullet game,https://lichess.org/gLn686lh,2024.08.01,-,vandpibesalg,juni314,0-1,2024.08.01,16:35:49,1816.0,1854.0,,,A00,Hungarian Opening: Sicilian Invitation,60+0,Normal,"1. g3 1... c5 2. Bg2 2... Nc6 3. Nf3 3... g6 4. O-O 4... Bg7 5. d4 5... Nf6 6. dxc5 6...
O-O 7. Nc3 7... e6 8.
Bg5 8... Qc7 9. Bxf6 9... Bxf6 10. e4 10... Bxc3 11. bxc3 11... Ne5 12.
Nxe5 12... Qxe5 13. f4 13... Qxc5 14. Kh1 14... Qxc3 15. Rb1 15... b6 16.
Qd5 16... exd5",1. 0:01:00 1... 0:01:00 2. 0:01:00 2... 0:01:00 3. 0:01:00 3... 0:00:59 4. 0:01:00 4... 0:00:59 5. 0:01:00 5... 0:00:59 6. 0:00:59 6... 0:00:58 7. 0:00:59 7... 0:00:57 8. 0:00:59 8... 0:00:56 9. 0:00:59 9... 0:00:55 10. 0:00:59 10... 0:00:52 11. 0:00:59 11... 0:00:50 12. 0:00:58 12... 0:00:50 13. 0:00:57 13... 0:00:49 14. 0:00:56 14... 0:00:48 15. 0:00:54 15... 0:00:47 16. 0:00:54 16... 0:00:45
Rated Bullet game,https://lichess.org/9D5udzhs,2024.08.01,-,LOMEPAL34,dilkumartr,0-1,2024.08.01,16:35:49,1713.0,1665.0,,,A00,Mieses Opening,60+0,Normal,"1. d3 1... d5 2. f3 2... Bg4 3. e4 3... Bh5 4. g4 4... Bg6 5. exd5 5... Qd7 6. Nc3 6...
Nf6 7. Bg5 7... Nxd5 8. Nxd5 8... Qxd5 9. Bg2 9... Qxg5 10. Qe2 10... c6 11. h4 11... Qc5 12. O-O-O 12... e6 13.
a3 13... h6 14. b4 14... Qd4 15. Qe4 15... Bxe4 16. fxe4 16... Qa1 17. Kd2 17... Qxa3 18. Nf3 18... Qxb4 19. c3 19... Qd6 20. e5 20... Qc7 21. d4 21... Be7 22.
g5 22... hxg5 23. hxg5 23... Rxh1 24. Rxh1 24... Bf8 25. Rh8 25... Nd7 26.
Nh4 26... O-O-O 27. g6 27... fxg6 28. Nxg6 28... Be7 29. Rxd8 29... Bxd8 30. Ne7 30... Bxe7 31. Be4 31... a5",1. 0:01:00 1... 0:01:00 2. 0:01:00 2... 0:00:59 3. 0:01:00 3... 0:00:58 4. 0:00:59 4... 0:00:57 5. 0:00:58 5... 0:00:56 6. 0:00:57 6... 0:00:55 7. 0:00:53 7... 0:00:53 8. 0:00:52 8... 0:00:52 9. 0:00:51 9... 0:00:51 10. 0:00:50 10... 0:00:47 11. 0:00:50 11... 0:00:46 12. 0:00:47 12... 0:00:44 13. 0:00:44 13... 0:00:41 14. 0:00:42 14... 0:00:39 15. 0:00:41 15... 0:00:38 16. 0:00:41 16... 0:00:37 17. 0:00:40 17... 0:00:37 18. 0:00:38 18... 0:00:35 19. 0:00:36 19... 0:00:33 20. 0:00:35 20... 0:00:31 21. 0:00:34 21... 0:00:30 22. 0:00:33 22... 0:00:28 23. 0:00:33 23... 0:00:27 24. 0:00:33 24... 0:00:26 25. 0:00:31 25... 0:00:25 26. 0:00:30 26... 0:00:23 27. 0:00:29 27... 0:00:22 28. 0:00:29 28... 0:00:19 29. 0:00:29 29... 0:00:18 30. 0:00:28 30... 0:00:17 31. 0:00:26 31... 0:00:16
Rated Bullet game,https://lichess.org/JOJXsak5,2024.08.01,-,NayanGedam,Enoli99,1-0,2024.08.01,16:35:49,1554.0,1558.0,,,C50,Italian Game: Paris Defense,60+0,Time forfeit,"1. e4 1... e5 2. Nf3 2... Nc6 3. Bc4 3... d6 4. Nc3 4... Be6 5. Qe2 5... Qd7 6. Bxe6 6...
Qxe6 7. Qd1 7... O-O-O 8. d4 8... Nxd4 9. Nxd4 9... exd4 10. Qxd4 10... b6 11. Qd5 11... Nf6 12. Qa8 12... Kd7 13.
Qxa7 13... Nxe4 14. O-O 14... h5 15. Qa4 15... Ke7 16. Qxe4 16... Qxe4 17. Nxe4 17... h4 18.
Bg5 18... Kd7 19. Bxd8 19... Kxd8 20. Rad1 20... h3 21. g4 21... g6 22. Nf6 22... Be7 23.
Nd5 23... f5 24. gxf5 24... gxf5 25. Rfe1 25... Rg8 26. Kf1 26... Bh4 27.
Ke2 27... Rg2 28. Rf1 28... Rxh2 29. Rg1 29... Rxf2 30. Ke3 30... h2 31.
Rh1 31... Kd7 32. Nf4 32... Bg3 33. Ne2",1. 0:01:00 1... 0:01:00 2. 0:00:59 2... 0:00:58 3. 0:00:57 3... 0:00:58 4. 0:00:56 4... 0:00:57 5. 0:00:54 5... 0:00:54 6. 0:00:49 6... 0:00:54 7. 0:00:49 7... 0:00:52 8. 0:00:48 8... 0:00:51 9. 0:00:48 9... 0:00:50 10. 0:00:47 10... 0:00:47 11. 0:00:44 11... 0:00:45 12. 0:00:42 12... 0:00:44 13. 0:00:42 13... 0:00:41 14. 0:00:39 14... 0:00:36 15. 0:00:36 15... 0:00:32 16. 0:00:34 16... 0:00:30 17. 0:00:34 17... 0:00:27 18. 0:00:33 18... 0:00:25 19. 0:00:31 19... 0:00:23 20. 0:00:30 20... 0:00:21 21. 0:00:28 21... 0:00:18 22. 0:00:27 22... 0:00:16 23. 0:00:25 23... 0:00:13 24. 0:00:23 24... 0:00:13 25. 0:00:23 25... 0:00:12 26. 0:00:22 26... 0:00:11 27. 0:00:20 27... 0:00:10 28. 0:00:19 28... 0:00:09 29. 0:00:16 29... 0:00:08 30. 0:00:14 30... 0:00:06 31. 0:00:13 31... 0:00:03 32. 0:00:12 32... 0:00:01 33. 0:00:10
Rated Bullet game,https://lichess.org/QRbJXr4M,2024.08.01,-,GlebRysukhin,Kuljoma,1-0,2024.08.01,16:35:49,1638.0,1650.0,,,B06,Modern Defense: Standard Line,60+0,Normal,"1. e4 1... g6 2. d4 2... Bg7 3. Nc3 3... Nh6 4. Nf3 4... O-O 5.
Bxh6 5... Bxh6 6. Bd3 6... e6 7. O-O 7... Qe7 8. h3 8... b6 9. Re1 9... Bb7 10. d5 10...
Na6 11. dxe6 11... dxe6 12. Nb5 12... Rad8 13.
c3 13... Nc5 14. Nxa7 14... Rxd3 15. Qc2 15... Nxe4 16. Qxd3 16... Ra8 17.
Nb5 17... Ba6 18. c4 18... Nc5 19. Qd4 19... Bg7 20. Qh4 20... Bf6 21.
Qg3 21... Rf8 22. Rad1 22... Qe8 23. a4 23... c6 24. Nc7 24... Bxc4 25.
Nxe8 25... Rxe8 26. Rc1 26... Bd5 27. Ng5 27... Nb3 28. Qh4 28... Nxc1 29. Qxh7 29... Kf8 30. Qxf7",1. 0:01:00 1... 0:01:00 2. 0:00:59 2... 0:01:00 3. 0:00:58 3... 0:01:00 4. 0:00:57 4... 0:01:00 5. 0:00:56 5... 0:00:58 6. 0:00:55 6... 0:00:58 7. 0:00:54 7... 0:00:57 8. 0:00:54 8... 0:00:56 9. 0:00:51 9... 0:00:56 10. 0:00:50 10... 0:00:55 11. 0:00:49 11... 0:00:55 12. 0:00:46 12... 0:00:53 13. 0:00:41 13... 0:00:52 14. 0:00:35 14... 0:00:49 15. 0:00:35 15... 0:00:44 16. 0:00:32 16... 0:00:39 17. 0:00:31 17... 0:00:37 18. 0:00:29 18... 0:00:35 19. 0:00:26 19... 0:00:34 20. 0:00:24 20... 0:00:31 21. 0:00:22 21... 0:00:28 22. 0:00:21 22... 0:00:26 23. 0:00:19 23... 0:00:23 24. 0:00:17 24... 0:00:23 25. 0:00:16 25... 0:00:23 26. 0:00:15 26... 0:00:22 27. 0:00:13 27... 0:00:19 28. 0:00:11 28... 0:00:16 29. 0:00:10 29... 0:00:15 30. 0:00:10
Rated Bullet game,https://lichess.org/uuqNS6Ln,2024.08.01,-,hillrocc2020,Wedhurt,0-1,2024.08.01,16:35:51,1333.0,1354.0,,,A20,English Opening: King's English Variation,60+0,Time forfeit,"1. c4 1... e5 2. d3 2... Nf6 3. Nc3 3... d6 4. g3 4... Nc6 5. Bg2 5... Be6 6. Bd2 6...
Be7 7. Nf3 7... O-O 8.
O-O 8... Bg4 9. Rc1 9... d5 10. cxd5 10... Nxd5 11. e4 11... Nxc3 12.
Bxc3 12... Nd4 13. Bxd4 13... exd4 14. Qd2 14... c5 15. Rfe1 15... Bxf3 16. Bxf3 16... Bg5 17.
Qd1 17... Bxc1 18. Qxc1 18... b6 19. Qd2 19...
a5 20. Qe2 20... Qf6 21. Bg2 21... b5 22. f4 22... c4 23. dxc4 23... bxc4 24. Qxc4 24... Rfc8 25. Qd3 25... Rab8 26.
Rd1 26... Rxb2 27. a4 27... Rcc2 28. Kf1 28... Rf2 29. Ke1 29... Rbe2 30. Qxe2 30... Rxe2 31. Kxe2 31... Qa6 32. Ke1 32... Qc4 33. Bf1 33... Qxa4 34. Rd2 34... h6 35.
Re2 35... Qa3 36. e5 36... Qb4 37. Kf2 37... Qc3 38. Kg1 38... d3 39.
Rf2 39... d2 40. Be2 40... Qc1 41. Rf1 41... d1=Q",1. 0:01:00 1... 0:01:00 2. 0:00:59 2... 0:00:59 3. 0:00:59 3... 0:00:58 4. 0:00:58 4... 0:00:57 5. 0:00:58 5... 0:00:56 6. 0:00:58 6... 0:00:55 7. 0:00:58 7... 0:00:54 8. 0:00:58 8... 0:00:53 9. 0:00:57 9... 0:00:50 10. 0:00:56 10... 0:00:50 11. 0:00:55 11... 0:00:49 12. 0:00:55 12... 0:00:45 13. 0:00:53 13... 0:00:45 14. 0:00:49 14... 0:00:42 15. 0:00:43 15... 0:00:39 16. 0:00:41 16... 0:00:39 17. 0:00:36 17... 0:00:38 18. 0:00:36 18... 0:00:37 19. 0:00:34 19... 0:00:35 20. 0:00:34 20... 0:00:34 21. 0:00:32 21... 0:00:33 22. 0:00:32 22... 0:00:32 23. 0:00:31 23... 0:00:32 24. 0:00:28 24... 0:00:31 25. 0:00:26 25... 0:00:27 26. 0:00:23 26... 0:00:25 27. 0:00:22 27... 0:00:22 28. 0:00:18 28... 0:00:19 29. 0:00:15 29... 0:00:15 30. 0:00:13 30... 0:00:15 31. 0:00:12 31... 0:00:14 32. 0:00:10 32... 0:00:13 33. 0:00:09 33... 0:00:12 34. 0:00:06 34... 0:00:11 35. 0:00:06 35... 0:00:10 36. 0:00:06 36... 0:00:09 37. 0:00:05 37... 0:00:08 38. 0:00:05 38... 0:00:07 39. 0:00:04 39... 0:00:07 40. 0:00:03 40... 0:00:06 41. 0:00:01 41... 0:00:04
Rated Bullet game,https://lichess.org/gWoH0Jn9,2024.08.01,-,CantDoMuch,Lucky_Ex,0-1,2024.08.01,16:35:51,1845.0,1874.0,,,A02,Bird Opening: From's Gambit,60+0,Normal,"1. f4 1... e5 2. f5 2...
d5 3. Nf3 3... Bxf5 4. Nxe5 4... Bd6 5.
Nf3 5... Nf6 6. e3 6... Nc6 7. Nc3 7...
Ne5 8. d4 8... Nxf3 9. Qxf3 9... Be4 10. Nxe4 10... Nxe4 11. Bd3 11...
f5 12. O-O 12... O-O 13. c4 13... c6 14.
cxd5 14... cxd5 15. a3 15... Rc8 16. b4 16... Rc3 17.
Bb1 17... g6 18. h4 18... Kg7 19. h5 19... Ng5 20. Qe2 20... Ne4 21. hxg6 21... hxg6 22. Bxe4 22... dxe4 23. d5 23... Be5 24. Bb2 24...
Re8 25. Rac1 25... Rxc1 26. Bxe5 26... Rxe5 27. Rxc1 27... Rxd5 28. Qb5 28... Rxb5",1. 0:01:00 0. 0:01:00 1... 0:00:59 0. 0:00:59 2. 0:00:58 2. 0:00:58 2... 0:00:57 2. 0:00:57 3. 0:00:56 2. 0:00:56 3... 0:00:55 1. 0:00:55 4. 0:00:54 1. 0:00:55 4... 0:00:53 1. 0:00:54 5. 0:00:53 1. 0:00:53 5... 0:00:52 1. 0:00:51 6. 0:00:51 1. 0:00:50 6... 0:00:49 1. 0:00:49 7. 0:00:48 1. 0:00:48 7... 0:00:47 1. 0:00:47 8. 0:00:47 1. 0:00:46 8... 0:00:46 1. 0:00:44 9. 0:00:43 2. 0:00:40 9... 0:00:39 0. 0:00:38 10. 0:00:38 0. 0:00:35 10... 0:00:33 0. 0:00:34 11. 0:00:30 0. 0:00:31 11... 0:00:28 0. 0:00:29 12. 0:00:27 1. 0:00:27 12... 0:00:26 1. 0:00:24 13. 0:00:21 0. 0:00:22 13... 0:00:20 0. 0:00:21 14. 0:00:20 1. 0:00:19 14... 0:00:18 0. 0:00:18
Rated Bullet game,https://lichess.org/6T25JNaL,2024.08.01,-,JeZha,Debnath_Saptadip,0-1,2024.08.01,16:35:51,1424.0,1404.0,,,A00,Ware Opening,60+0,Normal,"1. a4 1... d5 2. a5 2... e5 3. a6 3... Nxa6 4. e4 4...
dxe4 5. Bxa6 5... bxa6 6. d3 6... exd3 7.
cxd3 7... Bb4 8. Nc3 8... Bxc3 9. Bd2 9... Bxd2 10. Qxd2 10... Bb7 11.
Qa5 11... Nf6 12. Qa4 12... c6 13. Nf3 13...
e4 14. dxe4 14... Nxe4 15. O-O 15... O-O 16. Qxe4 16... Re8 17. Qh4 17... Qxh4 18. Nxh4 18... c5 19.
Rae1 19... Rxe1 20. Rxe1 20... g6 21. Nf3 21... f5 22. Ng5 22... a5 23. Ne6 23... Bd5 24. Re5 24... Bxe6 25. Rxe6 25... Rd8 26. Ra6 26... Rd1",1. 0:01:00 0. 0:01:00 1... 0:00:59 0. 0:00:59 2. 0:00:58 0. 0:00:58 2... 0:00:57 0. 0:00:56 3. 0:00:56 0. 0:00:55 3... 0:00:55 0. 0:00:54 4. 0:00:53 1. 0:00:52 4... 0:00:52 2. 0:00:51 5. 0:00:50 2. 0:00:49 5... 0:00:50 2. 0:00:47 6. 0:00:49 2. 0:00:46 6... 0:00:48 2. 0:00:45 7. 0:00:47 2. 0:00:43 7... 0:00:45 2. 0:00:43 8. 0:00:44 2. 0:00:39 8... 0:00:43 1. 0:00:37 9. 0:00:41 5. 0:00:35 9... 0:00:39 5. 0:00:35 10. 0:00:38 5. 0:00:33 10... 0:00:38 5. 0:00:32 11. 0:00:36 6. 0:00:30 11... 0:00:36 5. 0:00:29 12. 0:00:34 6. 0:00:27 12... 0:00:32 5. 0:00:25 13. 0:00:31 5. 0:00:24 13... 0:00:30 4. 0:00:23
Rated Bullet game,https://lichess.org/Jir3W0xo,2024.08.01,-,Nabuk0,cherry1900,1/2-1/2,2024.08.01,16:35:51,1830.0,1842.0,,,A06,Zukertort Opening: Tennison Gambit,60+0,Normal,"1. Nf3 1... d5 2. e4 2... dxe4 3. Ng5 3... Nf6 4. d3 4... h6 5. Nh3 5... Bxh3 6. gxh3 6...
exd3 7. Bxd3 7... e5 8. Bb5 8... c6 9. Qxd8 9... Kxd8 10. Bc4 10... Bc5 11. Bxf7 11... Ke7 12. Bh5 12... Rd8 13.
Be2 13... Na6 14. Nc3 14... Nb4 15. Be3 15... Nxc2 16. Kf1 16... Bxe3 17.
Kg2 17... Nxa1 18. fxe3 18... Nc2 19. Bd3 19... Nxe3 20. Kf3 20... Rxd3 21. Ke2 21... Rad8 22.
Rd1 22... Rxd1 23. Nxd1 23... Nc4 24. Nc3 24... Nxb2 25. Nb1 25... Nd5 26. Na3 26... Nf4 27.
Kf3 27... Nc4 28. Kg4 28... Nxa3 29. Kf5 29... Nc2 30. h4 30... g6 31.
Kg4 31... Rd5 32. Kf3 32... h5 33. Ke4 33... Ke6 34. a4 34... Rd4 35.
Kf3 35... Ne1 36. Kg3 36... Rd3 37. Kf2 37... Nc2 38. Kf1 38... Ne3 39.
Ke1 39... Ng4 40. h3 40... Rxh3 41. a5 41... Rxh4 42. a6 42... bxa6 43.
Kd2 43... Rh1 44. Kc3 44... h4 45. Kb4 45... h3 46. Kc5 46... h2 47.
Kxc6 47... Rc1 48. Kb7 48... h1=Q 49. Kxa6 49... Qc6 50. Kxa7 50... Ra1 51. Kb8 51... Qe8 52.
Kc7 52... Rb1",1. 0:01:00 1... 0:01:00 2. 0:01:00 2... 0:00:59 3. 0:00:59 3... 0:00:59 4. 0:00:58 4... 0:00:58 5. 0:00:55 5... 0:00:57 6. 0:00:55 6... 0:00:56 7. 0:00:54 7... 0:00:55 8. 0:00:54 8... 0:00:54 9. 0:00:53 9... 0:00:53 10. 0:00:53 10... 0:00:52 11. 0:00:51 11... 0:00:52 12. 0:00:50 12... 0:00:52 13. 0:00:48 13... 0:00:49 14. 0:00:48 14... 0:00:49 15. 0:00:46 15... 0:00:48 16. 0:00:42 16... 0:00:47 17. 0:00:42 17... 0:00:46 18. 0:00:40 18... 0:00:44 19. 0:00:38 19... 0:00:43 20. 0:00:36 20... 0:00:43 21. 0:00:34 21... 0:00:42 22. 0:00:30 22... 0:00:41 23. 0:00:30 23... 0:00:39 24. 0:00:28 24... 0:00:38 25. 0:00:26 25... 0:00:35 26. 0:00:26 26... 0:00:34 27. 0:00:26 27... 0:00:33 28. 0:00:26 28... 0:00:32 29. 0:00:26 29... 0:00:32 30. 0:00:26 30... 0:00:31 31. 0:00:24 31... 0:00:31 32. 0:00:23 32... 0:00:30 33. 0:00:22 33... 0:00:27 34. 0:00:20 34... 0:00:27 35. 0:00:18 35... 0:00:27 36. 0:00:18 36... 0:00:26 37. 0:00:17 37... 0:00:24 38. 0:00:16 38... 0:00:23 39. 0:00:15 39... 0:00:22 40. 0:00:14 40... 0:00:21 41. 0:00:12 41... 0:00:21 42. 0:00:12 42... 0:00:20 43. 0:00:11 43... 0:00:20 44. 0:00:10 44... 0:00:19 45. 0:00:10 45... 0:00:18 46. 0:00:10 46... 0:00:18 47. 0:00:10 47... 0:00:17 48. 0:00:10 48... 0:00:16 49. 0:00:09 49... 0:00:15 50. 0:00:08 50... 0:00:15 51. 0:00:08 51... 0:00:13 52. 0:00:06 52... 0:00:13
Rated Bullet game,https://lichess.org/xh3ZoHVg,2024.08.01,-,koipe,foadsabet1960,0-1,2024.08.01,16:35:51,1574.0,1575.0,,,A00,Van't Kruijs Opening,60+0,Time forfeit,"1. e3 1... e5 2. b3 2... d5 3. Bb2 3... Nf6 4. Bxe5 4... Nc6 5.
Bb5 5... Bd7 6. Nf3 6... Nxe5 7. Bxd7 7... Nexd7 8. d4 8... Qe7 9. O-O 9... Ne4 10. c4 10...
dxc4 11. bxc4 11... Nd6 12. c5 12... Ne4 13.
Qa4 13... c6 14. Na3 14... f5 15. Nc4 15... g6 16. Ne1 16... Bg7 17.
f3 17... Nc3 18. Qb3 18... Ne2 19. Kf2 19... Nxd4 20. exd4 20... O-O 21.
Ne5 21... Kh8 22. Nxd7 22... Qxd7 23. d5 23... cxd5 24. Rd1 24... Rfe8 25. Rxd5 25... Qe6 26.
Rd1 26... Rad8 27. Rxd8 27... Rxd8 28. Nd3 28... Qxb3 29. axb3 29... Rxd3 30. Re1 30... Rxb3 31.
Re7 31... Kg8 32. Rd7 32... Bf8",1. 0:01:00 1... 0:01:00 2. 0:01:00 2... 0:00:59 3. 0:01:00 3... 0:00:59 4. 0:00:59 4... 0:00:57 5. 0:00:57 5... 0:00:55 6. 0:00:55 6... 0:00:53 7. 0:00:54 7... 0:00:52 8. 0:00:51 8... 0:00:50 9. 0:00:50 9... 0:00:48 10. 0:00:47 10... 0:00:47 11. 0:00:46 11... 0:00:46 12. 0:00:45 12... 0:00:45 13. 0:00:42 13... 0:00:38 14. 0:00:37 14... 0:00:36 15. 0:00:36 15... 0:00:34 16. 0:00:31 16... 0:00:32 17. 0:00:30 17... 0:00:29 18. 0:00:25 18... 0:00:28 19. 0:00:23 19... 0:00:26 20. 0:00:22 20... 0:00:25 21. 0:00:15 21... 0:00:22 22. 0:00:13 22... 0:00:20 23. 0:00:11 23... 0:00:19 24. 0:00:10 24... 0:00:18 25. 0:00:09 25... 0:00:17 26. 0:00:05 26... 0:00:17 27. 0:00:04 27... 0:00:16 28. 0:00:03 28... 0:00:14 29. 0:00:03 29... 0:00:14 30. 0:00:03 30... 0:00:12 31. 0:00:03 31... 0:00:11 32. 0:00:00 32... 0:00:10
