Event,Site,Date,Round,White,Black,Result,UTCDate,UTCTime,WhiteElo,BlackElo,WhiteRatingDiff,BlackRatingDiff,ECO,Opening,TimeControl,Termination,MovesProcessed,Clock
Rated Rapid game,https://lichess.org/exo1Z6I3,2024.08.01,-,petruc21,komicadze,1-0,2024.08.01,21:59:46,1360,1400,,,A45,Indian Defense,600+5,Normal,"1. d4 1... Nf6 2. Bf4 2... Nc6 3. c3 3... d5 4. e3 4... Ne4 5. Nd2 5... Nxd2 6. Qxd2 6... e6 7. Nf3 7... Bd6 8. Bg3 8... Bxg3 9. hxg3 9...
Na5 10. Qc2 10... g6 11. Bd3 11... f5 12. Ne5 12... Nc4 13. Nxg6 13... Qg5 14. Nh4 14... Nxe3 15. Qe2 15... f4 16.
Nf3 16... Nxg2 17. Kd1 17... Qg7 18. Kc2 18... fxg3 19. fxg3 19... O-O 20. Bxh7 20... Kf7 21. Qxg2 21... Rh8 22. Ne5 22... Ke7 23. Ng6 23... Kd6 24. Nxh8 24... Qxh8 25. g4 25... e5 26.
Bf5 26... Bxf5 27. gxf5 27... Qxh1 28. Rxh1 28... exd4 29. Rh6 29... Kc5 30. cxd4 30... Kxd4 31. Qg4 31... Kc5 32. Qg1 32... d4 33. Rh7 33...
c6 34. Rd7 34... b5 35. Qxd4",1. 0:10:00 1... 0:10:00 2. 0:10:03 2... 0:10:00 3. 0:10:06 3... 0:09:59 4. 0:10:06 4... 0:09:48 5. 0:10:06 5... 0:09:35 6. 0:10:09 6... 0:09:38 7. 0:10:11 7... 0:09:35 8. 0:10:10 8... 0:09:38 9. 0:10:13 9... 0:09:01 10. 0:09:10 10... 0:08:48 11. 0:08:57 11... 0:08:49 12. 0:08:56 12... 0:08:35 13. 0:08:56 13... 0:06:48 14. 0:08:42 14... 0:06:00 15. 0:08:25 15... 0:04:01 16. 0:08:25 16... 0:03:38 17. 0:08:21 17... 0:03:22 18. 0:07:56 18... 0:03:10 19. 0:07:59 19... 0:02:21 20. 0:07:51 20... 0:02:25 21. 0:07:43 21... 0:02:20 22. 0:07:26 22... 0:02:16 23. 0:07:20 23... 0:02:17 24. 0:07:15 24... 0:02:13 25. 0:06:48 25... 0:02:05 26. 0:06:29 26... 0:02:04 27. 0:06:28 27... 0:01:26 28. 0:06:28 28... 0:01:26 29. 0:06:18 29... 0:01:29 30. 0:06:18 30... 0:01:32 31. 0:06:05 31... 0:01:29 32. 0:06:05 32... 0:01:32 33. 0:05:31 33... 0:01:18 34. 0:05:25 34... 0:01:14 35. 0:05:22
Rated Blitz game,https://lichess.org/v2vbbr1q,2024.08.01,-,ORLANDO_2022,Jr_25,1/2-1/2,2024.08.01,21:59:46,1887,1903,,,A00,Mieses Opening,180+2,Normal,"1. d3 1... c6 2. d4 2... d5 3. Bf4 3... g6 4. Nc3 4... Bg7 5. Qd2 5... Nf6 6. e3 6... h5 7. O-O-O 7... Bf5 8. Nf3 8... Qa5 9. Kb1 9...
Bg4 10. h3 10... Bxf3 11. gxf3 11... Nbd7 12. e4 12... e6 13. Nxd5 13... Qxd2 14. Nc7 14... Ke7 15. Rxd2 15... Rac8 16. d5 16... cxd5 17. exd5 17... Nxd5 18. Nxd5 18... exd5 19. Bb5 19... Nb6 20. Re1 20... Kf8 21.
Bc7 21... Bh6 22. Rde2 22... Rxc7 23. Re8 23... Kg7 24. Rxh8 24... Kxh8 25. Re8 25... Kg7 26. Re5 26... a6 27. Bd3 27...
Bf4 28. Re2 28... Bd6 29. b3 29... Re7 30. Rd2 30... Re1 31. Kb2 31... Bf4 32. Re2 32... Be5 33. c3 33... Rxe2 34.
Bxe2 34... Nd7 35. Kc2 35... f5 36. Kd3 36... Kf6 37. Kc2 37... Kg5 38.
c4 38... dxc4 39. Bxc4 39... Kh4 40. Bd5 40... b6 41. Bc6 41... Nc5 42.
Be8 42... g5 43. b4 43... Ne6 44. Bd7 44... Nd4 45. Kd3 45... f4 46.
a4 46... Nxf3 47. Ke4 47... Bc7 48. Kxf3 48... Bd6 49. b5 49... axb5 50.
axb5 50... Bc5 51. Bf5 51... Bd4 52. Bd7 52... Be5 53. Be6 53... Bd6 54.
Bf5 54... Bc5 55. Be6 55... Bd6 56. Bd7 56... Bc5 57. Bc8 57... Bd6 58.
Bd7",1. 0:03:00 1... 0:03:00 2. 0:03:00 2... 0:03:02 3. 0:03:01 3... 0:03:04 4. 0:03:01 4... 0:03:05 5. 0:03:01 5... 0:03:06 6. 0:03:01 6... 0:03:06 7. 0:03:02 7... 0:03:05 8. 0:03:03 8... 0:03:02 9. 0:03:03 9... 0:03:00 10. 0:03:02 10... 0:02:59 11. 0:03:04 11... 0:02:53 12. 0:03:04 12... 0:02:51 13. 0:03:05 13... 0:02:43 14. 0:03:04 14... 0:02:39 15. 0:03:05 15... 0:02:39 16. 0:03:00 16... 0:02:28 17. 0:03:01 17... 0:02:28 18. 0:02:58 18... 0:02:29 19. 0:02:54 19... 0:02:22 20. 0:02:51 20... 0:02:21 21. 0:02:43 21... 0:01:57 22. 0:02:31 22... 0:01:57 23. 0:02:21 23... 0:01:57 24. 0:02:22 24... 0:01:58 25. 0:02:20 25... 0:01:59 26. 0:02:19 26... 0:01:58 27. 0:02:19 27... 0:01:51 28. 0:02:19 28... 0:01:46 29. 0:02:17 29... 0:01:47 30. 0:02:06 30... 0:01:22 31. 0:02:06 31... 0:01:13 32. 0:02:02 32... 0:01:09 33. 0:01:56 33... 0:01:06 34. 0:01:58 34... 0:00:57 35. 0:01:57 35... 0:00:48 36. 0:01:56 36... 0:00:48 37. 0:01:58 37... 0:00:48 38. 0:01:59 38... 0:00:48 39. 0:02:00 39... 0:00:47 40. 0:02:01 40... 0:00:45 41. 0:01:54 41... 0:00:45 42. 0:01:54 42... 0:00:45 43. 0:01:47 43... 0:00:40 44. 0:01:44 44... 0:00:37 45. 0:01:45 45... 0:00:30 46. 0:01:45 46... 0:00:30 47. 0:01:41 47... 0:00:30 48. 0:01:42 48... 0:00:23 49. 0:01:42 49... 0:00:21 50. 0:01:41 50... 0:00:20 51. 0:01:41 51... 0:00:14 52. 0:01:41 52... 0:00:13 53. 0:01:38 53... 0:00:14 54. 0:01:39 54... 0:00:15 55. 0:01:39 55... 0:00:16 56. 0:01:40 56... 0:00:17 57. 0:01:42 57... 0:00:18 58. 0:01:43
Rated UltraBullet tournament https://lichess.org/tournament/v7t3v3Mc,https://lichess.org/f2p5lg95,2024.08.01,-,C8C7C8C7C8C7C8C7C8C7,BBisplaying,0-1,2024.08.01,21:59:46,1950,1819,,,A00,Barnes Opening,15+0,Time forfeit,"1. f3 1... Nf6 2. g3 2... d5 3. Bg2 3... Nc6 4. Nh3 4... Bxh3 5.
Bxh3 5... Qd7 6. Bg2 6... O-O-O 7. O-O 7... e5 8. d3 8... Bd6 9. e4 9... dxe4 10. dxe4 10... Bc5 11. Kh1 11... Qxd1 12. Rxd1 12... Rxd1 13. Bf1 13... Rxf1 14. Kg2 14... Rg1 15. Kh3 15... Nd4 16. c3 16... Nc2 17. Na3 17... Nxa1 18.
Nc2 18... Ng4 19. fxg4 19... f5 20. b4 20... g5 21. bxc5 21... h5 22.
exf5 22... hxg4 23. Kxg4 23... Rf8 24. Bxg5 24... b6 25. f6 25... bxc5 26. f7 26... Rg8 27.
Ne3 27... Re8 28. Nf5 28... Kb7 29. fxe8=Q 29... Rxg3 30. Kxg3 30... e4 31.
Kg4 31... e3 32. Qe4 32... c6",1. 0:00:15 1... 0:00:15 2. 0:00:15 2... 0:00:15 3. 0:00:15 3... 0:00:15 4. 0:00:15 4... 0:00:14 5. 0:00:14 5... 0:00:14 6. 0:00:14 6... 0:00:14 7. 0:00:14 7... 0:00:13 8. 0:00:14 8... 0:00:13 9. 0:00:14 9... 0:00:12 10. 0:00:14 10... 0:00:11 11. 0:00:13 11... 0:00:11 12. 0:00:13 12... 0:00:11 13. 0:00:12 13... 0:00:10 14. 0:00:12 14... 0:00:10 15. 0:00:11 15... 0:00:10 16. 0:00:10 16... 0:00:10 17. 0:00:10 17... 0:00:10 18. 0:00:09 18... 0:00:09 19. 0:00:08 19... 0:00:09 20. 0:00:08 20... 0:00:09 21. 0:00:08 21... 0:00:09 22. 0:00:07 22... 0:00:09 23. 0:00:07 23... 0:00:09 24. 0:00:05 24... 0:00:09 25. 0:00:05 25... 0:00:09 26. 0:00:05 26... 0:00:08 27. 0:00:04 27... 0:00:08 28. 0:00:04 28... 0:00:08 29. 0:00:04 29... 0:00:07 30. 0:00:03 30... 0:00:07 31. 0:00:03 31... 0:00:07 32. 0:00:02 32... 0:00:06
Rated UltraBullet tournament https://lichess.org/tournament/v7t3v3Mc,https://lichess.org/GQCDuAHd,2024.08.01,-,Arm_Chess97,kasparov0810,1-0,2024.08.01,21:59:46,1855,1794,,,B06,Modern Defense: Norwegian Defense,15+0,Normal,"1. d4 1... Nf6 2. e4 2... g6 3. e5 3... Ng8 4. Nc3 4... e6 5. Nf3 5... Ne7 6. h4 6... Bg7 7. Ng5 7... d6 8. h5 8... Nd7 9. h6 9...
Bf8 10. Qf3 10... dxe5 11. Qxf7",1. 0:00:15 1... 0:00:15 2. 0:00:15 2... 0:00:15 3. 0:00:15 3... 0:00:14 4. 0:00:14 4... 0:00:14 5. 0:00:14 5... 0:00:14 6. 0:00:13 6... 0:00:14 7. 0:00:13 7... 0:00:14 8. 0:00:12 8... 0:00:13 9. 0:00:12 9... 0:00:12 10. 0:00:12 10... 0:00:11 11. 0:00:11
Rated UltraBullet tournament https://lichess.org/tournament/v7t3v3Mc,https://lichess.org/nGh0B6JT,2024.08.01,-,rodrigomarrou2012,A2H1to8,1-0,2024.08.01,21:59:46,1844,1710,,,A41,Queen's Pawn Game,15+0,Time forfeit,"1. d4 1... d6 2. e3 2... f5 3. Nf3 3... Nf6 4. Bd3 4... e6 5. c3 5... d5 6. Nbd2 6...
Bd6 7. Qe2 7... Ne4 8.
Ne5 8... O-O 9. f3 9... Nxd2 10. Qxd2 10... Bxe5 11. dxe5 11... c5 12.
f4 12... c4 13. Bc2 13... Nc6 14. O-O 14... Qb6 15. Qe2 15... Qd8 16.
Bd2 16... Bd7 17. Rab1 17... Nb4 18. cxb4 18... b5 19. b3 19... Rc8 20.
bxc4 20... Rxc4 21. Bc3 21... Rxc3 22. Qd2 22... Qc7 23. Rbc1 23... Rc8 24. Rf2 24... Rxc2 25.
Rxc2 25... Qxc2 26. Qxc2 26... Rxc2 27. Rxc2 27... Kf7 28. Rc7 28... Ke7 29. Rxa7 29... Kd8 30.
Kf2 30... g6 31. Rxd7 31... Kxd7 32. g3 32... Kc6 33. h3 33... d4 34.
exd4 34... Kd5 35. Ke3 35... Kc4 36. g4 36... Kxb4 37. gxf5 37... gxf5 38. d5 38... Ka3 39. d6 39... Kxa2 40. d7 40... b4 41. d8=Q 41... b3 42. Qa5 42... Kb1 43.
Qb4 43... b2 44. Qb3",1. 0:00:15 1... 0:00:15 2. 0:00:15 2... 0:00:15 3. 0:00:15 3... 0:00:15 4. 0:00:15 4... 0:00:15 5. 0:00:15 5... 0:00:15 6. 0:00:15 6... 0:00:14 7. 0:00:15 7... 0:00:14 8. 0:00:15 8... 0:00:14 9. 0:00:14 9... 0:00:13 10. 0:00:14 10... 0:00:13 11. 0:00:14 11... 0:00:12 12. 0:00:14 12... 0:00:12 13. 0:00:13 13... 0:00:11 14. 0:00:13 14... 0:00:11 15. 0:00:13 15... 0:00:11 16. 0:00:12 16... 0:00:11 17. 0:00:12 17... 0:00:10 18. 0:00:11 18... 0:00:09 19. 0:00:10 19... 0:00:08 20. 0:00:10 20... 0:00:08 21. 0:00:10 21... 0:00:07 22. 0:00:10 22... 0:00:07 23. 0:00:09 23... 0:00:07 24. 0:00:08 24... 0:00:06 25. 0:00:08 25... 0:00:05 26. 0:00:08 26... 0:00:05 27. 0:00:08 27... 0:00:05 28. 0:00:08 28... 0:00:05 29. 0:00:07 29... 0:00:04 30. 0:00:06 30... 0:00:04 31. 0:00:06 31... 0:00:03 32. 0:00:05 32... 0:00:03 33. 0:00:05 33... 0:00:03 34. 0:00:05 34... 0:00:02 35. 0:00:04 35... 0:00:02 36. 0:00:04 36... 0:00:02 37. 0:00:04 37... 0:00:01 38. 0:00:03 38... 0:00:01 39. 0:00:02 39... 0:00:01 40. 0:00:02 40... 0:00:01 41. 0:00:02 41... 0:00:01 42. 0:00:02 42... 0:00:01 43. 0:00:02 43... 0:00:01 44. 0:00:02
Rated UltraBullet tournament https://lichess.org/tournament/v7t3v3Mc,https://lichess.org/DRThinQr,2024.08.01,-,cesarjun30,tayosssss,1-0,2024.08.01,21:59:46,1725,1633,,,B01,Scandinavian Defense,15+0,Time forfeit,"1. e4 1... d5 2. Nc3 2... e6 3. exd5 3... exd5 4. Nf3 4... c6 5. d4 5... Nf6 6. Bd3 6...
Bd6 7. O-O 7... O-O 8.
Re1 8... g6 9. Bg5 9... Bg4 10. Bxf6 10... Qxf6 11. Ne5 11... Bxd1 12.
f4 12... Bg4 13. f5 13... gxf5 14. Nxg4 14... fxg4 15. Rf1 15... Qh6 16.
Ne2 16... Qxh2 17. Kf2 17... g3 18. Ke1 18... Qxg2 19. Kd2 19... Nd7 20. Rfe1 20... Nc5 21.
Rad1 21... Ne4 22. Kc1 22... Rae8 23. Bxe4 23... Bf4 24. Nxf4",1. 0:00:15 1... 0:00:15 2. 0:00:15 2... 0:00:15 3. 0:00:14 3... 0:00:15 4. 0:00:14 4... 0:00:14 5. 0:00:14 5... 0:00:14 6. 0:00:14 6... 0:00:14 7. 0:00:14 7... 0:00:13 8. 0:00:14 8... 0:00:13 9. 0:00:14 9... 0:00:13 10. 0:00:14 10... 0:00:12 11. 0:00:13 11... 0:00:11 12. 0:00:11 12... 0:00:09 13. 0:00:10 13... 0:00:07 14. 0:00:10 14... 0:00:07 15. 0:00:09 15... 0:00:06 16. 0:00:09 16... 0:00:05 17. 0:00:09 17... 0:00:05 18. 0:00:09 18... 0:00:04 19. 0:00:09 19... 0:00:02 20. 0:00:09 20... 0:00:02 21. 0:00:08 21... 0:00:01 22. 0:00:08 22... 0:00:01 23. 0:00:07 23... 0:00:00 24. 0:00:07
Rated UltraBullet tournament https://lichess.org/tournament/v7t3v3Mc,https://lichess.org/1qZ5gWNv,2024.08.01,-,Blazerodpotion,GilLibu,1-0,2024.08.01,21:59:46,1622,1274,,,B00,Pirc Defense,15+0,Time forfeit,"1. e4 1... d6 2. d3 2... Nf6 3. Nc3 3... g6 4. b3 4... Bg7 5. Bb2 5... O-O 6. Nf3 6...
e5 7. g3 7... Bg4 8.
Bg2 8... Qd7 9. O-O 9... Nc6 10. Nd5 10... Nd4 11. c4 11... Nxf3 12.
Bxf3 12... Bxf3 13. Qxf3 13... Nxd5 14. exd5 14... c6 15. d4 15... cxd5 16. dxe5 16... dxe5 17. Bxe5 17... Bxe5 18. Rae1 18... Bg7 19. Qe2 19... f5 20. f4",1. 0:00:15 1... 0:00:15 2. 0:00:15 2... 0:00:15 3. 0:00:15 3... 0:00:14 4. 0:00:15 4... 0:00:14 5. 0:00:15 5... 0:00:14 6. 0:00:15 6... 0:00:13 7. 0:00:15 7... 0:00:12 8. 0:00:15 8... 0:00:11 9. 0:00:15 9... 0:00:08 10. 0:00:14 10... 0:00:07 11. 0:00:13 11... 0:00:05 12. 0:00:13 12... 0:00:04 13. 0:00:13 13... 0:00:04 14. 0:00:13 14... 0:00:03 15. 0:00:12 15... 0:00:03 16. 0:00:12 16... 0:00:03 17. 0:00:11 17... 0:00:01 18. 0:00:11 18... 0:00:01 19. 0:00:11 19... 0:00:01 20. 0:00:11
Rated UltraBullet tournament https://lichess.org/tournament/v7t3v3Mc,https://lichess.org/Krczm9X3,2024.08.01,-,mohaamedd21k,mache80,1-0,2024.08.01,21:59:46,1511,1326,,,A01,Nimzo-Larsen Attack,15+0,Time forfeit,"1. b3 1... e6 2. Bb2 2... d5 3. Bxg7 3... Nf6 4. Bxh8 4... Ng4 5.
Bb2 5... Bb4 6. h3 6... Bc5 7. hxg4 7... Qd7 8. e3 8... Qe7 9. d4 9... Bd6 10. Nd2 10...
Bf4 11. c4 11... Bxe3 12. fxe3 12... Qf6 13. Ngf3 13... Qg6 14. Be2 14... Qg7 15. O-O 15... Qh6 16. Ne5 16... Qh5 17.
Nxf7 17... Qxg4 18. Bxg4 18... h5 19. Bxe6",1. 0:00:15 1... 0:00:08 2. 0:00:15 2... 0:00:07 3. 0:00:14 3... 0:00:07 4. 0:00:13 4... 0:00:07 5. 0:00:11 5... 0:00:07 6. 0:00:11 6... 0:00:06 7. 0:00:09 7... 0:00:06 8. 0:00:09 8... 0:00:06 9. 0:00:08 9... 0:00:06 10. 0:00:08 10... 0:00:06 11. 0:00:08 11... 0:00:05 12. 0:00:08 12... 0:00:05 13. 0:00:07 13... 0:00:04 14. 0:00:07 14... 0:00:03 15. 0:00:07 15... 0:00:02 16. 0:00:07 16... 0:00:02 17. 0:00:07 17... 0:00:02 18. 0:00:06 18... 0:00:01 19. 0:00:05
Rated UltraBullet tournament https://lichess.org/tournament/v7t3v3Mc,https://lichess.org/dfkqMStT,2024.08.01,-,Patricia_Montoya,Frau_Holle,1-0,2024.08.01,21:59:46,1088,1304,,,A00,Van't Kruijs Opening,15+0,Time forfeit,"1. e3 1... e5 2. Be2 2... Nc6 3. d3 3... Nf6 4. Bd2 4... d5 5. f3 5... d4 6. e4 6...
Nxe4 7. g4 7... Nf6 8.
g5 8... Nd7 9. h3 9...
Be7 10. h4 10... Bxg5 11. hxg5 11... g6 12. Nh3 12... O-O 13. Nf2 13... Nf6 14. Ng4 14... Nxg4 15. fxg4 15... Ne7 16.
Rh3 16... Nc6 17. Rg3 17... Nb4 18. Rg1 18... Nxc2 19. Qxc2 19... Qd6 20.
Qd1 20... Be6 21. Bb4 21... Bxg4 22. Bxd6 22... Bxe2 23. Qxe2 23... cxd6 24. Nc3 24... b6 25. Nb5 25... Rab8 26. Nxd6 26... Rbd8 27. Ne4 27... Rd5 28. Nf6 28... Kg7 29.
Nxd5 29... Rd8 30. Nc7 30... Rd7 31. Ne6",1. 0:00:15 1... 0:00:15 2. 0:00:15 2... 0:00:15 3. 0:00:15 3... 0:00:14 4. 0:00:15 4... 0:00:14 5. 0:00:15 5... 0:00:14 6. 0:00:14 6... 0:00:11 7. 0:00:14 7... 0:00:11 8. 0:00:13 8... 0:00:11 9. 0:00:13 9... 0:00:11 10. 0:00:12 10... 0:00:11 11. 0:00:11 11... 0:00:10 12. 0:00:10 12... 0:00:10 13. 0:00:09 13... 0:00:10 14. 0:00:09 14... 0:00:09 15. 0:00:08 15... 0:00:09 16. 0:00:08 16... 0:00:08 17. 0:00:07 17... 0:00:08 18. 0:00:06 18... 0:00:08 19. 0:00:06 19... 0:00:07 20. 0:00:06 20... 0:00:06 21. 0:00:05 21... 0:00:06 22. 0:00:05 22... 0:00:06 23. 0:00:04 23... 0:00:06 24. 0:00:03 24... 0:00:06 25. 0:00:02 25... 0:00:06 26. 0:00:02 26... 0:00:05 27. 0:00:01 27... 0:00:04 28. 0:00:01 28... 0:00:03 29. 0:00:01 29... 0:00:02 30. 0:00:01 30... 0:00:01 31. 0:00:01
Rated Blitz game,https://lichess.org/CfC0Uakm,2024.08.01,-,bsh1122,docteurnayb,1/2-1/2,2024.08.01,21:59:46,1371,1453,,,C00,French Defense: La Bourdonnais Variation,180+0,Normal,"1. e4 1... e6 2. f4 2... d6 3. e5 3... d5 4. Nf3 4... Nc6 5. Bb5 5... Bd7 6. Bxc6 6... Bxc6 7. c3 7... Qd7 8. d4 8... Ne7 9. O-O 9...
Nf5 10. Ng5 10... h6 11. Qh5 11... Be7 12. Qxf7 12... Kd8 13. Nxe6 13... Kc8 14. Nxg7 14... Nxg7 15. Qxg7 15... Qe8 16.
Qg4 16... Bd7 17. f5 17... h5 18. Qf4 18... h4 19. h3 19... Qf7 20.
f6 20... Bd8 21. Qf3 21... Rg8 22. Nd2 22... c6 23. Qf2 23... Bxh3 24.
Kh2 24... Rxg2 25. Qxg2 25... Bxg2 26. Kxg2 26... Qh7 27. Nf3 27... h3 28. Kh2 28... Bb6 29.
Ng5 29... Qh5 30. Nxh3 30... Kc7 31. Bf4 31... Rh8 32. Rh1 32... Qxh3 33. Kg1 33... Qg4 34. Kf2 34... Qxf4 35. Ke2 35... Qe4 36. Kf2 36... Rxh1 37. Rxh1 37... Qxh1 38. f7 38... Qh4 39. Kf3 39... Qh5 40. Kf4 40... Qxf7 41. Kg5 41... Qe6 42. b4 42... a5 43. a3 43... axb4 44. axb4 44... Ba7 45. Kf4 45... b6 46. Ke3 46... c5 47.
bxc5 47... bxc5 48. Kd2 48... cxd4 49. Kc2 49... Qxe5 50. cxd4 50... Bxd4 51. Kb3 51... Bc5 52.
Ka4 52... Kc6 53. Kb3 53... d4 54. Kc2 54... Qe4 55. Kd2 55... d3 56.
Kc3 56... Qe3 57. Kc4 57... d2",1. 0:03:00 1... 0:03:00 2. 0:02:58 2... 0:02:59 3. 0:02:58 3... 0:02:58 4. 0:02:57 4... 0:02:57 5. 0:02:55 5... 0:02:55 6. 0:02:55 6... 0:02:54 7. 0:02:55 7... 0:02:53 8. 0:02:54 8... 0:02:51 9. 0:02:54 9... 0:02:50 10. 0:02:54 10... 0:02:46 11. 0:02:51 11... 0:02:38 12. 0:02:45 12... 0:02:33 13. 0:02:44 13... 0:02:27 14. 0:02:42 14... 0:02:18 15. 0:02:42 15... 0:02:15 16. 0:02:37 16... 0:02:09 17. 0:02:35 17... 0:02:06 18. 0:02:34 18... 0:02:04 19. 0:02:32 19... 0:02:01 20. 0:02:30 20... 0:01:58 21. 0:02:25 21... 0:01:55 22. 0:02:22 22... 0:01:49 23. 0:02:18 23... 0:01:46 24. 0:02:01 24... 0:01:41 25. 0:01:57 25... 0:01:39 26. 0:01:57 26... 0:01:36 27. 0:01:55 27... 0:01:35 28. 0:01:51 28... 0:01:30 29. 0:01:49 29... 0:01:23 30. 0:01:48 30... 0:01:18 31. 0:01:47 31... 0:01:14 32. 0:01:23 32... 0:01:12 33. 0:01:19 33... 0:01:07 34. 0:01:13 34... 0:01:05 35. 0:01:12 35... 0:01:02 36. 0:01:09 36... 0:00:59 37. 0:01:06 37... 0:00:57 38. 0:01:05 38... 0:00:53 39. 0:01:03 39... 0:00:51 40. 0:01:00 40... 0:00:50 41. 0:00:59 41... 0:00:48 42. 0:00:55 42... 0:00:47 43. 0:00:52 43... 0:00:46 44. 0:00:52 44... 0:00:44 45. 0:00:50 45... 0:00:43 46. 0:00:49 46... 0:00:41 47. 0:00:48 47... 0:00:41 48. 0:00:48 48... 0:00:39 49. 0:00:48 49... 0:00:37 50. 0:00:47 50... 0:00:34 51. 0:00:46 51... 0:00:31 52. 0:00:45 52... 0:00:31 53. 0:00:44 53... 0:00:30 54. 0:00:43 54... 0:00:28 55. 0:00:43 55... 0:00:27 56. 0:00:42 56... 0:00:24 57. 0:00:40 57... 0:00:22
