Event,Site,Date,Round,White,Black,Result,UTCDate,UTCTime,WhiteElo,BlackElo,WhiteRatingDiff,BlackRatingDiff,ECO,Opening,TimeControl,Termination,MovesProcessed,Clock
Rated Blitz game,https://lichess.org/pLc8Cmq7,2024.08.01,-,JhayeLo,Thxultra2,0-1,2024.08.01,15:41:04,2021,2083,,,A13,English Opening: Agincourt Defense,180+0,Normal,"1. c4 1... e6 2. e3 2... d5 3. d4 3... c6 4. Nc3 4... Nf6 5. Bd3 5... Bd6 6. Nge2 6... O-O 7. O-O 7... dxc4 8.
Bxc4 8... b5 9. Bb3 9... Bb7 10. f4 10... a5 11. Ng3 11... b4 12.
Nce2 12... c5 13. e4 13... Nxe4 14. Bc2 14... Nxg3 15. Nxg3 15... Na6 16.
f5 16... cxd4 17. Qg4 17... Bxg3 18. Qxg3 18... Nc5 19. f6 19... g6 20.
Qg5 20... Kh8 21. Qxc5 21... d3 22. Bd1 22... d2 23. Qe7 23... dxc1=Q 24. Rxc1 24... Qd5 25. Bf3 25... Qd4 26. Kh1 26... Bxf3 27. Rxf3 27... Rad8 28. h3 28... Rde8 29.
Qc7 29... Qd8 30. Qf4 30... e5 31. Qh6 31... Rg8 32. h4 32... e4 33.
Rf4 33... Qd2 34. Rcf1 34... e3 35. Qg5 35... e2 36. Qxa5 36... exf1=Q 37. Rxf1 37... Re1 38. Rxe1 38... Qxe1 39. Kh2 39... Qxh4 40. Kg1 40... Qxf6 41. Qxb4 41... Re8 42.
a4 42... Qe6 43. a5 43... Qe3 44. Kh2 44... Qh6 45. Kg1 45... Qc1 46.
Kh2 46... Re1 47. Kg3 47... Qe3 48. Kh2 48... Qg1 49. Kg3 49... Re3 50.
Kf4 50... Qf2 51. Kg4 51... Qxg2",1. 0:03:00 1... 0:03:00 2. 0:03:00 2... 0:02:59 3. 0:03:00 3... 0:02:58 4. 0:03:00 4... 0:02:57 5. 0:02:59 5... 0:02:56 6. 0:02:59 6... 0:02:55 7. 0:02:59 7... 0:02:54 8. 0:02:58 8... 0:02:53 9. 0:02:56 9... 0:02:53 10. 0:02:56 10... 0:02:52 11. 0:02:54 11... 0:02:51 12. 0:02:53 12... 0:02:50 13. 0:02:52 13... 0:02:46 14. 0:02:48 14... 0:02:42 15. 0:02:46 15... 0:02:33 16. 0:02:45 16... 0:02:32 17. 0:02:42 17... 0:02:23 18. 0:02:41 18... 0:02:06 19. 0:02:39 19... 0:01:55 20. 0:02:38 20... 0:01:47 21. 0:02:36 21... 0:01:41 22. 0:02:34 22... 0:01:38 23. 0:02:29 23... 0:01:31 24. 0:02:25 24... 0:01:28 25. 0:02:17 25... 0:01:26 26. 0:02:10 26... 0:01:26 27. 0:02:08 27... 0:01:15 28. 0:02:03 28... 0:01:08 29. 0:02:01 29... 0:01:05 30. 0:01:45 30... 0:01:04 31. 0:01:43 31... 0:01:03 32. 0:01:41 32... 0:00:59 33. 0:01:39 33... 0:00:57 34. 0:01:37 34... 0:00:54 35. 0:01:24 35... 0:00:52 36. 0:01:15 36... 0:00:50 37. 0:01:15 37... 0:00:46 38. 0:01:05 38... 0:00:46 39. 0:01:05 39... 0:00:46 40. 0:01:03 40... 0:00:46 41. 0:01:00 41... 0:00:44 42. 0:00:54 42... 0:00:43 43. 0:00:48 43... 0:00:41 44. 0:00:45 44... 0:00:40 45. 0:00:43 45... 0:00:37 46. 0:00:41 46... 0:00:34 47. 0:00:34 47... 0:00:31 48. 0:00:31 48... 0:00:29 49. 0:00:30 49... 0:00:26 50. 0:00:29 50... 0:00:25 51. 0:00:22 51... 0:00:24
Rated Blitz game,https://lichess.org/zzf2ru6V,2024.08.01,-,rmollame,y2691vn,0-1,2024.08.01,15:41:04,945,1020,,,A40,Horwitz Defense,180+0,Normal,"1. d4 1... e6 2. e3 2... d5 3. Nf3 3... Nc6 4. Bb5 4... a6 5. Ba4 5... b5 6. O-O 6...
bxa4 7. Ne5 7... Nxe5 8. dxe5 8... f6 9. Nd2 9... fxe5 10. Nf3 10... e4 11. Nd4 11... Nf6 12.
Qe2 12... Bc5 13. b3 13... Bxd4 14. c3 14... Bb6 15. Qc4",1. 0:03:00 1... 0:03:00 2. 0:02:59 2... 0:02:58 3. 0:02:59 3... 0:02:56 4. 0:02:57 4... 0:02:54 5. 0:02:56 5... 0:02:52 6. 0:02:53 6... 0:02:49 7. 0:02:51 7... 0:02:47 8. 0:02:50 8... 0:02:45 9. 0:02:50 9... 0:02:43 10. 0:02:50 10... 0:02:41 11. 0:02:50 11... 0:02:39 12. 0:02:48 12... 0:02:34 13. 0:02:46 13... 0:02:32 14. 0:02:44 14... 0:02:25 15. 0:02:41
Rated Blitz game,https://lichess.org/kQlQGpp1,2024.08.01,-,zulfarizaldin,Throbis,1-0,2024.08.01,15:41:04,1732,1616,,,A18,English Opening: Mikenas-Carls Variation,180+0,Normal,"1. c4 1... Nf6 2. Nc3 2... e6 3. e4 3... d5 4. cxd5 4... exd5 5. Qc2 5...
d4 6. Nb5 6... c5 7. d3 7... a6 8.
Na3 8... Be7 9. Nc4 9... Nbd7 10. Nf3 10... O-O 11. Be2 11... b5 12.
Nce5 12... Nxe5 13. Nxe5 13... Qd6 14. Nf3 14... Be6 15. e5 15... Qc6 16. exf6 16... Bxf6 17. O-O 17...
Bg4 18. Bf4 18... Rac8 19.
Qd2 19... Rfe8 20. Rae1 20... Re7 21. h3 21...
Bh5 22. Ng5 22... Bxe2 23. Rxe2 23... Rce8 24.
Ne4 24... Re6 25. Bg3 25... Qd5 26. f4 26...
Qf5 27. Bh2 27... Qg6 28. f5 28... Qh5 29.
fxe6 29... fxe6 30. Nxf6 30... gxf6 31. Rxf6 31...
e5 32. Ref2",1. 0:03:00 0. 0:03:00 1... 0:02:58 0. 0:02:59 2. 0:02:57 0. 0:02:59 2... 0:02:56 0. 0:02:58 3. 0:02:50 0. 0:02:57 3... 0:02:45 0. 0:02:53 4. 0:02:35 0. 0:02:52 4... 0:02:32 0. 0:02:44 5. 0:02:29 0. 0:02:38 5... 0:02:23 0. 0:02:34 6. 0:02:20 1. 0:02:32 6... 0:02:19 1. 0:02:31 7. 0:02:17 3. 0:02:29 7... 0:02:15 1. 0:02:22 8. 0:02:13 1. 0:02:14 8... 0:02:12 1. 0:02:14 9. 0:02:08 1. 0:02:13 9... 0:02:02 0. 0:02:08 10. 0:01:58 0. 0:02:06 10... 0:01:51 0. 0:01:49 11. 0:01:49 0. 0:01:48 11... 0:01:47 0. 0:01:45 12. 0:01:45 0. 0:01:42 12... 0:01:43 0. 0:01:30 13. 0:01:39 0. 0:01:20 13... 0:01:37 0. 0:01:18 14. 0:01:30 0. 0:01:14 14... 0:01:27 2. 0:01:05 15. 0:01:25 2. 0:01:03 15... 0:01:22 2. 0:01:02 16. 0:01:20 2. 0:00:59 16... 0:01:17
Rated Blitz game,https://lichess.org/cbk0xAjR,2024.08.01,-,hardtocrack,boyan9677,1-0,2024.08.01,15:41:04,2200,2128,,,C00,French Defense: Mediterranean Defense,180+0,Normal,"1. d4 1... e6 2. e4 2... Nf6 3. Bd3 3... d5 4. e5 4... Nfd7 5. Be3 5... c5 6. c3 6... Nc6 7. Ne2 7... Qb6 8. Qd2 8... f6 9. f4 9... Be7 10. O-O 10... O-O 11.
Na3 11... c4 12. Bc2 12... Bxa3 13. bxa3 13... Qa5 14. a4 14... Nb6 15.
Qd1 15... Bd7 16. exf6 16... Rxf6 17. Bd2 17... Ne7 18. Ng3 18... Bxa4 19.
Nh5 19... Rf7 20. Bxa4 20... Qxa4 21. Qg4 21... Qd7 22. Rae1 22... Nf5 23.
Re5 23... g6 24. Rfe1 24... Re8 25. Qg5 25... Qe7 26. Rxe6 26... Qxg5 27. Rxe8 27... Rf8 28. fxg5 28... Rxe8 29. Nf6 29... Kf7 30. Nxe8 30... Nd7",1. 0:03:00 1... 0:03:00 2. 0:02:59 2... 0:02:59 3. 0:02:59 3... 0:02:58 4. 0:02:57 4... 0:02:58 5. 0:02:56 5... 0:02:58 6. 0:02:55 6... 0:02:57 7. 0:02:55 7... 0:02:56 8. 0:02:49 8... 0:02:55 9. 0:02:43 9... 0:02:47 10. 0:02:37 10... 0:02:46 11. 0:02:33 11... 0:02:40 12. 0:02:29 12... 0:02:39 13. 0:02:27 13... 0:02:39 14. 0:02:14 14... 0:02:31 15. 0:02:10 15... 0:02:28 16. 0:02:08 16... 0:02:24 17. 0:02:07 17... 0:02:22 18. 0:01:59 18... 0:02:18 19. 0:01:53 19... 0:02:04 20. 0:01:47 20... 0:02:00 21. 0:01:44 21... 0:01:55 22. 0:01:40 22... 0:01:50 23. 0:01:33 23... 0:01:46 24. 0:01:31 24... 0:01:38 25. 0:01:29 25... 0:01:02 26. 0:01:27 26... 0:00:59 27. 0:01:26 27... 0:00:58 28. 0:01:23 28... 0:00:55 29. 0:01:21 29... 0:00:55 30. 0:01:18 30... 0:00:48
Rated Blitz game,https://lichess.org/nm3SvSRa,2024.08.01,-,ZakirSS,A0gamo,1-0,2024.08.01,15:41:04,1647,1653,,,A00,Mieses Opening: Reversed Rat,180+0,Time forfeit,"1. d3 1... e5 2. Nc3 2... Nf6 3. e4 3... d5 4. d4 4... Nc6 5. Nf3 5... Bg4 6. h3 6... Bxf3 7. Qxf3 7... Nxd4 8.
Qd3 8... dxe4 9. Qd2 9... Bb4 10. a3 10... Bxc3 11. Qxc3 11... O-O 12.
Bc4 12... Nd5 13. Bxd5 13... Qxd5 14. Qxc7 14... Rac8 15. c4 15... Rxc7 16.
cxd5 16... Nc2 17. Ke2 17... Nxa1 18. Be3 18... Rc2 19. Kd1 19... Rxb2 20. Kc1 20... Ra2 21.
Kb1 21... Rxa3 22. Kb2 22... Ra6 23. Rxa1 23... Rb6 24. Kc2 24... Ra6 25.
Rb1 25... b6 26. Rb3 26... Rc8 27. Kd2 27... Ra2 28. Ke1 28... Ra1 29.
Ke2 29... Rc2 30. Bd2 30... Raa2 31. Ke3 31... Rxd2 32. Kxe4 32... Rxf2 33. Rc3 33... g6 34. Kxe5 34... Rxg2 35. Kf6 35... Raf2 36. Ke7 36... Re2 37. Kf6 37... Re8 38.
d6 38... Rf2 39. Kg5 39... Rd8 40. Rd3 40... Rf5 41. Kg4 41... h5 42.
Kg3 42... Rg5 43. Kf4 43... Rf5 44. Kg3 44... a5 45. h4 45... Kf8 46.
Rd2 46... Ke8 47. Re2 47... Kd7 48. Re7",1. 0:03:00 1... 0:03:00 2. 0:02:58 2... 0:02:58 3. 0:02:58 3... 0:02:57 4. 0:02:57 4... 0:02:54 5. 0:02:56 5... 0:02:52 6. 0:02:48 6... 0:02:51 7. 0:02:45 7... 0:02:49 8. 0:02:42 8... 0:02:46 9. 0:02:39 9... 0:02:40 10. 0:02:37 10... 0:02:21 11. 0:02:34 11... 0:02:14 12. 0:02:33 12... 0:02:02 13. 0:02:29 13... 0:01:59 14. 0:02:22 14... 0:01:53 15. 0:02:06 15... 0:01:49 16. 0:02:04 16... 0:01:44 17. 0:02:02 17... 0:01:36 18. 0:01:59 18... 0:01:34 19. 0:01:54 19... 0:01:23 20. 0:01:47 20... 0:01:16 21. 0:01:45 21... 0:01:15 22. 0:01:43 22... 0:01:11 23. 0:01:42 23... 0:01:10 24. 0:01:41 24... 0:01:08 25. 0:01:32 25... 0:01:06 26. 0:01:21 26... 0:01:06 27. 0:01:20 27... 0:01:05 28. 0:01:16 28... 0:01:01 29. 0:01:13 29... 0:00:55 30. 0:01:12 30... 0:00:50 31. 0:01:02 31... 0:00:48 32. 0:01:00 32... 0:00:45 33. 0:00:58 33... 0:00:43 34. 0:00:56 34... 0:00:41 35. 0:00:54 35... 0:00:32 36. 0:00:52 36... 0:00:30 37. 0:00:49 37... 0:00:20 38. 0:00:47 38... 0:00:16 39. 0:00:45 39... 0:00:15 40. 0:00:41 40... 0:00:14 41. 0:00:36 41... 0:00:12 42. 0:00:32 42... 0:00:10 43. 0:00:31 43... 0:00:09 44. 0:00:28 44... 0:00:07 45. 0:00:23 45... 0:00:06 46. 0:00:21 46... 0:00:05 47. 0:00:19 47... 0:00:05 48. 0:00:17
Rated Blitz game,https://lichess.org/lh0srSgu,2024.08.01,-,amineqatice,adnanrahimi72,1-0,2024.08.01,15:41:04,1972,1989,,,C10,Sicilian Defense: Marshall Gambit,180+0,Normal,"1. Nc3 1... e6 2. d4 2... d5 3. e4 3... c5 4. exd5 4...
cxd4 5. Qxd4 5... Nc6 6. Bb5 6... e5 7.
Qxe5 7... Qe7",1. 0:03:00 0. 0:03:00 1... 0:02:57 0. 0:03:00 2. 0:02:57 0. 0:02:57 2... 0:02:54 0. 0:02:54 3. 0:02:51 0. 0:02:52 3... 0:02:50 1. 0:02:37 4. 0:02:43 0. 0:02:33
Rated Blitz game,https://lichess.org/SUtN3wCT,2024.08.01,-,Birus19,beyin06,0-1,2024.08.01,15:41:04,1737,1763,,,E10,Indian Defense: Anti-Nimzo-Indian,180+0,Time forfeit,"1. d4 1... e6 2. Nf3 2... Nf6 3. c4 3... Be7 4. e3 4... O-O 5. Be2 5... d6 6. h4 6... Nc6 7. h5 7... h6 8. Nfd2 8... e5 9. d5 9... Nb4 10. a3 10... Na6 11.
g4 11... Nd7 12. Ne4 12... Ndc5 13. Nxc5 13... Nxc5 14. Bd2 14... Bg5 15.
Nc3 15... c6 16. b4 16... Nd7 17. Ne4 17... cxd5 18. Nxd6 18... e4 19.
Nf5 19... Ne5 20. cxd5 20... Bxf5 21. gxf5 21... Qxd5 22. Bc3 22... Nd3 23.
Bxd3 23... exd3 24. Rg1 24... Rad8 25. Bd2 25... Kh8 26. Rc1 26... b6 27. Rc7 27... Qxf5 28.
f4 28... Bf6 29. Rxa7 29... b5 30. Qg4 30... Qd5 31. Ra6 31... Rg8 32.
Qg2 32... Qb3 33. Kf2 33... Qc2 34. Kg3 34... Kh7 35. Kh2 35... Kh8 36.
Ra7 36... Qc4 37. Rxf7 37... Qxf7 38. Qh3 38... Qd5 39. Qf5 39... Qxf5 40.
Rg5 40... Qe4 41. Re5 41... Bxe5 42. fxe5 42... Qxe5 43. Kg2 43... Qg5",1. 0:03:00 1... 0:03:00 2. 0:03:00 2... 0:02:59 3. 0:02:59 3... 0:02:59 4. 0:02:58 4... 0:02:58 5. 0:02:57 5... 0:02:58 6. 0:02:56 6... 0:02:57 7. 0:02:55 7... 0:02:56 8. 0:02:51 8... 0:02:52 9. 0:02:48 9... 0:02:46 10. 0:02:45 10... 0:02:45 11. 0:02:40 11... 0:02:34 12. 0:02:30 12... 0:02:29 13. 0:02:27 13... 0:02:28 14. 0:02:21 14... 0:02:22 15. 0:02:19 15... 0:02:18 16. 0:02:15 16... 0:02:12 17. 0:02:07 17... 0:02:11 18. 0:01:59 18... 0:02:02 19. 0:01:49 19... 0:01:57 20. 0:01:37 20... 0:01:52 21. 0:01:35 21... 0:01:48 22. 0:01:31 22... 0:01:35 23. 0:01:30 23... 0:01:34 24. 0:01:12 24... 0:01:32 25. 0:01:07 25... 0:01:26 26. 0:01:02 26... 0:01:23 27. 0:00:56 27... 0:01:16 28. 0:00:53 28... 0:01:09 29. 0:00:45 29... 0:01:06 30. 0:00:35 30... 0:00:55 31. 0:00:29 31... 0:00:40 32. 0:00:20 32... 0:00:37 33. 0:00:15 33... 0:00:34 34. 0:00:12 34... 0:00:27 35. 0:00:10 35... 0:00:23 36. 0:00:09 36... 0:00:20 37. 0:00:08 37... 0:00:19 38. 0:00:06 38... 0:00:15 39. 0:00:05 39... 0:00:13 40. 0:00:03 40... 0:00:12 41. 0:00:01 41... 0:00:11 42. 0:00:01 42... 0:00:10 43. 0:00:01 43... 0:00:09
Rated Blitz game,https://lichess.org/2XkXCIAd,2024.08.01,-,duendenegro,Maths70,0-1,2024.08.01,15:41:04,1359,1390,,,B01,Scandinavian Defense: Mieses-Kotroc Variation,180+0,Normal,"1. e4 1... d5 2. exd5 2... Qxd5 3. d4 3... Nf6 4. Be3 4... e6 5. Nc3 5... Qd8 6. Bb5 6...
c6 7. Be2 7... Bd6 8.
Nf3 8... O-O 9. h3 9... Nbd7 10. Qd2 10... Nd5 11. Nxd5 11... exd5 12. O-O-O 12... Nf6 13. g4 13... Re8 14. g5 14...
Ne4 15. Qe1 15... Nxg5 16. Nxg5 16... h6 17. Nf3 17... Be7 18. Qg1 18... Qd6 19. Bxh6 19... Qxh6 20. Kb1 20... g6 21.
h4 21... Bf6 22. h5 22... g5 23. Ne5 23... Bxe5 24. dxe5 24... Rxe5 25. Bd3 25... f5 26. f4 26... Re7 27. fxg5 27... Qd6 28. g6 28... Qf6 29. h6 29... Be6 30.
Re1 30... c5 31. h7 31... Kh8 32. Rxe6 32... Qxe6 33. g7 33... Rxg7 34.
Qf1 34... Rf8 35. Qd1 35... c4 36. Be2 36... b5 37. Qg1 37... Rxg1 38. Rxg1 38... Kxh7 39. Rh1 39... Kg7 40. Rg1 40... Kf6 41. Rh1 41... Rg8 42. Rh6 42... Rg6 43.
Rh8 43... Kg5 44. a3 44... Qxe2 45. Ra8 45... c3 46. b3 46... d4 47. a4 47... bxa4 48. bxa4 48... d3 49. cxd3 49... Qxd3 50. Ka2 50... c2",1. 0:03:00 1... 0:03:00 2. 0:02:59 2... 0:02:59 3. 0:02:58 3... 0:02:58 4. 0:02:58 4... 0:02:54 5. 0:02:56 5... 0:02:48 6. 0:02:55 6... 0:02:47 7. 0:02:53 7... 0:02:45 8. 0:02:52 8... 0:02:44 9. 0:02:51 9... 0:02:43 10. 0:02:50 10... 0:02:42 11. 0:02:49 11... 0:02:40 12. 0:02:49 12... 0:02:37 13. 0:02:48 13... 0:02:35 14. 0:02:43 14... 0:02:35 15. 0:02:41 15... 0:02:32 16. 0:02:39 16... 0:02:30 17. 0:02:34 17... 0:02:24 18. 0:02:32 18... 0:02:16 19. 0:02:30 19... 0:02:14 20. 0:02:28 20... 0:02:10 21. 0:02:24 21... 0:02:03 22. 0:02:20 22... 0:02:01 23. 0:02:09 23... 0:01:57 24. 0:02:09 24... 0:01:56 25. 0:02:00 25... 0:01:52 26. 0:01:58 26... 0:01:36 27. 0:01:56 27... 0:01:29 28. 0:01:48 28... 0:01:23 29. 0:01:45 29... 0:01:19 30. 0:01:35 30... 0:01:15 31. 0:01:29 31... 0:01:11 32. 0:01:24 32... 0:01:09 33. 0:01:18 33... 0:01:05 34. 0:01:14 34... 0:01:04 35. 0:01:08 35... 0:01:00 36. 0:01:07 36... 0:00:51 37. 0:00:55 37... 0:00:48 38. 0:00:55 38... 0:00:47 39. 0:00:54 39... 0:00:45 40. 0:00:53 40... 0:00:44 41. 0:00:52 41... 0:00:42 42. 0:00:51 42... 0:00:41 43. 0:00:49 43... 0:00:38 44. 0:00:47 44... 0:00:37 45. 0:00:45 45... 0:00:34 46. 0:00:43 46... 0:00:33 47. 0:00:42 47... 0:00:31 48. 0:00:41 48... 0:00:31 49. 0:00:39 49... 0:00:30 50. 0:00:38 50... 0:00:30
Rated Classical game,https://lichess.org/MflCcxaq,2024.08.01,-,PickMeUp2023,A1752016,1-0,2024.08.01,15:41:04,1538,1230,,,A06,Zukertort Opening: Tennison Gambit,1200+15,Normal,"1. e4 1... d5 2. Nf3 2... dxe4 3. Ng5 3...
Nf6 4. d3 4... exd3 5. Bxd3 5... Bg4 6. f3 6... Bh5 7. Nc3 7...
Nc6 8. O-O 8... Qd4 9. Rf2 9... e5 10.
Nb5 10... Qc5 11. Nxc7 11...
Kd8 12. Nxa8 12... Qd6 13. g4 13... Qb8 14. gxh5 14... Qxa8 15. Nxf7",1. 0:20:00 0. 0:20:00 1... 0:20:12 0. 0:20:14 2. 0:20:25 0. 0:20:25 2... 0:20:15 1. 0:20:38 3. 0:20:25 0. 0:20:37 3... 0:20:19 0. 0:20:34 4. 0:19:37 1. 0:20:44 4... 0:19:18 0. 0:20:47 5. 0:19:07 0. 0:20:48 5... 0:19:09 0. 0:20:45 6. 0:19:21 0. 0:20:43 6... 0:19:31 0. 0:20:54 7. 0:19:18 0. 0:21:03 7... 0:19:07 0. 0:21:06 8. 0:19:21
Rated Blitz game,https://lichess.org/hdx9ElKk,2024.08.01,-,Aleksey404,FLEXZIN,1-0,2024.08.01,15:41:05,2255,1996,,,A00,Hungarian Opening,180+2,Normal,"1. g3 1... Nc6 2. Bg2 2... d5 3. Nf3 3... Nf6 4. d4 4... Bg4 5. O-O 5... e6 6. c4 6... Bd6 7. Nc3 7... O-O 8.
cxd5 8... exd5 9. Bg5 9... Be7 10. Rc1 10... a6 11. Ne5 11... Be6 12.
Nxc6 12... bxc6 13. Na4 13... Qd7 14. Nc5 14... Bxc5 15. Rxc5 15... Ne8 16. Qc2 16... h6 17.
Bf4 17... Bf5 18. Qc3 18... Qe7 19. Rc1 19... Bd7 20. Bf3 20... Nd6 21.
Bxd6 21... cxd6 22. Ra5 22... g5 23. e3 23...
f5 24. Qd3 24... Rf6 25. Rxa6 25... Rxa6 26. Qxa6 26... f4 27. exf4 27... gxf4 28. Qe2 28... Qg7 29. Re1 29... fxg3 30.
hxg3 30... Re6 31. Qd2 31... Rg6 32. a4 32... Rg5 33. a5 33... Bc8 34.
Qc3 34... Bb7 35. Bg2 35... h5 36. Re8 36... Kh7 37. Qd3 37... Kh6 38.
Qe3 38... h4 39. gxh4",1. 0:03:00 1... 0:03:00 2. 0:03:01 2... 0:03:01 3. 0:03:03 3... 0:03:02 4. 0:03:03 4... 0:03:02 5. 0:03:04 5... 0:03:03 6. 0:03:05 6... 0:03:04 7. 0:03:06 7... 0:03:05 8. 0:02:40 8... 0:03:05 9. 0:02:40 9... 0:03:02 10. 0:02:33 10... 0:03:01 11. 0:02:12 11... 0:02:55 12. 0:02:10 12... 0:02:56 13. 0:02:08 13... 0:02:41 14. 0:02:06 14... 0:02:41 15. 0:02:05 15... 0:02:35 16. 0:01:58 16... 0:02:34 17. 0:01:56 17... 0:02:35 18. 0:01:56 18... 0:02:27 19. 0:01:36 19... 0:01:59 20. 0:01:33 20... 0:01:58 21. 0:01:27 21... 0:01:55 22. 0:01:28 22... 0:01:45 23. 0:01:25 23... 0:01:42 24. 0:01:22 24... 0:01:34 25. 0:01:18 25... 0:01:33 26. 0:01:20 26... 0:01:33 27. 0:01:15 27... 0:01:34 28. 0:00:56 28... 0:01:10 29. 0:00:36 29... 0:00:59 30. 0:00:35 30... 0:00:53 31. 0:00:31 31... 0:00:24 32. 0:00:22 32... 0:00:23 33. 0:00:21 33... 0:00:23 34. 0:00:15 34... 0:00:18 35. 0:00:15 35... 0:00:19 36. 0:00:14 36... 0:00:19 37. 0:00:14 37... 0:00:13 38. 0:00:14 38... 0:00:11 39. 0:00:16
