Event,Site,Date,Round,White,Black,Result,UTCDate,UTCTime,WhiteElo,BlackElo,WhiteRatingDiff,BlackRatingDiff,ECO,Opening,TimeControl,Termination,MovesProcessed,Clock
Rated Bullet game,https://lichess.org/QxOV1SCI,2024.08.01,-,deeppigeon,DK-57,0-1,2024.08.01,15:02:20,1770,1826,,,A46,Indian Defense: Czech-Indian,60+0,Time forfeit,"1. Nf3 1... Nf6 2. d4 2... c6 3. e3 3... Ng8 4. Be2 4... Nh6 5. Nbd2 5... Qb6 6. a3 6...
Rg8 7. Rb1 7... e6 8.
b4 8... Be7 9. c4 9...
Qd8 10. Qc2 10... g5 11. h3 11... g4 12. hxg4 12... Nxg4 13. Ng1 13... Nxf2 14. Kxf2 14... Bh4 15. Kf1 15... Qg5 16.
Ndf3 16... Qg3 17. Rxh4 17... d5 18. Rh3 18...
Qg7 19. Qxh7 19... dxc4 20. Qxg7 20... Rxg7 21. Rb2 21... e5 22. Bxc4 22... Bxh3 23. gxh3 23... e4 24. Ne5 24... Rg3 25. Rg2 25... Rxg2 26.
Kxg2 26... f6 27. Kf2 27... fxe5 28. dxe5 28... Nd7 29. Bb2 29... Nxe5 30.
Be2 30... O-O-O 31. Bxe5 31... Rd2 32. Bf4 32... Rxe2 33. Kxe2 33... Kd7 34. Kf2 34... b6 35.
Kg3 35... c5 36. Kg4 36... Ke6 37. Ne2 37... cxb4 38. axb4 38... Kd5 39.
Nd4 39... Kc4 40. Nc6 40... Kb5 41. Nxa7 41... Kxb4",1. 0:01:00 1... 0:01:00 2. 0:00:58 2... 0:01:00 3. 0:00:57 3... 0:00:59 4. 0:00:57 4... 0:00:59 5. 0:00:56 5... 0:00:59 6. 0:00:55 6... 0:00:58 7. 0:00:54 7... 0:00:56 8. 0:00:53 8... 0:00:55 9. 0:00:50 9... 0:00:55 10. 0:00:49 10... 0:00:55 11. 0:00:46 11... 0:00:54 12. 0:00:45 12... 0:00:53 13. 0:00:42 13... 0:00:51 14. 0:00:39 14... 0:00:51 15. 0:00:38 15... 0:00:49 16. 0:00:36 16... 0:00:43 17. 0:00:29 17... 0:00:38 18. 0:00:28 18... 0:00:36 19. 0:00:21 19... 0:00:33 20. 0:00:18 20... 0:00:32 21. 0:00:17 21... 0:00:29 22. 0:00:16 22... 0:00:28 23. 0:00:14 23... 0:00:28 24. 0:00:11 24... 0:00:27 25. 0:00:10 25... 0:00:25 26. 0:00:09 26... 0:00:25 27. 0:00:09 27... 0:00:24 28. 0:00:08 28... 0:00:24 29. 0:00:08 29... 0:00:23 30. 0:00:07 30... 0:00:23 31. 0:00:06 31... 0:00:23 32. 0:00:06 32... 0:00:22 33. 0:00:05 33... 0:00:21 34. 0:00:04 34... 0:00:21 35. 0:00:04 35... 0:00:21 36. 0:00:04 36... 0:00:20 37. 0:00:03 37... 0:00:19 38. 0:00:02 38... 0:00:19 39. 0:00:02 39... 0:00:19 40. 0:00:00 40... 0:00:16 41. 0:00:00 41... 0:00:15
Rated Bullet game,https://lichess.org/b7u7ZygE,2024.08.01,-,Mary_Bell,refresher,0-1,2024.08.01,15:02:20,2448,2553,,,A40,Mikenas Defense,60+0,Normal,"1. d4 1... Nc6 2. d5 2... Ne5 3. e4 3... Ng6 4. c4 4... e5 5. Nc3 5... Bc5 6. Nf3 6...
d6 7. Bd3 7... Nf6 8.
Na4 8... Bb4 9. Bd2 9... Bxd2 10. Qxd2 10... O-O 11. Nc3 11... Nh5 12.
Qg5 12... Qxg5 13. Nxg5 13... Nhf4 14. Bf1 14... h6 15. Nf3 15... f5 16. exf5 16... Bxf5 17. g3 17... Nd3 18. Bxd3 18... Bxd3 19. b3 19... e4 20. Kd2 20... Rxf3 21. Nd1 21... Ne5 22.
Kc3 22... Raf8 23. Kd4 23... Be2 24. Ne3 24... Rxf2 25. Rae1 25... Bf3 26.
Rhf1 26... Rd2 27. Kc3 27... Rxa2 28. Nf5 28... Rxf5",1. 0:01:00 1... 0:01:00 2. 0:00:58 2... 0:00:59 3. 0:00:57 3... 0:00:59 4. 0:00:57 4... 0:00:59 5. 0:00:56 5... 0:00:58 6. 0:00:53 6... 0:00:57 7. 0:00:52 7... 0:00:57 8. 0:00:51 8... 0:00:55 9. 0:00:50 9... 0:00:54 10. 0:00:50 10... 0:00:54 11. 0:00:49 11... 0:00:51 12. 0:00:47 12... 0:00:48 13. 0:00:47 13... 0:00:48 14. 0:00:47 14... 0:00:47 15. 0:00:45 15... 0:00:47 16. 0:00:43 16... 0:00:47 17. 0:00:43 17... 0:00:45 18. 0:00:39 18... 0:00:45 19. 0:00:39 19... 0:00:40 20. 0:00:38 20... 0:00:39 21. 0:00:31 21... 0:00:36 22. 0:00:28 22... 0:00:35 23. 0:00:25 23... 0:00:35 24. 0:00:24 24... 0:00:33 25. 0:00:22 25... 0:00:32 26. 0:00:21 26... 0:00:31 27. 0:00:20 27... 0:00:29 28. 0:00:18 28... 0:00:27
Rated Bullet game,https://lichess.org/ZWTDleKN,2024.08.01,-,AlfaceBr,CIFP_IOC34,1-0,2024.08.01,15:02:20,1885,1906,,,A00,Mieses Opening,60+0,Normal,"1. d3 1... e6 2. Nd2 2... d5 3. Ngf3 3... Nf6 4. g3 4... c5 5. Bg2 5... Nc6 6. O-O 6...
a6 7. e4 7... dxe4 8.
Nxe4 8... Nxe4 9. dxe4 9... Qxd1 10. Rxd1 10... f5 11. exf5 11... exf5 12. Bg5 12... Be7 13. Bxe7 13... Kxe7 14. Re1 14... Kf7 15. Rad1 15... h6 16. Ne5 16... Nxe5 17. Rxe5 17... Rb8 18. Rxc5 18... b5 19. Rc7 19... Kf6 20. Rd6 20... Ke5 21. Rdc6 21... Be6 22.
Re7 22... Rhe8 23. Rcxe6",1. 0:01:00 1... 0:01:00 2. 0:01:00 2... 0:00:59 3. 0:01:00 3... 0:00:58 4. 0:01:00 4... 0:00:57 5. 0:01:00 5... 0:00:57 6. 0:01:00 6... 0:00:56 7. 0:01:00 7... 0:00:55 8. 0:01:00 8... 0:00:54 9. 0:01:00 9... 0:00:53 10. 0:01:00 10... 0:00:52 11. 0:00:58 11... 0:00:52 12. 0:00:56 12... 0:00:52 13. 0:00:54 13... 0:00:51 14. 0:00:54 14... 0:00:51 15. 0:00:54 15... 0:00:48 16. 0:00:53 16... 0:00:46 17. 0:00:52 17... 0:00:44 18. 0:00:48 18... 0:00:39 19. 0:00:48 19... 0:00:37 20. 0:00:46 20... 0:00:36 21. 0:00:43 21... 0:00:33 22. 0:00:40 22... 0:00:31 23. 0:00:39
Rated Bullet game,https://lichess.org/bA2EAqDL,2024.08.01,-,Diogenesse,SonOfDathomir,0-1,2024.08.01,15:02:20,1391,1377,,,D02,Queen's Pawn Game: London System,60+0,Time forfeit,"1. d4 1... d5 2. Bf4 2... Nf6 3. Nf3 3... Nc6 4. g3 4... e6 5. Bg2 5... Bd6 6. O-O 6...
b6 7. e3 7... Bb7 8.
h4 8... O-O 9. Nbd2 9... Bxf4 10. exf4 10... Ne4 11. Ne5 11... Nxe5 12.
dxe5 12... f5 13. Nf3 13... g6 14. b3 14... d4 15. Nxd4 15... c5 16.
Nf3 16... Nc3 17. Qc1 17... Rc8 18. Qb2 18... Bxf3 19. Bxf3 19... Nd5 20.
Rad1 20... Qe7 21. Bxd5 21... exd5 22. e6 22... Rfd8 23. Qe5 23... Rc6 24. Rfe1 24... Re8 25.
Qxd5 25... Rxe6 26. Rxe6 26... Qxe6 27. Qf3 27... Qe2 28. Qd5 28... Kg7 29. Qd7 29... Qe7 30.
Qb5 30... Qe2 31. Rf1 31... Qxb5 32. c4 32... Qa6 33. a4 33... Qb5 34.
Rb1 34... Qxb3 35. Rxb3 35... Re2 36. Rf3 36... Ra2",1. 0:01:00 1... 0:01:00 2. 0:01:00 2... 0:00:59 3. 0:01:00 3... 0:00:59 4. 0:01:00 4... 0:00:57 5. 0:01:00 5... 0:00:57 6. 0:01:00 6... 0:00:56 7. 0:00:59 7... 0:00:56 8. 0:00:58 8... 0:00:55 9. 0:00:57 9... 0:00:55 10. 0:00:56 10... 0:00:54 11. 0:00:54 11... 0:00:52 12. 0:00:54 12... 0:00:50 13. 0:00:53 13... 0:00:49 14. 0:00:48 14... 0:00:46 15. 0:00:42 15... 0:00:44 16. 0:00:41 16... 0:00:41 17. 0:00:39 17... 0:00:36 18. 0:00:38 18... 0:00:31 19. 0:00:37 19... 0:00:31 20. 0:00:34 20... 0:00:23 21. 0:00:31 21... 0:00:23 22. 0:00:30 22... 0:00:22 23. 0:00:27 23... 0:00:19 24. 0:00:26 24... 0:00:15 25. 0:00:22 25... 0:00:13 26. 0:00:20 26... 0:00:12 27. 0:00:16 27... 0:00:11 28. 0:00:13 28... 0:00:09 29. 0:00:12 29... 0:00:08 30. 0:00:09 30... 0:00:06 31. 0:00:08 31... 0:00:04 32. 0:00:06 32... 0:00:03 33. 0:00:05 33... 0:00:02 34. 0:00:05 34... 0:00:01 35. 0:00:03 35... 0:00:01 36. 0:00:01 36... 0:00:01
Rated Bullet game,https://lichess.org/Ch6UYW8R,2024.08.01,-,friedballs_7,Dsuarez92,0-1,2024.08.01,15:02:20,1542,1547,,,B00,Duras Gambit,60+0,Normal,"1. e4 1... f5 2. e5 2... Nc6 3. d4 3... e6 4. Bd3 4... Qh4 5. Nf3 5... Qg4 6. O-O 6... d5 7. exd6 7... Bxd6 8.
Ng5 8... Qh4 9. Nxe6 9... Qxh2",1. 0:01:00 1... 0:01:00 2. 0:00:59 2... 0:00:58 3. 0:00:58 3... 0:00:51 4. 0:00:57 4... 0:00:50 5. 0:00:54 5... 0:00:48 6. 0:00:51 6... 0:00:44 7. 0:00:49 7... 0:00:43 8. 0:00:44 8... 0:00:41 9. 0:00:36 9... 0:00:39
Rated Bullet game,https://lichess.org/8pbHfbIZ,2024.08.01,-,keysersozei,misterZ12,1-0,2024.08.01,15:02:20,1541,1489,,,B00,Owen Defense,60+0,Time forfeit,"1. e4 1... b6 2. Qf3 2... Bb7 3. Bd3 3... e6 4. Qe2 4... Ne7 5. e5 5... Nbc6 6. Be4 6...
g6 7. Nf3 7... Bg7 8.
d3 8... Rb8 9. O-O 9... O-O 10. Bg5 10... Nxe5 11. Bxb7 11... Nxf3 12. Qxf3 12... Bxb2 13. Bxe7 13... Qxe7 14. Be4 14... Bxa1 15. Nd2 15... Bg7 16. d4 16... f5 17.
Bd3 17... e5 18. c3 18... exd4 19. cxd4 19... Qa3 20. Nc4 20... Qxa2 21.
Ne5 21... Bxe5 22. dxe5 22... Rbe8 23. Re1 23... d6 24. e6 24... Rf6 25. e7 25... Rf7 26.
Rc1 26... Rfxe7 27. Bc4 27... Kg7 28. h3 28...
Qb2 29. Re1 29... Rxe1 30. Kh2 30... Qe5 31.
g3 31... Rf1 32. h4",1. 0:01:00 1... 0:01:00 2. 0:00:59 2... 0:00:59 3. 0:00:59 3... 0:00:59 4. 0:00:58 4... 0:00:59 5. 0:00:57 5... 0:00:57 6. 0:00:57 6... 0:00:55 7. 0:00:57 7... 0:00:54 8. 0:00:57 8... 0:00:50 9. 0:00:57 9... 0:00:41 10. 0:00:57 10... 0:00:36 11. 0:00:55 11... 0:00:34 12. 0:00:52 12... 0:00:31 13. 0:00:49 13... 0:00:31 14. 0:00:46 14... 0:00:30 15. 0:00:46 15... 0:00:28 16. 0:00:44 16... 0:00:28 17. 0:00:44 17... 0:00:26 18. 0:00:43 18... 0:00:25 19. 0:00:43 19... 0:00:23 20. 0:00:41 20... 0:00:21 21. 0:00:41 21... 0:00:20 22. 0:00:41 22... 0:00:19 23. 0:00:39 23... 0:00:18 24. 0:00:38 24... 0:00:15 25. 0:00:35 25... 0:00:10 26. 0:00:32 26... 0:00:09 27. 0:00:31 27... 0:00:08 28. 0:00:26 28... 0:00:05 29. 0:00:21 29... 0:00:04 30. 0:00:21 30... 0:00:02 31. 0:00:19 31... 0:00:00 32. 0:00:19
Rated Bullet game,https://lichess.org/z0WsWOic,2024.08.01,-,mujtubayousufi,Simwela,1-0,2024.08.01,15:02:20,1932,1968,,,D06,Queen's Gambit Declined: Marshall Defense,60+0,Time forfeit,"1. d4 1... d5 2. c4 2... Nf6 3. Nc3 3... dxc4 4. Bg5 4... e6 5. e3 5... Be7 6. Bxc4 6...
O-O 7. Nf3 7... c6 8.
O-O 8... Nbd7 9. Rc1 9... b5 10. Bb3 10... Bb7 11. Qd3 11... Nd5 12.
Bc2 12... f5 13. Bxe7 13... Qxe7 14. Nxd5 14... exd5 15. a3 15... Nf6 16.
b4 16... Ne4 17. Nd2 17... Rae8 18. Nxe4 18... fxe4 19. Qe2 19... Qg5 20.
Bb3 20... Rf6 21. Rc5 21... Kh8 22. Rfc1 22... Rg6 23. g3 23... Rf8 24.
Bd1 24... h6 25. Qh5 25... Qf6 26. R1c2 26... Rg5 27. Qe2 27... Rg6 28.
Qd2 28... Bc8 29. Rxc6 29... Qxc6 30. Rxc6 30... Rxc6 31. Bh5 31... Bh3 32.
Be2 32... Rcf6 33. Bf1 33... Bg4 34. h3 34... Bf3 35. Bg2 35... Rc6 36.
Bxf3 36... exf3 37. h4 37... Rfc8 38. Kh2 38... Rc2 39. Qd3 39... Rxf2 40. Kh3 40... h5 41. Qf5 41... Rcc2 42. Qxh5 42... Kg8 43. Qe8 43... Kh7 44. Kg4 44... Rfe2 45.
h5 45... f2 46. Qg6 46... Kg8 47. Qf5",1. 0:01:00 1... 0:01:00 2. 0:01:00 2... 0:01:00 3. 0:00:59 3... 0:00:57 4. 0:00:59 4... 0:00:57 5. 0:00:58 5... 0:00:56 6. 0:00:57 6... 0:00:55 7. 0:00:57 7... 0:00:54 8. 0:00:56 8... 0:00:54 9. 0:00:56 9... 0:00:53 10. 0:00:55 10... 0:00:52 11. 0:00:54 11... 0:00:51 12. 0:00:53 12... 0:00:50 13. 0:00:51 13... 0:00:49 14. 0:00:51 14... 0:00:47 15. 0:00:50 15... 0:00:46 16. 0:00:50 16... 0:00:44 17. 0:00:48 17... 0:00:41 18. 0:00:48 18... 0:00:41 19. 0:00:47 19... 0:00:40 20. 0:00:46 20... 0:00:38 21. 0:00:45 21... 0:00:37 22. 0:00:44 22... 0:00:36 23. 0:00:42 23... 0:00:33 24. 0:00:39 24... 0:00:32 25. 0:00:37 25... 0:00:31 26. 0:00:34 26... 0:00:29 27. 0:00:33 27... 0:00:26 28. 0:00:31 28... 0:00:24 29. 0:00:29 29... 0:00:23 30. 0:00:29 30... 0:00:22 31. 0:00:27 31... 0:00:20 32. 0:00:22 32... 0:00:19 33. 0:00:21 33... 0:00:17 34. 0:00:20 34... 0:00:16 35. 0:00:19 35... 0:00:14 36. 0:00:18 36... 0:00:13 37. 0:00:17 37... 0:00:12 38. 0:00:16 38... 0:00:11 39. 0:00:15 39... 0:00:10 40. 0:00:15 40... 0:00:08 41. 0:00:13 41... 0:00:06 42. 0:00:12 42... 0:00:05 43. 0:00:12 43... 0:00:04 44. 0:00:11 44... 0:00:02 45. 0:00:10 45... 0:00:01 46. 0:00:10 46... 0:00:00 47. 0:00:09
Rated Bullet game,https://lichess.org/v1ldxmnS,2024.08.01,-,protuberanzee,sohilgogri,0-1,2024.08.01,15:02:20,1810,1774,,,B01,Scandinavian Defense,60+0,Normal,"1. e4 1... d5 2. Nc3 2... dxe4 3. Nxe4 3... Nf6 4. Nxf6 4... exf6 5.
Nf3 5... Be7 6. Bc4 6... O-O 7. d3 7... a6 8. Be3 8... b5 9. Bb3 9... Bb7 10. a3 10... Nd7 11. Qd2 11... Nc5 12.
O-O-O 12... Nxb3 13. cxb3 13... Qc8 14. Kb1 14... Bxf3 15. gxf3 15... a5 16. h4 16... a4 17. b4 17... c5 18. Bxc5 18... Bxc5 19. bxc5 19... Qxc5 20. Rc1 20... Qf5 21.
Rhg1 21... Qxf3 22. Qh6 22... g6 23. Rg3 23...
Qf5 24. Rcg1 24... Rad8 25. h5 25... Rxd3 26.
Ka1 26... Rxg3 27. Rxg3 27... g5 28. f4 28...
Qxf4 29. Rg1 29... Qf2 30. Rb1 30... Re8 31. b3 31... Re2 32. b4 32...
Ra2",1. 0:01:00 1... 0:01:00 2. 0:01:00 2... 0:00:59 3. 0:01:00 3... 0:00:59 4. 0:00:59 4... 0:00:58 5. 0:00:59 5... 0:00:58 6. 0:00:58 6... 0:00:58 7. 0:00:58 7... 0:00:58 8. 0:00:57 8... 0:00:57 9. 0:00:57 9... 0:00:57 10. 0:00:57 10... 0:00:56 11. 0:00:56 11... 0:00:55 12. 0:00:56 12... 0:00:55 13. 0:00:55 13... 0:00:53 14. 0:00:54 14... 0:00:52 15. 0:00:53 15... 0:00:51 16. 0:00:53 16... 0:00:51 17. 0:00:52 17... 0:00:49 18. 0:00:50 18... 0:00:48 19. 0:00:50 19... 0:00:48 20. 0:00:49 20... 0:00:45 21. 0:00:49 21... 0:00:44 22. 0:00:48 22... 0:00:41 23. 0:00:47 23... 0:00:39 24. 0:00:46 24... 0:00:36 25. 0:00:46 25... 0:00:35 26. 0:00:45 26... 0:00:34 27. 0:00:45 27... 0:00:32 28. 0:00:40 28... 0:00:26 29. 0:00:39 29... 0:00:25 30. 0:00:39 30... 0:00:24 31. 0:00:30 31... 0:00:21 32. 0:00:27 32... 0:00:21
Rated Bullet game,https://lichess.org/sBL1ncJy,2024.08.01,-,Moha0925,DavidTuglu,0-1,2024.08.01,15:02:20,903,746,,,C20,King's Pawn Game: Wayward Queen Attack,60+0,Normal,1. e4 1... e5 2. Qh5 2... Qe7 3. Qh4 3... Qxh4,1. 0:01:00 1... 0:01:00 2. 0:00:58 2... 0:00:55 3. 0:00:56 3... 0:00:53
Rated Bullet game,https://lichess.org/rd8YFN72,2024.08.01,-,Gum_1,whoops_you_blundered,0-1,2024.08.01,15:02:20,1874,1850,,,B10,Caro-Kann Defense,60+0,Time forfeit,"1. e4 1... c6 2. f4 2... d5 3. e5 3... c5 4. d4 4... Nc6 5. Nf3 5... Bf5 6. Bd3 6... e6 7. a3 7... cxd4 8. b4 8... Bxd3 9. Qxd3 9...
a6 10. h3 10... b5 11.
O-O 11... Nge7 12. g4 12... h5 13. Nbd2 13... hxg4 14. hxg4 14... Ng6 15.
Nb3 15... Be7 16. Nbxd4 16... Nxd4 17. Nxd4 17... Kd7 18. Be3 18... Rc8 19. Rad1 19... Qc7 20.
Rd2 20... Rh7 21. Nf3 21... Rch8 22. Kg2 22... Nh4 23. Nxh4 23... Rxh4 24. Kf2 24... Rxg4 25. Ke1 25... Rgh4 26. Rff2 26... g6 27. Ke2 27... Rh3 28. Qd4 28... Bh4 29.
Rg2 29... Be7 30. c3 30... Rh2 31. Kd3 31... R2h4 32. Ke2 32... Qc4 33.
Qxc4 33... bxc4 34. Rd4 34... Bd8",1. 0:01:00 1... 0:01:00 2. 0:00:59 2... 0:01:00 3. 0:00:59 3... 0:00:59 4. 0:00:58 4... 0:00:59 5. 0:00:57 5... 0:00:59 6. 0:00:56 6... 0:00:59 7. 0:00:56 7... 0:00:58 8. 0:00:55 8... 0:00:57 9. 0:00:54 9... 0:00:56 10. 0:00:52 10... 0:00:55 11. 0:00:51 11... 0:00:55 12. 0:00:50 12... 0:00:53 13. 0:00:48 13... 0:00:53 14. 0:00:47 14... 0:00:51 15. 0:00:46 15... 0:00:49 16. 0:00:45 16... 0:00:49 17. 0:00:44 17... 0:00:49 18. 0:00:40 18... 0:00:48 19. 0:00:39 19... 0:00:47 20. 0:00:35 20... 0:00:46 21. 0:00:28 21... 0:00:46 22. 0:00:24 22... 0:00:41 23. 0:00:20 23... 0:00:41 24. 0:00:15 24... 0:00:40 25. 0:00:14 25... 0:00:38 26. 0:00:12 26... 0:00:38 27. 0:00:11 27... 0:00:36 28. 0:00:09 28... 0:00:35 29. 0:00:08 29... 0:00:32 30. 0:00:06 30... 0:00:31 31. 0:00:05 31... 0:00:30 32. 0:00:04 32... 0:00:29 33. 0:00:03 33... 0:00:29 34. 0:00:01 34... 0:00:28
