Event,Site,Date,Round,White,Black,Result,UTCDate,UTCTime,WhiteElo,BlackElo,WhiteRatingDiff,BlackRatingDiff,ECO,Opening,TimeControl,Termination,MovesProcessed,Clock
?,?,????.??.??,?,?,?,1-0,,,,,,,,,,,"1. d4 1... c6 2. e3 2... d5 3. Nf3 3... Nf6 4. c4 4... Bg4 5. c5 5... e6 6. Be2 6... g6 7. b4 7... Bg7 8. Ne5 8... Bxe2 9. Qxe2 9...
O-O 10. Bb2 10... Nbd7 11. Nxd7 11... Nxd7 12. O-O 12... e5 13. Rd1 13...
Re8 14. Qc2 14... Qg5 15. Nd2 15... Re7 16. Nf3 16... Qh5 17. dxe5 17... Bxe5 18. Nxe5 18... Nxe5 19. Bxe5 19... Qxe5 20. Rab1 20... a6 21. Rd2 21... Rae8 22. Rbd1 22... h6 23. Qb2 23... Qe4 24. a3 24... h5 25.
Qc2 25... Qg4 26. Qd3 26... h4 27. h3 27... Qg5 28. Qd4 28... Re4 29.
Qd3 29... Rxe3 30. fxe3 30... Rxe3 31. Qf1 31... Rxh3 32. Rf2 32... Rg3 33. Rxf7 33... h3 34.
Rf2 34... Qe3 35. Re1 35... Rxg2 36. Qxg2 36... Qxe1 37. Qf1 37... Qe3 38.
Kh2",1. 0:01:00 1... 0:01:00 2. 0:01:00 2... 0:01:00 3. 0:01:00 3... 0:00:59 4. 0:01:00 4... 0:00:59 5. 0:00:59 5... 0:00:58 6. 0:00:59 6... 0:00:58 7. 0:00:58 7... 0:00:57 8. 0:00:57 8... 0:00:56 9. 0:00:57 9... 0:00:55 10. 0:00:56 10... 0:00:54 11. 0:00:55 11... 0:00:52 12. 0:00:55 12... 0:00:51 13. 0:00:53 13... 0:00:50 14. 0:00:51 14... 0:00:49 15. 0:00:49 15... 0:00:47 16. 0:00:49 16... 0:00:45 17. 0:00:48 17... 0:00:41 18. 0:00:47 18... 0:00:40 19. 0:00:47 19... 0:00:39 20. 0:00:46 20... 0:00:38 21. 0:00:44 21... 0:00:36 22. 0:00:44 22... 0:00:31 23. 0:00:43 23... 0:00:30 24. 0:00:42 24... 0:00:28 25. 0:00:41 25... 0:00:26 26. 0:00:40 26... 0:00:25 27. 0:00:39 27... 0:00:24 28. 0:00:38 28... 0:00:21 29. 0:00:37 29... 0:00:16 30. 0:00:36 30... 0:00:16 31. 0:00:34 31... 0:00:13 32. 0:00:31 32... 0:00:12 33. 0:00:29 33... 0:00:11 34. 0:00:28 34... 0:00:07 35. 0:00:25 35... 0:00:06 36. 0:00:22 36... 0:00:04 37. 0:00:21 37... 0:00:02 38. 0:00:18
Rated Bullet game,https://lichess.org/qWVI2unL,2024.08.01,-,xxxbrazes,duerrfl,1-0,2024.08.01,15:29:16,1561.0,1531.0,,,A10,English Opening: Great Snake Variation,60+0,Time forfeit,"1. c4 1... g6 2. Nc3 2... Bg7 3. d3 3... Nf6 4. g3 4... O-O 5. Bg2 5... d6 6. Nf3 6...
Bf5 7. Kf1 7... e5 8.
e4 8... Bg4 9. Ke2 9... c6 10. Re1 10... d5 11. cxd5 11... cxd5 12. exd5 12... Nxd5 13. Nxd5 13... Qxd5 14. Kf1 14... Nc6 15. Kg1 15... Bxf3 16. Bxf3 16... Qe6 17.
Bg2 17... Rad8 18. Be3 18... e4 19. d4 19... Qd7 20. Bxe4 20... Bxd4 21. Bxd4 21... Qxd4 22. Qxd4 22... Rxd4 23. Bxc6 23... bxc6 24. Rac1 24... Rc8 25. b4 25... Rxb4 26.
Re7 26... Ra4 27. Rc2 27... a6 28. Ra7 28... Kg7 29. Kg2 29... c5 30.
h4 30... c4 31. Rb7 31... c3 32. Rb3 32... Rac4 33. a4 33... Rxa4 34.
Rbxc3 34... Rxc3 35. Rxc3 35... Ra1 36. Rc6 36... a5 37. Ra6 37... a4 38. Kf3 38... a3 39.
Ke2 39... a2 40. Kd2 40... Rh1 41. Rxa2 41... Rh2 42. Ke2",1. 0:01:00 1... 0:01:00 2. 0:00:59 2... 0:01:00 3. 0:00:58 3... 0:01:00 4. 0:00:58 4... 0:00:59 5. 0:00:58 5... 0:00:58 6. 0:00:58 6... 0:00:58 7. 0:00:58 7... 0:00:57 8. 0:00:56 8... 0:00:55 9. 0:00:56 9... 0:00:53 10. 0:00:55 10... 0:00:52 11. 0:00:52 11... 0:00:50 12. 0:00:50 12... 0:00:49 13. 0:00:46 13... 0:00:48 14. 0:00:46 14... 0:00:43 15. 0:00:45 15... 0:00:41 16. 0:00:43 16... 0:00:39 17. 0:00:43 17... 0:00:34 18. 0:00:40 18... 0:00:32 19. 0:00:38 19... 0:00:27 20. 0:00:35 20... 0:00:25 21. 0:00:33 21... 0:00:24 22. 0:00:32 22... 0:00:24 23. 0:00:31 23... 0:00:20 24. 0:00:31 24... 0:00:18 25. 0:00:29 25... 0:00:15 26. 0:00:28 26... 0:00:13 27. 0:00:25 27... 0:00:10 28. 0:00:24 28... 0:00:09 29. 0:00:23 29... 0:00:08 30. 0:00:23 30... 0:00:07 31. 0:00:21 31... 0:00:06 32. 0:00:20 32... 0:00:05 33. 0:00:19 33... 0:00:03 34. 0:00:18 34... 0:00:02 35. 0:00:17 35... 0:00:02 36. 0:00:16 36... 0:00:02 37. 0:00:15 37... 0:00:02 38. 0:00:15 38... 0:00:02 39. 0:00:14 39... 0:00:02 40. 0:00:12 40... 0:00:01 41. 0:00:10 41... 0:00:00 42. 0:00:09
Rated Bullet game,https://lichess.org/viipc6sl,2024.08.01,-,bestplyr_7,Drunkernberg,0-1,2024.08.01,15:29:16,1974.0,1993.0,,,B32,Sicilian Defense: Kalashnikov Variation,60+0,Time forfeit,"1. e4 1... c5 2. Nf3 2... Nc6 3. d4 3... cxd4 4. Nxd4 4... e5 5. Nb5 5... d6 6. N1c3 6...
a6 7. Na3 7... Nf6 8.
f3 8... Be7 9. Nd5 9... O-O 10. Nxe7 10... Qxe7 11. c3 11... Rd8 12.
Bd3 12... d5 13. exd5 13... Nxd5 14. Qc2 14... h5 15. O-O 15... Nf4 16.
Be4 16... Be6 17. Bxf4 17... exf4 18. Rfe1 18... Qc5 19. Kh1 19... Ne5 20.
Nb1 20... Nc4 21. Nd2 21... Ne3 22. Qb1 22... f5 23. Bxb7 23... Rab8 24. Bxa6 24... Rb6 25. Bf1 25... Nxf1 26. Nxf1 26... Qf2 27. b4 27... Rd2 28. Nxd2 28... Qxd2 29. Qd1 29... Qxc3 30. Qd8 30... Kh7 31. Qxb6 31... Bc4 32. a4 32... Qd2 33. a5 33... h4 34.
Qc5 34... h3 35. Rg1 35... hxg2",1. 0:01:00 1... 0:01:00 2. 0:01:00 2... 0:01:00 3. 0:01:00 3... 0:01:00 4. 0:01:00 4... 0:01:00 5. 0:00:59 5... 0:00:59 6. 0:00:58 6... 0:00:58 7. 0:00:57 7... 0:00:58 8. 0:00:56 8... 0:00:57 9. 0:00:56 9... 0:00:57 10. 0:00:55 10... 0:00:56 11. 0:00:54 11... 0:00:56 12. 0:00:53 12... 0:00:55 13. 0:00:52 13... 0:00:54 14. 0:00:50 14... 0:00:53 15. 0:00:48 15... 0:00:51 16. 0:00:47 16... 0:00:48 17. 0:00:44 17... 0:00:47 18. 0:00:42 18... 0:00:47 19. 0:00:41 19... 0:00:46 20. 0:00:38 20... 0:00:44 21. 0:00:32 21... 0:00:43 22. 0:00:31 22... 0:00:41 23. 0:00:26 23... 0:00:40 24. 0:00:25 24... 0:00:34 25. 0:00:24 25... 0:00:32 26. 0:00:21 26... 0:00:32 27. 0:00:18 27... 0:00:31 28. 0:00:15 28... 0:00:29 29. 0:00:14 29... 0:00:25 30. 0:00:13 30... 0:00:24 31. 0:00:12 31... 0:00:23 32. 0:00:09 32... 0:00:20 33. 0:00:07 33... 0:00:17 34. 0:00:05 34... 0:00:15 35. 0:00:01 35... 0:00:14
Rated Bullet game,https://lichess.org/A5uukYRw,2024.08.01,-,ushatski,dnkefua,0-1,2024.08.01,15:29:16,2043.0,2088.0,,,B32,Sicilian Defense: Löwenthal Variation,60+0,Normal,"1. e4 1... c5 2. Nf3 2... Nc6 3. d4 3... cxd4 4. Nxd4 4... e5 5.
Nxc6 5... bxc6 6. Nc3 6... Nf6 7. b3 7... Bb4 8. Qd3 8... Qa5 9. Bd2 9... O-O 10. f3 10...
d5 11. exd5 11... cxd5 12. Be2 12... e4 13. fxe4 13... dxe4 14. Nxe4 14... Nxe4 15. Bxb4 15... Qxb4 16. c3 16... Nxc3 17.
Qd2 17... Re8 18. O-O 18... Qb6 19. Kh1 19... Nxe2 20. Rfe1 20... Ba6 21.
Rab1 21... Rad8 22. Qc2 22... h6 23. Rb2 23...
Nd4 24. Rxe8 24... Rxe8 25. Qc3 25... Qc5 26.
Qxc5 26... Re1",1. 0:01:00 1... 0:01:00 2. 0:00:55 2... 0:00:59 3. 0:00:55 3... 0:00:59 4. 0:00:52 4... 0:00:59 5. 0:00:51 5... 0:00:58 6. 0:00:49 6... 0:00:58 7. 0:00:49 7... 0:00:57 8. 0:00:47 8... 0:00:57 9. 0:00:45 9... 0:00:54 10. 0:00:44 10... 0:00:54 11. 0:00:43 11... 0:00:53 12. 0:00:40 12... 0:00:50 13. 0:00:39 13... 0:00:50 14. 0:00:37 14... 0:00:48 15. 0:00:35 15... 0:00:47 16. 0:00:32 16... 0:00:45 17. 0:00:29 17... 0:00:43 18. 0:00:24 18... 0:00:40 19. 0:00:23 19... 0:00:40 20. 0:00:22 20... 0:00:38 21. 0:00:17 21... 0:00:37 22. 0:00:15 22... 0:00:37 23. 0:00:14 23... 0:00:34 24. 0:00:12 24... 0:00:34 25. 0:00:11 25... 0:00:30 26. 0:00:10 26... 0:00:28
Rated Blitz game,https://lichess.org/jCPsHPAK,2024.08.01,-,ignatiushorreili,ansashoor2018,1-0,2024.08.01,15:29:18,2153.0,2051.0,,,A04,Zukertort Opening: Pirc Invitation,180+0,Time forfeit,"1. Nf3 1... d6 2. g3 2... Nc6 3. Bg2 3... e5 4. d3 4... f5 5. Nbd2 5... Nf6 6. e4 6...
fxe4 7. dxe4 7... Be7 8. h3 8... O-O 9. c3 9... d5 10. O-O 10... d4 11. Ng5 11... h6 12.
Qb3 12... Kh8 13. Nf7 13... Rxf7 14. Qxf7 14... dxc3 15. bxc3 15... Qd6 16. a4 16... Be6 17.
Qg6 17... Qd3 18. Re1 18... Qxc3 19. Rb1 19... b6 20. Nf3 20... Bc5 21.
Be3 21... Bxe3 22. Rxe3 22... Qc2 23. Rbe1 23... Qxa4 24. Nh4 24... Nd4 25. Nf5 25... Nxf5 26.
exf5 26... e4 27. fxe6 27... Rf8 28. e7 28... Re8 29. Bxe4",1. 0:03:00 1... 0:03:00 2. 0:02:59 2... 0:02:58 3. 0:02:58 3... 0:02:57 4. 0:02:57 4... 0:02:55 5. 0:02:55 5... 0:02:54 6. 0:02:53 6... 0:02:53 7. 0:02:52 7... 0:02:53 8. 0:02:51 8... 0:02:51 9. 0:02:50 9... 0:02:47 10. 0:02:41 10... 0:02:46 11. 0:02:27 11... 0:02:43 12. 0:02:25 12... 0:02:27 13. 0:02:22 13... 0:02:27 14. 0:02:21 14... 0:02:24 15. 0:02:20 15... 0:02:05 16. 0:02:14 16... 0:02:00 17. 0:02:11 17... 0:01:48 18. 0:01:49 18... 0:01:46 19. 0:01:46 19... 0:01:37 20. 0:01:25 20... 0:01:23 21. 0:01:19 21... 0:01:19 22. 0:01:17 22... 0:01:16 23. 0:01:14 23... 0:01:06 24. 0:01:08 24... 0:00:57 25. 0:01:07 25... 0:00:55 26. 0:01:06 26... 0:00:53 27. 0:01:04 27... 0:00:46 28. 0:01:00 28... 0:00:43 29. 0:00:58
Rated Blitz game,https://lichess.org/PjOxIQ1W,2024.08.01,-,CobraYounes,NgheTuanKiet,0-1,2024.08.01,15:29:18,1599.0,1615.0,,,C01,French Defense: Exchange Variation,180+0,Time forfeit,"1. e4 1... e6 2. d4 2... d5 3. exd5 3... exd5 4. Nf3 4... Nf6 5. c4 5... dxc4 6. Bxc4 6...
Nc6 7. Nc3 7... Bb4 8.
O-O 8... O-O 9. Bg5 9... Bg4 10. Qd3 10... Bxf3 11. gxf3 11... Qxd4 12. Qxd4 12... Nxd4 13. Bxf6 13... gxf6 14. Ne4 14... Nxf3 15. Kg2 15... Ne1 16. Kh1 16... Nc2 17.
Rac1 17... f5 18. Rg1 18... Kh8 19. Ng5 19... Nd4 20. Nxf7 20... Rxf7 21. Bxf7 21... Bd6 22. Bb3 22... Ne2 23. Rc4 23... Nxg1 24. Kxg1 24... Rg8 25. Kh1 25... Rg6 26.
Rc3 26... Kg7 27. Bd5 27... Kf6 28. Bxb7 28... Be5 29. Rc6 29... Ke7 30.
Rc5 30... Bd6 31. Rc2 31... Kd7 32. Bc6 32... Ke6 33. b3 33... Rh6 34.
a4 34... Rxh2 35. Kg1 35... Rh6 36. Re2 36... Kf7 37. Bb5 37... Rg6 38.
Kf1 38... Rf6 39. Bc4 39... Kf8 40. Rb2 40... f4 41. b4 41... Be5 42.
Rb1 42... Rb6 43. b5 43... c6 44. a5 44... Rb8 45. a6 45... cxb5 46.
Rxb5 46... Rxb5 47. Bxb5 47... Ke7 48. f3 48...
Kd6 49. Ke2 49... Kc5 50. Bd3 50... Kd6 51. Be4 51... h6",1. 0:03:00 1... 0:03:00 2. 0:02:58 2... 0:03:00 3. 0:02:55 3... 0:02:59 4. 0:02:55 4... 0:02:59 5. 0:02:54 5... 0:02:57 6. 0:02:54 6... 0:02:57 7. 0:02:48 7... 0:02:55 8. 0:02:44 8... 0:02:52 9. 0:02:36 9... 0:02:49 10. 0:02:24 10... 0:02:46 11. 0:02:22 11... 0:02:43 12. 0:02:08 12... 0:02:41 13. 0:01:49 13... 0:02:39 14. 0:01:49 14... 0:02:38 15. 0:01:47 15... 0:02:33 16. 0:01:42 16... 0:02:31 17. 0:01:30 17... 0:02:26 18. 0:01:27 18... 0:02:24 19. 0:01:25 19... 0:02:20 20. 0:01:19 20... 0:02:18 21. 0:01:19 21... 0:02:10 22. 0:01:08 22... 0:02:08 23. 0:00:58 23... 0:02:05 24. 0:00:58 24... 0:02:02 25. 0:00:53 25... 0:02:00 26. 0:00:47 26... 0:01:58 27. 0:00:42 27... 0:01:57 28. 0:00:39 28... 0:01:53 29. 0:00:37 29... 0:01:50 30. 0:00:28 30... 0:01:47 31. 0:00:23 31... 0:01:41 32. 0:00:21 32... 0:01:39 33. 0:00:21 33... 0:01:37 34. 0:00:20 34... 0:01:35 35. 0:00:20 35... 0:01:34 36. 0:00:15 36... 0:01:32 37. 0:00:13 37... 0:01:31 38. 0:00:12 38... 0:01:27 39. 0:00:11 39... 0:01:26 40. 0:00:09 40... 0:01:22 41. 0:00:08 41... 0:01:19 42. 0:00:07 42... 0:01:17 43. 0:00:07 43... 0:01:15 44. 0:00:06 44... 0:01:13 45. 0:00:03 45... 0:01:12 46. 0:00:03 46... 0:01:11 47. 0:00:03 47... 0:01:10 48. 0:00:02 48... 0:01:09 49. 0:00:02 49... 0:01:07 50. 0:00:02 50... 0:01:05 51. 0:00:01 51... 0:01:04
Rated Blitz game,https://lichess.org/VpovsQ4Z,2024.08.01,-,Daniel191,andreibelov1983,1-0,2024.08.01,15:29:18,1616.0,1641.0,,,B01,Scandinavian Defense: Mieses-Kotroc Variation,180+0,Normal,"1. e4 1... d5 2. exd5 2... Qxd5 3. Nf3 3... Nc6 4. Be2 4... g6 5. O-O 5... Bg7 6. Re1 6...
Bd7 7. c4 7... Qc5 8.
d4 8... Nxd4 9. Be3 9... Nxe2 10. Qxe2 10... Qb4 11. Nc3 11... Nf6 12.
a3 12... Qb3 13. Nd4 13... Qb6 14. Nf5 14... Qe6 15. Nxg7",1. 0:03:00 1... 0:03:00 2. 0:02:58 2... 0:03:00 3. 0:02:57 3... 0:02:59 4. 0:02:56 4... 0:02:56 5. 0:02:54 5... 0:02:55 6. 0:02:54 6... 0:02:50 7. 0:02:53 7... 0:02:41 8. 0:02:49 8... 0:02:32 9. 0:02:30 9... 0:02:30 10. 0:02:29 10... 0:02:24 11. 0:02:23 11... 0:02:16 12. 0:02:18 12... 0:02:09 13. 0:02:11 13... 0:01:54 14. 0:02:01 14... 0:01:46 15. 0:01:59
Rated Blitz game,https://lichess.org/yqoJFxfB,2024.08.01,-,hduendjwpfn,Yehonatans,0-1,2024.08.01,15:29:18,1509.0,1519.0,,,C24,Bishop's Opening: Vienna Hybrid,180+0,Normal,"1. e4 1... e5 2. Bc4 2... Nc6 3. Nc3 3... Nf6 4. d3 4... Bc5 5. f4 5... exf4 6. Bxf4 6...
h6 7. g4 7... d6 8. g5 8... hxg5 9. Bxg5 9...
Bg4 10. Nf3 10... Ne5 11. Rf1 11... Rxh2 12. Nxh2 12... Bxd1 13. Rxd1 13... Nxc4 14. dxc4 14... Qd7 15. Nd5 15... Nxd5 16.
exd5 16... f6 17. Bh4 17... O-O-O 18. Kd2 18... Qh3 19. Nf3 19... g5 20.
Be1 20... Qh6 21. Kc1 21... g4 22. Bd2 22... Be3 23. Bxe3 23... Qxe3 24. Nd2 24... g3 25. Rg1 25... Rg8 26. Kb1 26... f5 27. Nf1 27... Qxg1",1. 0:03:00 1... 0:03:00 2. 0:02:59 2... 0:03:00 3. 0:02:57 3... 0:02:59 4. 0:02:56 4... 0:02:58 5. 0:02:55 5... 0:02:56 6. 0:02:55 6... 0:02:55 7. 0:02:55 7... 0:02:52 8. 0:02:54 8... 0:02:51 9. 0:02:49 9... 0:02:46 10. 0:02:47 10... 0:02:36 11. 0:02:43 11... 0:02:22 12. 0:02:18 12... 0:02:20 13. 0:02:18 13... 0:02:15 14. 0:02:17 14... 0:02:03 15. 0:02:15 15... 0:01:56 16. 0:02:13 16... 0:01:53 17. 0:02:12 17... 0:01:48 18. 0:02:09 18... 0:01:44 19. 0:02:03 19... 0:01:36 20. 0:02:00 20... 0:01:31 21. 0:01:58 21... 0:01:30 22. 0:01:57 22... 0:01:27 23. 0:01:54 23... 0:01:26 24. 0:01:54 24... 0:01:23 25. 0:01:52 25... 0:01:21 26. 0:01:50 26... 0:01:14 27. 0:01:44 27... 0:01:10
Rated Blitz game,https://lichess.org/ApOVUCcC,2024.08.01,-,oleandrofreitas,CTXGMAGELA,1-0,2024.08.01,15:29:18,1760.0,1665.0,,,B01,Scandinavian Defense: Main Line,180+0,Normal,"1. e4 1... d5 2. exd5 2... Qxd5 3. Nc3 3... Qa5 4. d4 4... Bf5 5. Bd2 5... e6 6. Ne4 6... c6 7. Bxa5 7... Bxe4 8.
f3 8... Bd5 9. c4 9...
Bxc4 10. Bxc4",1. 0:03:00 1... 0:03:00 2. 0:02:59 2... 0:03:00 3. 0:02:59 3... 0:02:59 4. 0:02:59 4... 0:02:58 5. 0:02:58 5... 0:02:58 6. 0:02:44 6... 0:02:56 7. 0:02:42 7... 0:02:55 8. 0:02:38 8... 0:02:53 9. 0:02:36 9... 0:02:51 10. 0:02:35
Rated Blitz game,https://lichess.org/6OREQ3xJ,2024.08.01,-,RIH4N,giuli605,1-0,2024.08.01,15:29:18,2001.0,2004.0,,,B00,Pirc Defense,180+0,Time forfeit,"1. e4 1... d6 2. Nf3 2... Nf6 3. Nc3 3... e6 4. d4 4... a6 5. e5 5... dxe5 6. dxe5 6...
Qxd1 7. Nxd1 7... Nfd7 8. Bf4 8... c5 9. Bc4 9... Nc6 10. O-O 10...
b5 11. Bd3 11... c4 12. Be2 12... Bc5 13. b3 13... cxb3 14. cxb3 14... Bb7 15. Rc1 15... Rc8 16. Nc3 16... Bb6 17.
Ne4 17... Nd4 18. Nxd4 18... Rxc1 19. Nd6 19... Ke7 20. Rxc1 20... Bxd4 21. Nxb7 21... Nxe5 22. Bxe5 22... Bxe5 23. Nc5 23... Bb2 24. Rc2 24... Ba3 25. Ne4 25... Rd8 26.
g3 26... h6 27. Rc7 27... Kf8 28. Ra7 28... f5 29. Nc3 29... Bb4 30.
Rc7 30... Rd2 31. Bf3 31... Rd3 32. Nd5 32... exd5 33. Bh5 33... Rd2 34.
Rc8 34... Ke7 35. Re8 35... Kf6 36. Ra8 36... a5 37. Rb8 37... Bc5 38. Rxb5 38... Bxf2 39. Kf1 39... Be3 40. Ke1 40... Rxh2 41. Bf3 41... Rxa2 42. Rxd5 42... Rb2 43. Kd1 43... Bd2 44.
Rxd2 44... Rxb3 45. Rd6 45... Ke5 46. Rd5 46... Kf6 47. Ke2 47... a4 48. Ra5 48... a3 49.
Bd5 49... Rb2 50. Kd3 50... g5 51. Rxa3 51... f4 52. gxf4 52... gxf4 53. Ke4 53... Kg5 54. Ra8 54... Rb4 55. Kf3 55... Rd4 56. Rg8 56... Kf5 57. Ba8 57... Rd3 58.
Kf2 58... Ra3 59. Rb8 59... Kg4 60. Bb7 60... Ra2 61. Ke1 61... Kf5 62.
Bc8 62... Ke4 63. Rb4 63... Ke3 64. Rb3 64... Ke4 65. Bb7",1. 0:03:00 1... 0:03:00 2. 0:02:59 2... 0:02:59 3. 0:02:59 3... 0:02:59 4. 0:02:58 4... 0:02:58 5. 0:02:58 5... 0:02:57 6. 0:02:58 6... 0:02:55 7. 0:02:58 7... 0:02:54 8. 0:02:57 8... 0:02:53 9. 0:02:54 9... 0:02:52 10. 0:02:50 10... 0:02:51 11. 0:02:49 11... 0:02:50 12. 0:02:48 12... 0:02:47 13. 0:02:46 13... 0:02:44 14. 0:02:45 14... 0:02:43 15. 0:02:42 15... 0:02:42 16. 0:02:33 16... 0:02:41 17. 0:02:30 17... 0:02:35 18. 0:02:25 18... 0:02:33 19. 0:02:16 19... 0:02:23 20. 0:02:09 20... 0:02:14 21. 0:02:07 21... 0:02:08 22. 0:02:05 22... 0:02:06 23. 0:02:04 23... 0:02:00 24. 0:02:01 24... 0:01:54 25. 0:01:58 25... 0:01:51 26. 0:01:56 26... 0:01:46 27. 0:01:54 27... 0:01:42 28. 0:01:46 28... 0:01:39 29. 0:01:35 29... 0:01:37 30. 0:01:29 30... 0:01:31 31. 0:01:12 31... 0:01:23 32. 0:01:10 32... 0:01:20 33. 0:01:06 33... 0:01:12 34. 0:01:03 34... 0:01:11 35. 0:01:01 35... 0:01:09 36. 0:01:01 36... 0:01:07 37. 0:01:00 37... 0:01:06 38. 0:00:57 38... 0:01:04 39. 0:00:56 39... 0:01:03 40. 0:00:52 40... 0:01:00 41. 0:00:51 41... 0:00:58 42. 0:00:49 42... 0:00:53 43. 0:00:45 43... 0:00:51 44. 0:00:42 44... 0:00:50 45. 0:00:36 45... 0:00:48 46. 0:00:34 46... 0:00:46 47. 0:00:32 47... 0:00:44 48. 0:00:31 48... 0:00:41 49. 0:00:29 49... 0:00:40 50. 0:00:27 50... 0:00:28 51. 0:00:25 51... 0:00:25 52. 0:00:24 52... 0:00:25 53. 0:00:23 53... 0:00:23 54. 0:00:21 54... 0:00:21 55. 0:00:20 55... 0:00:20 56. 0:00:18 56... 0:00:16 57. 0:00:18 57... 0:00:14 58. 0:00:17 58... 0:00:13 59. 0:00:15 59... 0:00:08 60. 0:00:15 60... 0:00:06 61. 0:00:13 61... 0:00:03 62. 0:00:11 62... 0:00:02 63. 0:00:10 63... 0:00:01 64. 0:00:09 64... 0:00:01 65. 0:00:08
