Event,Site,Date,Round,White,Black,Result,UTCDate,UTCTime,WhiteElo,BlackElo,WhiteRatingDiff,BlackRatingDiff,ECO,Opening,TimeControl,Termination,MovesProcessed,Clock
Rated Blitz game,https://lichess.org/vDJTWxhh,2024.08.01,-,Hyena70,MrBizhan,0-1,2024.08.01,10:58:43,1455,1455,,,C45,Scotch Game,180+0,Time forfeit,"1. e4 1... e5 2. Nf3 2... Nc6 3. d4 3... exd4 4. Nxd4 4... Ne5 5.
Bf4 5... Ng6 6. Bg3 6... Bb4 7. c3 7... Bc5 8. Nb5 8... a6 9.
Nxc7 9... Kf8 10. Nxa8 10... d6 11. Qf3 11...
Be6 12. Qd3 12... Qxa8 13. Bxd6 13... Bxd6 14. Qxd6 14... N6e7 15. Be2 15... Nf6 16. Nd2 16... Qe8 17. O-O 17... g6 18.
Rfd1 18... Kg7 19. Nf3 19... Nxe4 20. Qe5 20... Nf6 21. Qc7 21... Ned5 22.
Qxb7 22... Nf4 23. Bxa6 23... Qa4 24. b3 24...
Qa5 25. Qb5 25... Qxc3 26. Qa4 26... Ra8 27. Rac1 27... Ne2 28. Kh1 28... Nxc1 29. Rf1 29... Re8 30. Qb5 30... Ne2 31.
Qxe8 31... Nxe8 32. Bxe2 32... Qe5 33. Nxe5 33... Bxb3 34. Rd1 34... Bxa2 35. Rd8 35... Kf8 36.
Bb5 36... Kg7 37. Rxe8 37... Kh6 38. Re7 38... Kg5 39. Rxf7 39... Bxf7 40. Nd7 40... Bd5 41. Ne5 41... Bc4 42. Nd7 42... Bb3 43. Nb6 43... Ba2 44. Nc4 44... Bb1 45.
Nd6 45... Bf5 46. Ne4 46... Bxe4 47. Bc6 47... Bc2 48. Bd7 48... Bb1",1. 0:03:00 1... 0:03:00 2. 0:02:59 2... 0:02:59 3. 0:02:59 3... 0:02:54 4. 0:02:59 4... 0:02:53 5. 0:02:52 5... 0:02:52 6. 0:02:47 6... 0:02:51 7. 0:02:45 7... 0:02:50 8. 0:02:40 8... 0:02:43 9. 0:02:35 9... 0:02:40 10. 0:02:33 10... 0:02:40 11. 0:02:16 11... 0:02:33 12. 0:01:58 12... 0:02:19 13. 0:01:55 13... 0:02:18 14. 0:01:54 14... 0:02:17 15. 0:01:43 15... 0:02:10 16. 0:01:36 16... 0:01:58 17. 0:01:32 17... 0:01:57 18. 0:01:26 18... 0:01:55 19. 0:01:17 19... 0:01:46 20. 0:01:09 20... 0:01:41 21. 0:01:06 21... 0:01:26 22. 0:01:00 22... 0:01:21 23. 0:00:56 23... 0:01:11 24. 0:00:50 24... 0:01:08 25. 0:00:41 25... 0:01:04 26. 0:00:17 26... 0:01:01 27. 0:00:14 27... 0:00:49 28. 0:00:10 28... 0:00:49 29. 0:00:06 29... 0:00:25 30. 0:00:05 30... 0:00:21 31. 0:00:04 31... 0:00:19 32. 0:00:04 32... 0:00:17 33. 0:00:03 33... 0:00:16 34. 0:00:03 34... 0:00:14 35. 0:00:03 35... 0:00:13 36. 0:00:03 36... 0:00:09 37. 0:00:03 37... 0:00:08 38. 0:00:02 38... 0:00:07 39. 0:00:02 39... 0:00:07 40. 0:00:02 40... 0:00:05 41. 0:00:02 41... 0:00:05 42. 0:00:02 42... 0:00:04 43. 0:00:02 43... 0:00:04 44. 0:00:02 44... 0:00:04 45. 0:00:02 45... 0:00:03 46. 0:00:02 46... 0:00:03 47. 0:00:01 47... 0:00:03 48. 0:00:01 48... 0:00:03
Rated Blitz game,https://lichess.org/jWXQ7dYC,2024.08.01,-,ArtPetrosyan,russo11,0-1,2024.08.01,10:58:43,2301,2406,,,A56,Benoni Defense,180+0,Normal,"1. d4 1... Nf6 2. c4 2... c5 3. e3 3... g6 4. Nc3 4... Bg7 5. Nf3 5... O-O 6. Be2 6... cxd4 7. exd4 7...
d5 8. Be3 8...
Nc6 9. c5 9... Bf5 10. O-O 10... Ne4 11.
Nxe4 11... Bxe4 12. Bd3 12... Bxf3 13. Qxf3 13... Nxd4 14. Bxd4 14... Bxd4 15. Rac1 15... Bxb2 16. Rb1 16... Bd4 17.
Rxb7 17... Bxc5 18. Rc1 18...
Bb6 19. Rxb6",1. 0:03:00 0. 0:03:00 1... 0:02:59 0. 0:02:59 2. 0:02:56 0. 0:02:57 2... 0:02:55 0. 0:02:56 3. 0:02:54 0. 0:02:55 3... 0:02:53 0. 0:02:54 4. 0:02:53 0. 0:02:53 4... 0:02:52 0. 0:02:51 5. 0:02:52 0. 0:02:49 5... 0:02:50 0. 0:02:48 6. 0:02:49 0. 0:02:48 6... 0:02:46 0. 0:02:40 7. 0:02:43 0. 0:02:32 7... 0:02:43 0. 0:02:32 8. 0:02:40 0. 0:02:28 8... 0:02:39 0. 0:02:17 9. 0:02:39 0. 0:02:16 9... 0:02:32 0. 0:02:11 10. 0:02:10
Rated Blitz game,https://lichess.org/K32xUjLb,2024.08.01,-,Kx123456,yuuichisenpai,0-1,2024.08.01,10:58:43,1202,1255,,,D00,Queen's Pawn Game: Accelerated London System,180+0,Time forfeit,"1. d4 1... d5 2. Bf4 2... Bf5 3. e3 3... Nf6 4. h3 4... Nc6 5. f3 5... e6 6. g4 6... Bg6 7. h4 7... h5 8. g5 8... Nd7 9. Bh2 9...
Nb6 10. f4 10... Bd6 11. Ne2 11... Qd7 12. b3 12... O-O-O 13. a4 13... Nb4 14. Nec3 14... Bxc2 15. Qf3 15... Rhg8 16.
Bb5 16... Qe7 17. Qxh5 17... g6 18. Qe2 18... Rh8 19. Na3 19... Be4 20.
Rg1 20... Rxh4 21. Bg3 21... Rg4 22. Qxg4 22... Bf5 23. Qd1 23... a6 24.
Bf1 24... Rh8 25. Bg2 25... a5 26. Rh1 26... Rxh1 27. Bxh1 27... Qd7 28.
Ncb5 28... Kb8 29. Ke2 29... Bd3 30. Kf2 30... Be4 31. Bxe4 31... dxe4 32. Kg1 32... c6 33. Nxd6 33... Qxd6 34. Be1 34... Nd3 35. Nc2 35... Nd5 36. Bd2 36... e5 37.
Ne1 37... Nxe1 38. Qxe1 38... exd4",1. 0:03:00 1... 0:03:00 2. 0:02:59 2... 0:02:59 3. 0:02:57 3... 0:02:59 4. 0:02:52 4... 0:02:58 5. 0:02:51 5... 0:02:57 6. 0:02:50 6... 0:02:54 7. 0:02:47 7... 0:02:49 8. 0:02:44 8... 0:02:45 9. 0:02:42 9... 0:02:42 10. 0:02:41 10... 0:02:35 11. 0:02:38 11... 0:02:32 12. 0:02:21 12... 0:02:32 13. 0:02:19 13... 0:02:29 14. 0:02:15 14... 0:02:22 15. 0:02:09 15... 0:02:11 16. 0:02:04 16... 0:02:07 17. 0:01:59 17... 0:01:55 18. 0:01:50 18... 0:01:54 19. 0:01:40 19... 0:01:47 20. 0:01:18 20... 0:01:41 21. 0:01:17 21... 0:01:37 22. 0:01:14 22... 0:01:32 23. 0:01:07 23... 0:01:30 24. 0:01:00 24... 0:01:11 25. 0:00:55 25... 0:01:06 26. 0:00:50 26... 0:01:04 27. 0:00:49 27... 0:01:03 28. 0:00:45 28... 0:00:57 29. 0:00:18 29... 0:00:49 30. 0:00:16 30... 0:00:41 31. 0:00:13 31... 0:00:40 32. 0:00:12 32... 0:00:36 33. 0:00:08 33... 0:00:35 34. 0:00:06 34... 0:00:34 35. 0:00:02 35... 0:00:26 36. 0:00:02 36... 0:00:19 37. 0:00:02 37... 0:00:17 38. 0:00:00 38... 0:00:17
Rated Blitz game,https://lichess.org/sZTthqSB,2024.08.01,-,LoukasZ,Alexander_Lipin,1-0,2024.08.01,10:58:43,1932,1955,,,C47,Four Knights Game: Halloween Gambit,300+3,Normal,"1. e4 1... e5 2. Nf3 2... Nf6 3. Nc3 3... Nc6 4. Nxe5 4... Nxe5 5.
d4 5... Ng6 6. e5 6...
Ng8 7. Bc4 7... d5 8.
Nxd5 8... Be6 9. Ne3 9... Bxc4 10. Nxc4 10... c5 11. c3 11... cxd4 12.
cxd4 12... Bb4 13. Bd2 13... Qxd4 14. Qa4 14... Kf8 15. Qxb4 15... N8e7 16. O-O 16... Nxe5 17.
Nxe5 17... Qxe5 18. Rfe1 18... Qf6 19. Qxb7 19... Re8 20. Rxe7 20... Rxe7 21. Qc8 21... Re8 22.
Bb4 22... Qe7 23. Bxe7 23... Kxe7 24. Re1 24... Kf6 25. Rxe8 25... Rxe8 26. Qxe8",1. 0:05:00 1... 0:05:00 2. 0:05:02 2... 0:05:02 3. 0:05:03 3... 0:05:04 4. 0:05:04 4... 0:05:01 5. 0:05:07 5... 0:04:52 6. 0:05:08 6... 0:04:49 7. 0:05:10 7... 0:04:12 8. 0:05:11 8... 0:04:02 9. 0:05:05 9... 0:03:51 10. 0:05:07 10... 0:03:28 11. 0:05:02 11... 0:03:28 12. 0:05:04 12... 0:03:28 13. 0:05:03 13... 0:03:06 14. 0:05:04 14... 0:01:56 15. 0:04:50 15... 0:01:56 16. 0:04:44 16... 0:01:49 17. 0:04:32 17... 0:01:29 18. 0:04:32 18... 0:01:16 19. 0:04:07 19... 0:01:15 20. 0:03:25 20... 0:00:28 21. 0:03:19 21... 0:00:23 22. 0:03:21 22... 0:00:24 23. 0:03:15 23... 0:00:27 24. 0:03:13 24... 0:00:23 25. 0:03:04 25... 0:00:24 26. 0:03:05
Rated Bullet game,https://lichess.org/U1ese905,2024.08.01,-,hieronymous,gauravnote10,1-0,2024.08.01,10:58:43,1543,1551,,,C41,Philidor Defense,120+1,Time forfeit,"1. e4 1... e5 2. Nf3 2... d6 3. Bc4 3... Be7 4. O-O 4... Nf6 5. Re1 5... O-O 6. c3 6... c5 7. d4 7... cxd4 8.
cxd4 8... exd4 9. Qxd4 9... Nc6 10. Qd1 10... Bg4 11. h3 11... Bh5 12.
g4 12... Bg6 13. Nc3 13... Re8 14. Bf4 14... Nd7 15. Nd5 15... Nde5 16.
Nxe7 16... Rxe7 17. Nxe5 17... Nxe5 18. Bd5 18... Rb8 19. Bg5",1. 0:02:00 1... 0:02:00 2. 0:01:59 2... 0:02:00 3. 0:01:57 3... 0:02:01 4. 0:01:57 4... 0:02:01 5. 0:01:57 5... 0:02:00 6. 0:01:57 6... 0:02:00 7. 0:01:51 7... 0:02:00 8. 0:01:52 8... 0:02:00 9. 0:01:53 9... 0:01:59 10. 0:01:52 10... 0:01:59 11. 0:01:51 11... 0:01:55 12. 0:01:43 12... 0:01:54 13. 0:01:42 13... 0:01:49 14. 0:01:40 14... 0:01:38 15. 0:01:22 15... 0:00:07 16. 0:01:18 16... 0:00:06 17. 0:01:11 17... 0:00:07 18. 0:01:01 18... 0:00:05 19. 0:00:53
Rated Bullet game,https://lichess.org/xjXIYxXU,2024.08.01,-,Antonio1024,AkmalSalleh,0-1,2024.08.01,10:58:43,1954,2004,,,B46,Sicilian Defense: Taimanov Variation,120+1,Normal,"1. e4 1... c5 2. Nf3 2... e6 3. Nc3 3... Nc6 4. d4 4... cxd4 5.
Nxd4 5... a6 6. Nde2 6... Qc7 7. Ng3 7... Nf6 8. Bd3 8... h5 9. Bg5 9... Bc5 10. Qd2 10...
b5 11. a3 11... Bb7 12. O-O-O 12... O-O-O 13. Kb1 13... b4 14. Na4 14...
Be7 15. Qe2 15... Nd4 16. Qf1 16... bxa3 17. Bxa6 17... Qxc2 18. Ka2 18... Qb3 19. Kb1 19... a2 20. Ka1 20... Nc2",1. 0:02:00 1... 0:02:00 2. 0:02:01 2... 0:02:01 3. 0:02:01 3... 0:02:01 4. 0:02:02 4... 0:02:01 5. 0:02:03 5... 0:02:01 6. 0:02:03 6... 0:02:01 7. 0:02:04 7... 0:02:02 8. 0:02:05 8... 0:02:03 9. 0:02:01 9... 0:02:02 10. 0:01:58 10... 0:02:01 11. 0:01:56 11... 0:02:00 12. 0:01:50 12... 0:01:57 13. 0:01:49 13... 0:01:48 14. 0:01:46 14... 0:01:44 15. 0:01:36 15... 0:01:33 16. 0:01:33 16... 0:01:29 17. 0:01:29 17... 0:01:27 18. 0:01:25 18... 0:01:19 19. 0:01:20 19... 0:01:12 20. 0:01:18 20... 0:01:10
Rated Bullet game,https://lichess.org/spOxwefg,2024.08.01,-,Boris260359,akiba6464,1-0,2024.08.01,10:58:43,2013,2015,,,C60,Ruy Lopez: Fianchetto Defense,120+1,Time forfeit,"1. e4 1... e5 2. Nf3 2... Nc6 3. Bb5 3... g6 4. O-O 4... Bg7 5. c3 5... Nge7 6. d4 6...
exd4 7. cxd4 7... d5 8. exd5 8... Nxd5 9. h3 9... O-O 10. Nc3 10...
Be6 11. Bg5 11... Nce7 12. Re1 12... c6 13. Ba4 13... h6 14. Bh4 14...
Qb6 15. Bb3 15... Nf5 16. Nxd5 16... cxd5 17. Rc1 17... Nxd4 18. Nxd4 18... Bxd4 19. Qf3 19... g5 20. Bg3 20... Rfd8 21.
Rc7 21... Bg7 22. Re2 22... Qb5 23. Rec2 23... Qe8 24. Rxb7 24... Rac8 25. Rcc7 25... Rxc7 26. Rxc7 26... Bd7 27. Rxa7 27... Qe1 28. Kh2 28... Be5 29. Qxd5 29... Bxg3 30. fxg3 30... Qe7 31. Qa5 31... Be6 32. Ra8 32... Rxa8 33. Qxa8 33... Kg7 34. Bxe6 34... Qxe6 35. Qb7 35... Qxa2 36. Qb4 36... Qe6 37. Qd4 37... f6 38. b4",1. 0:02:00 1... 0:02:00 2. 0:02:00 2... 0:02:00 3. 0:02:00 3... 0:02:00 4. 0:01:59 4... 0:01:59 5. 0:01:59 5... 0:01:58 6. 0:01:59 6... 0:01:59 7. 0:01:59 7... 0:01:59 8. 0:01:58 8... 0:01:59 9. 0:01:55 9... 0:01:58 10. 0:01:56 10... 0:01:54 11. 0:01:49 11... 0:01:37 12. 0:01:40 12... 0:01:35 13. 0:01:34 13... 0:01:35 14. 0:01:20 14... 0:01:25 15. 0:01:11 15... 0:01:14 16. 0:01:07 16... 0:01:04 17. 0:00:52 17... 0:00:57 18. 0:00:49 18... 0:00:57 19. 0:00:38 19... 0:00:27 20. 0:00:35 20... 0:00:24 21. 0:00:25 21... 0:00:14 22. 0:00:19 22... 0:00:09 23. 0:00:17 23... 0:00:09 24. 0:00:16 24... 0:00:09 25. 0:00:14 25... 0:00:08 26. 0:00:15 26... 0:00:06 27. 0:00:14 27... 0:00:06 28. 0:00:14 28... 0:00:06 29. 0:00:12 29... 0:00:05 30. 0:00:11 30... 0:00:04 31. 0:00:05 31... 0:00:03 32. 0:00:05 32... 0:00:03 33. 0:00:05 33... 0:00:03 34. 0:00:06 34... 0:00:03 35. 0:00:06 35... 0:00:03 36. 0:00:05 36... 0:00:01 37. 0:00:05 37... 0:00:01 38. 0:00:06
Rated Bullet game,https://lichess.org/A4dLU4vX,2024.08.01,-,ZSigrac1973,validkagirov,1-0,2024.08.01,10:58:43,1672,1685,,,A41,Queen's Pawn Game,120+1,Normal,"1. d4 1... d6 2. e3 2... g6 3. f4 3... Bg7 4. Nf3 4... Nf6 5. Bd3 5... c5 6. c3 6... cxd4 7. exd4 7... O-O 8.
O-O 8... b6 9. Be3 9... Bb7 10. Nbd2 10... Nbd7 11. Qe2 11... Bxf3 12.
Qxf3 12... e5 13. f5 13... exd4 14. Bxd4 14... Ne5 15. Qh3 15... Nxd3 16.
Qxd3 16... Kh8 17. Nc4 17... d5 18. Ne3 18... Rc8 19. Bxf6 19... Qxf6 20. Nxd5 20... Rcd8 21. Nxf6 21... Rxd3 22. Ng4 22... Kg8 23. f6 23... Bh8",1. 0:02:00 1... 0:02:00 2. 0:01:58 2... 0:02:01 3. 0:01:58 3... 0:02:01 4. 0:01:58 4... 0:02:02 5. 0:01:58 5... 0:02:02 6. 0:01:57 6... 0:02:01 7. 0:01:58 7... 0:02:02 8. 0:01:57 8... 0:02:01 9. 0:01:57 9... 0:02:01 10. 0:01:57 10... 0:02:01 11. 0:01:55 11... 0:02:01 12. 0:01:54 12... 0:01:58 13. 0:01:49 13... 0:01:46 14. 0:01:49 14... 0:01:39 15. 0:01:36 15... 0:01:36 16. 0:01:35 16... 0:01:05 17. 0:01:33 17... 0:01:03 18. 0:01:25 18... 0:00:52 19. 0:01:14 19... 0:00:37 20. 0:01:11 20... 0:00:30 21. 0:01:08 21... 0:00:29 22. 0:00:58 22... 0:00:27 23. 0:00:49 23... 0:00:27
Rated Bullet game,https://lichess.org/NI3FOIMd,2024.08.01,-,ZULUKUS,cetinoglumesut,1-0,2024.08.01,10:58:43,1709,1769,,,B44,Sicilian Defense: Taimanov Variation,120+1,Time forfeit,"1. e4 1... c5 2. Nf3 2... Nc6 3. d4 3... cxd4 4. Nxd4 4... e6 5. Be3 5... a6 6. Nc3 6... Nf6 7. f3 7... Bb4 8. Qd3 8... O-O 9. a3 9... Ba5 10. O-O-O 10...
d5 11. exd5 11... Nxd5 12. Nxd5 12... Qxd5 13. Kb1 13... Nxd4 14. Bxd4 14...
b5 15. Qe3 15... Bb7 16. Be2 16... Qc6 17.
Qg5 17... f6 18. Qh4 18... Rac8 19. Bd3 19...
f5 20. Qg5 20... g6 21. h4 21... Bb6 22. Bc3 22... a5 23. h5 23... b4 24. hxg6 24... bxc3 25. Rxh7 25... Bd4 26.
g7 26... cxb2 27. gxf8=Q 27... Kxf8 28. Qh6 28... Ke8 29. Qg6 29... Kd8 30. Qg8 30... Qe8 31. Qxe8 31... Kxe8 32. Rh8 32... Kd7 33. Rxc8 33... Kxc8 34. Bxf5 34...
exf5 35. Rxd4 35... Kc7 36. Kxb2 36... Kc6 37.
Rf4 37... Bc8 38. g4 38... fxg4 39. fxg4 39... Kd5 40. g5 40...
Ke5 41. Ra4 41... Kf5 42. Rxa5 42... Kg6 43.
Rc5 43... Be6 44. Kc3 44... Ba2 45. Kb4",1. 0:02:00 0. 0:02:00 1... 0:02:00 0. 0:02:01 2. 0:02:00 0. 0:02:01 2... 0:02:01 0. 0:02:00 3. 0:02:00 0. 0:02:00 3... 0:02:00 0. 0:02:00 4. 0:02:00 0. 0:02:00 4... 0:01:59 0. 0:02:00 5. 0:01:59 0. 0:01:59 5... 0:01:57 0. 0:01:54 6. 0:01:45 0. 0:01:51 6... 0:01:42 0. 0:01:49 7. 0:01:35 0. 0:01:47 7... 0:01:31 0. 0:01:47 8. 0:01:15 0. 0:01:46 8... 0:01:12 0. 0:01:38 9. 0:01:02 0. 0:01:36 9... 0:00:58 0. 0:01:32 10. 0:00:57 0. 0:01:09 10... 0:00:49 0. 0:01:05 11. 0:00:47 0. 0:01:00 11... 0:00:40 0. 0:00:53 12. 0:00:34 0. 0:00:51 12... 0:00:34 1. 0:00:45 13. 0:00:25 0. 0:00:39 13... 0:00:21 0. 0:00:27 14. 0:00:17 0. 0:00:26 14... 0:00:11 0. 0:00:25 15. 0:00:08 0. 0:00:23 15... 0:00:08 2. 0:00:21 16. 0:00:08 2. 0:00:21 16... 0:00:07 2. 0:00:21 17. 0:00:07 0. 0:00:21 17... 0:00:05 0. 0:00:12 18. 0:00:05 0. 0:00:10 18... 0:00:05 0. 0:00:10 19. 0:00:03 0. 0:00:09 19... 0:00:03 0. 0:00:09 20. 0:00:03 0. 0:00:09 20... 0:00:04 1. 0:00:09 21. 0:00:03 1. 0:00:05 21... 0:00:04 2. 0:00:05 22. 0:00:04 2. 0:00:03 22... 0:00:04 5. 0:00:02 23. 0:00:05
Rated Bullet game,https://lichess.org/HZrfXbMk,2024.08.01,-,K_Manouchehri,Fabiano_Dan,0-1,2024.08.01,10:58:43,1460,1430,,,A40,Horwitz Defense,120+1,Normal,"1. d4 1... e6 2.
e3 2... d5 3.
Bd3 3... c5 4.
c3 4... Nc6 5.
Nd2 5... Nf6 6.
f4 6... cxd4 7. exd4 7... a6 8. Ngf3 8... Bd6 9. Ne5 9... Qb6 10. O-O 10... O-O 11. Kh1 11... Qd8 12.
g4 12... Nd7 13. g5 13... Ndxe5 14. Bxh7 14... Kxh7 15. Qh5 15... Kg8 16.
fxe5 16... g6 17.
Qh6 17... Be7 18. Nb3 18... b6 19. Rf3 19...
f5 20. Rh3 20... Kf7 21. Qh7 21... Ke8 22.
Qxg6 22... Kd7 23. Rh7 23... Kc7 24. a4 24... Kb8 25. a5 25... Ra7 26. axb6 26... Qxb6 27. Na5 27... Nxa5",1. 0:02:00 0. 0:02:00 1... 0:02:01 0. 0:02:00 2. 0:02:02 0. 0:01:59 2... 0:02:01 0. 0:01:57 3. 0:02:00 0. 0:01:57 3... 0:01:59 0. 0:01:58 4. 0:01:58 0. 0:01:57 4... 0:01:58 0. 0:01:56 5. 0:01:59 0. 0:01:49 5... 0:01:57 0. 0:01:41 6. 0:01:57 0. 0:01:35 6... 0:01:55 0. 0:01:28 7. 0:01:55 0. 0:01:28 7... 0:01:51 0. 0:01:27 8. 0:01:50 0. 0:01:26 8... 0:01:51 0. 0:01:22 9. 0:01:45 0. 0:01:19 9... 0:01:36 0. 0:01:11 10. 0:01:35 0. 0:01:09 10... 0:01:29 1. 0:01:05 11. 0:01:22 0. 0:01:05 11... 0:01:22 0. 0:01:04 12. 0:01:20 1. 0:01:03 12... 0:01:13 1. 0:01:03 13. 0:01:12 1. 0:01:01 13... 0:01:08 2. 0:00:59 14. 0:01:06 0. 0:00:56
