Event,Site,Date,Round,White,Black,Result,UTCDate,UTCTime,WhiteElo,BlackElo,WhiteRatingDiff,BlackRatingDiff,ECO,Opening,TimeControl,Termination,MovesProcessed,Clock
Rated Blitz game,https://lichess.org/Jbur3WeP,2024.08.02,-,Phyrezon,thedarkbish,0-1,2024.08.02,00:41:31,1903,1936,,,B40,Sicilian Defense: Pin Variation,180+2,Time forfeit,"1. e4 1... c5 2. Nf3 2... e6 3. d4 3... cxd4 4. Nxd4 4... Nf6 5.
Nc3 5... Bb4 6. Bd3 6... Bxc3 7. bxc3 7... O-O 8. O-O 8... Nc6 9. Nb3 9... d5 10. Bg5 10...
h6 11. Bxf6 11... Qxf6 12. exd5 12... exd5 13. Nd4 13... Be6 14. Rb1 14... Nxd4 15. cxd4 15... b6 16. c3 16... Rac8 17.
Qd2 17... Rc7 18. Rfc1 18... Rfc8 19. Rb3 19... Bf5 20. Bxf5 20... Qxf5 21. h3 21... Re8 22. Re1 22... Rxe1 23. Qxe1 23... Qc2 24. Qe5 24... Rxc3 25. Rxc3 25... Qxc3 26. Qxd5 26... b5 27. Qa8 27... Kh7 28. d5 28...
Qe1 29. Kh2 29... Qe5 30. Kg1 30... b4 31.
Qb7 31... Qa1 32. Kh2 32... Qxa2 33. Qxf7 33... Qa6 34. Qf3 34... Qd6 35.
Kg1 35... a5 36. Qd3 36... Kg8 37. Qc4 37... a4 38. Qc8 38... Kh7 39.
Qf5 39... Kg8 40. Qc8 40... Kf7 41. Qf5 41... Qf6 42. Qd7 42... Kg6 43. Qxa4 43... Qc3 44.
d6 44... Qe1 45. Kh2 45... Qe5",1. 0:03:00 1... 0:03:00 2. 0:03:01 2... 0:03:01 3. 0:03:02 3... 0:03:02 4. 0:03:04 4... 0:03:04 5. 0:03:04 5... 0:03:05 6. 0:03:02 6... 0:03:04 7. 0:03:02 7... 0:03:05 8. 0:03:02 8... 0:03:06 9. 0:03:00 9... 0:03:00 10. 0:02:51 10... 0:02:54 11. 0:02:51 11... 0:02:51 12. 0:02:51 12... 0:02:46 13. 0:02:52 13... 0:02:33 14. 0:02:47 14... 0:02:25 15. 0:02:47 15... 0:02:18 16. 0:02:45 16... 0:02:09 17. 0:02:45 17... 0:02:05 18. 0:02:45 18... 0:01:58 19. 0:02:45 19... 0:01:38 20. 0:02:38 20... 0:01:40 21. 0:02:23 21... 0:01:26 22. 0:02:20 22... 0:01:19 23. 0:02:19 23... 0:01:11 24. 0:01:26 24... 0:00:44 25. 0:01:17 25... 0:00:43 26. 0:01:18 26... 0:00:20 27. 0:01:09 27... 0:00:21 28. 0:01:09 28... 0:00:16 29. 0:01:09 29... 0:00:17 30. 0:01:09 30... 0:00:18 31. 0:00:58 31... 0:00:16 32. 0:00:57 32... 0:00:17 33. 0:00:36 33... 0:00:08 34. 0:00:09 34... 0:00:08 35. 0:00:07 35... 0:00:08 36. 0:00:06 36... 0:00:09 37. 0:00:03 37... 0:00:09 38. 0:00:04 38... 0:00:10 39. 0:00:05 39... 0:00:11 40. 0:00:05 40... 0:00:12 41. 0:00:05 41... 0:00:13 42. 0:00:04 42... 0:00:14 43. 0:00:04 43... 0:00:12 44. 0:00:04 44... 0:00:12 45. 0:00:04 45... 0:00:13
Rated Blitz game,https://lichess.org/WopH2u2g,2024.08.02,-,tevhiddergisi077,talgarr,1-0,2024.08.02,00:41:31,1475,1516,,,A04,Zukertort Opening: Queenside Fianchetto Variation,180+2,Normal,"1. Nf3 1... b6 2. e4 2... Bb7 3. Nc3 3... e6 4. d4 4... Bb4 5. e5 5... d6 6. Bd3 6...
dxe5 7. dxe5 7... Bxc3 8. bxc3 8... Nd7 9.
Bg5 9... f6 10. exf6 10... Ngxf6 11. O-O 11... O-O 12. Nd4 12... e5 13.
Ne6 13... Qe8 14. Nxc7 14... Qe7 15. Bc4 15... Kh8 16. Nxa8 16... Bxa8 17. Bxf6 17... Nxf6 18. Re1 18... Qc5 19. Qd3 19... Re8 20. Bb3 20... e4 21. Qd4 21... Qg5 22.
Re3 22... Ng4 23. Rg3 23... h5 24. h3 24... Qf6 25. hxg4 25... Qf5",1. 0:03:00 1... 0:03:00 2. 0:03:00 2... 0:03:01 3. 0:03:01 3... 0:03:02 4. 0:03:01 4... 0:03:02 5. 0:03:02 5... 0:03:01 6. 0:02:54 6... 0:02:55 7. 0:02:56 7... 0:02:55 8. 0:02:56 8... 0:02:51 9. 0:02:54 9... 0:02:34 10. 0:02:37 10... 0:02:27 11. 0:02:37 11... 0:02:22 12. 0:02:29 12... 0:02:14 13. 0:02:29 13... 0:02:06 14. 0:02:29 14... 0:01:49 15. 0:02:25 15... 0:01:47 16. 0:02:24 16... 0:01:46 17. 0:02:21 17... 0:01:40 18. 0:02:05 18... 0:01:37 19. 0:01:05 19... 0:01:25 20. 0:01:03 20... 0:01:25 21. 0:01:03 21... 0:01:17 22. 0:00:55 22... 0:01:13 23. 0:00:55 23... 0:01:06 24. 0:00:55 24... 0:00:57 25. 0:00:50 25... 0:00:53
Rated Blitz game,https://lichess.org/dsman0Lj,2024.08.02,-,speloonka1,armandogonzalezporro,1-0,2024.08.02,00:41:31,2011,2064,,,B22,Sicilian Defense: Alapin Variation,180+2,Normal,"1. e4 1... c5 2. c3 2... Nc6 3. d4 3... cxd4 4. cxd4 4... d5 5. Nc3 5... e6 6. Bb5 6... a6 7. Bd3 7... Nge7 8.
Nf3 8... Ng6 9. h4 9... Be7 10. g3 10... Bd7 11. h5 11... Nf8 12.
exd5 12... exd5 13. Nxd5 13... Qa5 14. Nc3 14... Bg4 15. Be3 15... O-O-O 16. d5 16... Ne5 17.
Be2 17... Nxf3 18. Bxf3 18... Bxf3 19. Qxf3 19... Bb4 20. Rc1 20... Kb8 21. Qf4 21... Ka8 22.
Qd4 22... b6 23. O-O 23... Bc5 24. Qh4 24... Bxe3 25. Qxd8",1. 0:03:00 1... 0:03:00 2. 0:03:01 2... 0:03:01 3. 0:03:02 3... 0:03:02 4. 0:03:04 4... 0:03:04 5. 0:03:04 5... 0:02:53 6. 0:02:49 6... 0:02:52 7. 0:02:44 7... 0:02:43 8. 0:02:44 8... 0:02:40 9. 0:02:37 9... 0:02:30 10. 0:02:23 10... 0:02:15 11. 0:02:17 11... 0:02:15 12. 0:02:14 12... 0:02:15 13. 0:02:15 13... 0:02:06 14. 0:02:13 14... 0:02:07 15. 0:01:23 15... 0:02:01 16. 0:01:19 16... 0:02:00 17. 0:01:14 17... 0:01:35 18. 0:01:14 18... 0:01:37 19. 0:01:14 19... 0:01:38 20. 0:01:11 20... 0:01:36 21. 0:00:24 21... 0:01:31 22. 0:00:18 22... 0:01:13 23. 0:00:15 23... 0:01:12 24. 0:00:14 24... 0:01:11 25. 0:00:15
Rated Blitz game,https://lichess.org/husktqos,2024.08.02,-,yanmuzic,sjefv,0-1,2024.08.02,00:41:31,1625,1691,,,D30,Queen's Gambit Declined,180+2,Normal,"1. d4 1... e6 2. c4 2... d5 3. e3 3... c5 4. Nc3 4... cxd4 5. exd4 5... Nc6 6. Nf3 6...
Nf6 7. Be3 7... Bb4 8.
cxd5 8... Nxd5 9. Bb5 9... Nxc3 10. bxc3 10... Bxc3 11. Ke2 11... Bxa1 12.
Qxa1 12... O-O 13. Rd1 13... Qf6 14. Qb1 14... a6 15. Bd3 15... b5 16.
Bxh7 16... Kh8 17. Be4 17... Bb7 18. Bg5 18... Nxd4 19. Rxd4 19... Bxe4 20. Bxf6 20... Bxb1 21. Be7 21... Rfe8 22. Rh4 22... Kg8 23. Bb4 23... Bxa2 24. Ng5 24... Bc4 25. Kf3 25... a5 26.
Bc3 26... a4 27. Rh7 27... e5 28. Kg4 28... Be6 29. Kh5 29... a3 30.
f4 30... Bf5 31. Rxg7 31... Kxg7 32. Bxe5 32... Kg8 33. g4 33... Bg6 34.
Kh6 34... Rxe5 35. fxe5 35... a2",1. 0:03:00 1... 0:03:00 2. 0:03:01 2... 0:03:01 3. 0:02:59 3... 0:02:59 4. 0:02:59 4... 0:02:59 5. 0:03:01 5... 0:02:58 6. 0:03:01 6... 0:02:55 7. 0:03:03 7... 0:02:49 8. 0:02:53 8... 0:02:49 9. 0:02:52 9... 0:02:46 10. 0:02:54 10... 0:02:47 11. 0:02:49 11... 0:02:47 12. 0:02:50 12... 0:02:48 13. 0:02:45 13... 0:02:46 14. 0:02:36 14... 0:02:36 15. 0:02:37 15... 0:02:33 16. 0:02:37 16... 0:02:33 17. 0:02:38 17... 0:02:31 18. 0:02:23 18... 0:02:20 19. 0:02:19 19... 0:02:14 20. 0:02:18 20... 0:02:14 21. 0:02:05 21... 0:02:10 22. 0:01:59 22... 0:02:10 23. 0:01:35 23... 0:02:09 24. 0:01:09 24... 0:02:03 25. 0:01:09 25... 0:02:02 26. 0:01:07 26... 0:02:02 27. 0:01:03 27... 0:01:56 28. 0:00:55 28... 0:01:51 29. 0:00:52 29... 0:01:46 30. 0:00:51 30... 0:01:34 31. 0:00:31 31... 0:01:33 32. 0:00:33 32... 0:01:31 33. 0:00:24 33... 0:01:24 34. 0:00:20 34... 0:01:20 35. 0:00:21 35... 0:01:21
Rated Blitz game,https://lichess.org/twDnDq75,2024.08.02,-,Haspelknecht,mayorga10,0-1,2024.08.02,00:41:31,1898,1897,,,E94,"King's Indian Defense: Orthodox Variation, Positional Defense",180+2,Time forfeit,"1. d4 1... Nf6 2. c4 2... g6 3. Nc3 3... Bg7 4. e4 4... d6 5. Nf3 5... O-O 6. Be2 6...
e5 7. O-O 7... Nbd7 8.
Be3 8... Re8 9. Qc2 9... Ng4 10. Bg5 10... f6 11. Bd2 11... exd4 12.
Nxd4 12... Nc5 13. f3 13... Ne5 14. b4 14... Na6 15. Rab1 15... c5 16.
bxc5 16... Nxc5 17. Ndb5 17... a6 18. Nd4 18...
Rb8 19. Rfd1 19... Ne6 20. Nb3 20... Qb6 21. Kh1 21... Qf2 22. Be1 22... Qa7 23. Rxd6 23... Bf8 24. Rdd1 24... Bd7 25.
Nd5 25... Kg7 26. Ba5 26... b6 27. Bc3 27... Ba4 28. Qd2 28... Red8 29.
Qe3 29... Bxb3 30. Rxb3 30... Bc5 31. Qc1 31... a5 32. Rb1 32... Rdc8 33. a4 33... Qf7 34.
Qb2 34... Nc6 35. Re1 35... Ncd4 36. Bxd4 36... Nxd4 37. Qxd4 37... Bxd4 38. Red1 38... Bc5",1. 0:03:00 1... 0:03:00 2. 0:03:01 2... 0:03:00 3. 0:03:00 3... 0:03:01 4. 0:03:00 4... 0:03:02 5. 0:03:00 5... 0:03:00 6. 0:03:01 6... 0:03:01 7. 0:03:02 7... 0:02:58 8. 0:03:00 8... 0:02:56 9. 0:02:53 9... 0:02:46 10. 0:02:51 10... 0:02:45 11. 0:02:52 11... 0:02:36 12. 0:02:52 12... 0:02:34 13. 0:02:35 13... 0:02:31 14. 0:02:29 14... 0:02:30 15. 0:02:09 15... 0:02:27 16. 0:02:00 16... 0:02:28 17. 0:02:00 17... 0:02:25 18. 0:01:56 18... 0:02:18 19. 0:01:49 19... 0:01:47 20. 0:01:20 20... 0:01:30 21. 0:01:15 21... 0:01:25 22. 0:00:33 22... 0:01:10 23. 0:00:26 23... 0:01:04 24. 0:00:22 24... 0:00:57 25. 0:00:21 25... 0:00:49 26. 0:00:18 26... 0:00:42 27. 0:00:13 27... 0:00:41 28. 0:00:09 28... 0:00:36 29. 0:00:08 29... 0:00:25 30. 0:00:08 30... 0:00:26 31. 0:00:06 31... 0:00:25 32. 0:00:06 32... 0:00:14 33. 0:00:07 33... 0:00:13 34. 0:00:05 34... 0:00:09 35. 0:00:03 35... 0:00:10 36. 0:00:03 36... 0:00:10 37. 0:00:05 37... 0:00:11 38. 0:00:04 38... 0:00:12
Rated Rapid game,https://lichess.org/8se8dYoK,2024.08.02,-,Dino08,Neudio55,1-0,2024.08.02,00:41:32,1362,1350,,,C40,Elephant Gambit,900+10,Normal,"1. e4 1... e5 2. Nf3 2... d5 3. exd5 3... Qxd5 4. Nc3 4... Qd6 5. d3 5... Nf6 6. Bg5 6...
Nbd7 7. Be2 7... Qb6 8. b3 8... Ng4 9. O-O 9... f6 10. Be3 10... Qa5 11. Bd2 11... Qc5 12.
Ne4 12... Qe7 13. h3 13... Nh6 14. c4 14... Nf5 15. Qc2 15... Nd4 16.
Nxd4 16... exd4 17. Ng3 17... Ne5 18. Bf4 18... Bd7 19. Bxe5 19... Qxe5 20. Bh5 20... g6 21.
Rfe1 21... O-O-O 22. Rxe5 22... fxe5 23. Bf3 23... Bd6 24. b4 24... Rhf8 25. c5 25... Be7 26.
b5 26... Bxb5 27. Rb1 27... a6 28. a4 28... Bd7 29. Bxb7 29... Kb8 30. Bxa6 30... Ka7 31. Qc4 31... Rb8 32. Rxb8 32... Rxb8 33. c6 33... Rb4 34. Qf7 34... Bxc6 35.
Qxe7 35... Kxa6 36. Qxb4 36... Bd7 37. Qc4 37... Ka5 38. Qxc7",1. 0:15:00 1... 0:15:00 2. 0:15:09 2... 0:15:06 3. 0:15:17 3... 0:15:14 4. 0:15:25 4... 0:15:14 5. 0:15:31 5... 0:15:19 6. 0:15:20 6... 0:15:17 7. 0:15:25 7... 0:15:14 8. 0:15:29 8... 0:15:16 9. 0:15:31 9... 0:15:14 10. 0:15:35 10... 0:15:02 11. 0:15:39 11... 0:14:43 12. 0:15:44 12... 0:14:41 13. 0:15:52 13... 0:14:43 14. 0:15:55 14... 0:14:46 15. 0:15:56 15... 0:14:32 16. 0:16:05 16... 0:14:40 17. 0:16:05 17... 0:13:47 18. 0:16:08 18... 0:13:36 19. 0:16:13 19... 0:13:41 20. 0:16:17 20... 0:13:43 21. 0:16:21 21... 0:13:37 22. 0:16:27 22... 0:13:45 23. 0:16:33 23... 0:13:47 24. 0:16:38 24... 0:13:50 25. 0:16:44 25... 0:13:49 26. 0:16:50 26... 0:13:43 27. 0:16:27 27... 0:13:16 28. 0:16:29 28... 0:12:26 29. 0:16:31 29... 0:12:27 30. 0:16:35 30... 0:12:33 31. 0:16:37 31... 0:12:37 32. 0:16:43 32... 0:12:45 33. 0:16:51 33... 0:12:32 34. 0:16:49 34... 0:12:08 35. 0:16:56 35... 0:12:10 36. 0:17:00 36... 0:11:57 37. 0:17:06 37... 0:11:53 38. 0:17:14
Rated Rapid game,https://lichess.org/QOnKw2uX,2024.08.02,-,Monsori,ilkayus,1-0,2024.08.02,00:41:32,1711,1746,,,C41,Philidor Defense: Hanham Variation,900+10,Normal,"1. e4 1... e5 2. Nf3 2... d6 3. d4 3... Nd7 4. Bc4 4... Be7 5. O-O 5...
b6 6. d5 6... Nc5 7. Nbd2 7... Nf6 8.
Re1 8... Bg4 9. b4 9... Na4 10. Re3 10... a6 11. Bb3 11... Qd7 12. c3 12... b5 13. Bxa4 13...
bxa4 14. Nc4 14... O-O 15. Na5 15... Bh5 16.
h3 16... Bg6 17. Qd3 17... Qb5 18. Nc4 18... Rfc8 19. Nfd2 19... c5 20. Ba3 20...
Nh5 21. bxc5 21... dxc5 22. Nxe5 22... Qxd3 23.
Rxd3 23... Bxe4 24. Nxe4 24...
Nf4 25. Rd2 25... Ra7 26. c4 26... Nh5 27. Nc6 27... Rb7 28. Bxc5 28...
Bxc5 29. Nxc5 29... Rb6 30. Ne7 30... Kf8 31.
Nxc8 31... a3 32. Nxb6",1. 0:15:00 0. 0:15:00 1... 0:15:09 0. 0:15:07 2. 0:15:10 0. 0:15:00 2... 0:14:17 0. 0:15:01 3. 0:13:52 0. 0:15:08 3... 0:13:52 0. 0:14:58 4. 0:13:22 0. 0:15:04 4... 0:13:10 1. 0:14:45 5. 0:13:06 0. 0:14:29 5... 0:12:00 2. 0:14:26 6. 0:11:26 0. 0:14:05 6... 0:10:07 0. 0:13:44 7. 0:10:13 0. 0:13:52 7... 0:07:25 0. 0:13:36 8. 0:06:42 0. 0:13:00 8... 0:06:03 1. 0:13:02 9. 0:04:19 1. 0:12:53 9... 0:04:01 1. 0:12:33 10. 0:03:24 0. 0:12:20 10... 0:03:01 0. 0:10:41 11. 0:02:50 0. 0:10:05 11... 0:02:18 1. 0:10:04 12. 0:02:20 0. 0:10:05 12... 0:02:16 1. 0:10:02 13. 0:01:19 0. 0:09:31 13... 0:01:15 0. 0:08:55 14. 0:01:09 0. 0:08:22 14... 0:01:04 0. 0:08:23 15. 0:01:09 0. 0:07:58 15... 0:01:09 0. 0:08:02 16. 0:01:17 0. 0:08:07 16... 0:01:22
Rated Rapid game,https://lichess.org/8A7irwfx,2024.08.02,-,aghaShatranj,Salim0923,0-1,2024.08.02,00:41:32,1651,1677,,,A00,Van't Kruijs Opening,900+10,Normal,"1. e3 1... c5 2. Nc3 2... Nf6 3. Nf3 3... e6 4. e4 4... Nc6 5. Bb5 5... Qc7 6. d3 6... d5 7. Bxc6 7... bxc6 8.
e5 8... Nd7 9. Bf4 9... d4 10. Ne4 10... f6 11. Qd2 11... fxe5 12.
Bg3 12... Be7 13. Neg5 13... Bxg5 14. Qxg5 14... O-O 15. Nxe5 15... Nxe5 16. Bxe5 16... Qf7 17. O-O 17... h6 18. Qg3 18...
Qf5 19. Bd6 19... Rf6 20. f3 20... Rg6 21. Qe1 21... Ba6 22. Qe5 22... Qh3 23. Rf2 23... Rf8 24. Bxf8 24... Kxf8 25. Qxc5 25... Kg8 26. Qxd4 26... c5 27. Qxc5 27... Bb7 28. Raf1 28... Bxf3 29. Rxf3 29... Qxg2",1. 0:15:00 1... 0:15:00 2. 0:15:02 2... 0:15:05 3. 0:15:10 3... 0:15:13 4. 0:15:17 4... 0:14:45 5. 0:15:14 5... 0:14:39 6. 0:15:16 6... 0:14:02 7. 0:14:58 7... 0:14:10 8. 0:15:03 8... 0:14:16 9. 0:15:07 9... 0:14:03 10. 0:15:05 10... 0:13:24 11. 0:14:08 11... 0:12:43 12. 0:13:49 12... 0:12:43 13. 0:13:37 13... 0:12:28 14. 0:13:45 14... 0:12:29 15. 0:13:44 15... 0:12:30 16. 0:13:50 16... 0:12:30 17. 0:13:47 17... 0:12:07 18. 0:13:44 18... 0:12:09 19. 0:13:47 19... 0:12:14 20. 0:10:46 20... 0:12:20 21. 0:10:35 21... 0:11:08 22. 0:10:22 22... 0:10:28 23. 0:10:18 23... 0:10:16 24. 0:10:14 24... 0:09:51 25. 0:10:12 25... 0:10:00 26. 0:10:00 26... 0:08:59 27. 0:09:10 27... 0:09:07 28. 0:09:11 28... 0:09:14 29. 0:09:17 29... 0:09:12
Rated Bullet game,https://lichess.org/4t8gW7Ri,2024.08.02,-,poldii,joaopaulogoiano,0-1,2024.08.02,00:41:32,1568,1580,,,B00,Fried Fox Defense,60+0,Time forfeit,"1. e4 1... f6 2. d4 2... Kf7 3. Qh5 3... g6 4. Qd5 4... e6 5. Qb3 5... Ne7 6. Nf3 6...
h5 7. h3 7... Bg7 8.
Bd3 8... b6 9. g4 9...
hxg4 10. Nh2 10... gxh3 11. Be3 11... Bb7 12.
Nc3 12... f5 13. exf5 13... Bxh1 14. fxg6 14... Nxg6 15. Bxg6 15... Kxg6 16. O-O-O 16... Bh6 17. Rxh1 17... Bxe3 18. fxe3 18... Kf7 19. Rf1 19... Ke7 20. Qb4 20... d6 21.
d5 21... Qg8 22. dxe6 22... Qxe6 23. Qb5 23... Nd7 24. Nd5 24... Kd8 25.
Qc6 25... Rb8 26. Qxc7 26... Ke8 27. Qc4 27... Ne5 28. Nc7 28... Kd7 29. Qxe6 29... Kxc7 30. Rf7 30... Kc6 31. Rd7 31... Rbd8 32. Qxd6 32... Kb5 33. Qd5 33... Ka6 34. Qd4 34... Rxd7 35.
Qxd7 35... Nxd7",1. 0:01:00 1... 0:01:00 2. 0:00:59 2... 0:01:00 3. 0:00:57 3... 0:00:59 4. 0:00:56 4... 0:00:57 5. 0:00:55 5... 0:00:57 6. 0:00:54 6... 0:00:55 7. 0:00:53 7... 0:00:55 8. 0:00:51 8... 0:00:54 9. 0:00:50 9... 0:00:53 10. 0:00:49 10... 0:00:51 11. 0:00:47 11... 0:00:50 12. 0:00:46 12... 0:00:49 13. 0:00:45 13... 0:00:47 14. 0:00:44 14... 0:00:45 15. 0:00:43 15... 0:00:45 16. 0:00:39 16... 0:00:43 17. 0:00:37 17... 0:00:42 18. 0:00:37 18... 0:00:40 19. 0:00:36 19... 0:00:39 20. 0:00:35 20... 0:00:37 21. 0:00:34 21... 0:00:30 22. 0:00:31 22... 0:00:29 23. 0:00:27 23... 0:00:26 24. 0:00:25 24... 0:00:24 25. 0:00:19 25... 0:00:22 26. 0:00:17 26... 0:00:21 27. 0:00:14 27... 0:00:17 28. 0:00:12 28... 0:00:14 29. 0:00:11 29... 0:00:12 30. 0:00:11 30... 0:00:11 31. 0:00:05 31... 0:00:08 32. 0:00:04 32... 0:00:06 33. 0:00:03 33... 0:00:04 34. 0:00:01 34... 0:00:03 35. 0:00:01 35... 0:00:02
Rated Bullet game,https://lichess.org/OW2ZZepl,2024.08.02,-,zhangyue5156,Capivarapanga,1-0,2024.08.02,00:41:32,1178,1174,,,B32,Sicilian Defense: Franco-Sicilian Variation,120+1,Normal,"1. e4 1... c5 2. Nf3 2... Nc6 3. d4 3... e6 4. d5 4... exd5 5. exd5 5... Nce7 6. Nc3 6...
d6 7. Bb5 7... Bd7 8.
O-O 8... Bxb5 9. Nxb5 9... Nf6 10. Nc3 10... a6 11. Re1 11... b5 12.
Bg5 12... b4 13. Bxf6 13... gxf6 14. Ne4 14... Bg7 15. Ng3 15... O-O 16.
Rb1 16... Ng6 17. Re2 17... Re8 18. Qe1 18... Rxe2 19. Qxe2 19... Qd7 20.
Re1 20... Kf8 21. c4 21... Re8 22. Qd2 22... Rxe1 23. Qxe1 23... Qe7 24.
b3 24... Qxe1 25. Nxe1 25... Ke7 26. Nd3 26... Ne5 27. Ne1 27... Bh6 28. Kf1 28... Kf8 29.
Nf5 29... Bd2 30. Nxd6 30... Ke7 31. Nf5 31... Kf8",1. 0:02:00 1... 0:02:00 2. 0:01:59 2... 0:02:01 3. 0:02:00 3... 0:01:59 4. 0:01:53 4... 0:01:59 5. 0:01:53 5... 0:02:00 6. 0:01:52 6... 0:01:59 7. 0:01:49 7... 0:01:57 8. 0:01:46 8... 0:01:56 9. 0:01:46 9... 0:01:57 10. 0:01:43 10... 0:01:43 11. 0:01:43 11... 0:01:43 12. 0:01:37 12... 0:01:43 13. 0:01:37 13... 0:01:43 14. 0:01:26 14... 0:01:41 15. 0:01:24 15... 0:01:42 16. 0:01:15 16... 0:01:42 17. 0:01:13 17... 0:01:42 18. 0:01:13 18... 0:01:42 19. 0:01:12 19... 0:01:41 20. 0:01:10 20... 0:01:39 21. 0:01:04 21... 0:01:39 22. 0:01:01 22... 0:01:37 23. 0:01:01 23... 0:01:35 24. 0:00:57 24... 0:01:34 25. 0:00:57 25... 0:01:35 26. 0:00:55 26... 0:01:32 27. 0:00:51 27... 0:01:20 28. 0:00:50 28... 0:01:11 29. 0:00:50 29... 0:01:03 30. 0:00:48 30... 0:01:02 31. 0:00:47 31... 0:01:01
